production_solar,production_wind,production_hydro,production_biomass,production_geothermal,production_cogen,year,month,day,hour,Hydro,Solar,Wind,Biomass,CoGen
0.0,6,500,0.0,0.0,1497.0,2022,11,28,13,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,7,430,0.0,0.0,1404.0,2022,11,28,14,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,10,380,0.0,0.0,1422.0,2022,11,28,15,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,9,363,0.0,0.0,1390.0,2022,11,28,16,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,11,331,0.0,0.0,1316.0,2022,11,28,17,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,8,306,0.0,0.0,1321.0,2022,11,28,18,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,9,310,0.0,0.0,1267.0,2022,11,28,19,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,19,305,0.0,0.0,1244.0,2022,11,28,20,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,33,309,0.0,0.0,1244.0,2022,11,28,21,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,39,319,0.0,0.0,1229.0,2022,11,28,22,2097.95,9250.919669,1508.729,23.0,1689.0
373.0,34,327,0.0,0.0,1255.0,2022,11,28,23,2097.95,9250.919669,1508.729,23.0,1689.0
1631.0,23,312,0.0,0.0,1243.0,2022,11,29,0,2097.95,9250.919669,1508.729,23.0,1689.0
2904.0,23,307,0.0,0.0,1334.0,2022,11,29,1,2097.95,9250.919669,1508.729,23.0,1689.0
3702.0,23,299,0.0,0.0,1394.0,2022,11,29,2,2097.95,9250.919669,1508.729,23.0,1689.0
4217.0,33,311,0.0,0.0,1452.0,2022,11,29,3,2097.95,9250.919669,1508.729,23.0,1689.0
4326.0,43,324,0.0,0.0,1472.0,2022,11,29,4,2097.95,9250.919669,1508.729,23.0,1689.0
4116.0,52,331,0.0,0.0,1456.0,2022,11,29,5,2097.95,9250.919669,1508.729,23.0,1689.0
3392.0,48,364,0.0,0.0,1514.0,2022,11,29,6,2097.95,9250.919669,1508.729,23.0,1689.0
2283.0,41,515,0.0,0.0,1528.0,2022,11,29,7,2097.95,9250.919669,1508.729,23.0,1689.0
937.0,37,736,0.0,0.0,1483.0,2022,11,29,8,2097.95,9250.919669,1508.729,23.0,1689.0
128.0,29,814,0.0,0.0,1452.0,2022,11,29,9,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,22,852,0.0,0.0,1412.0,2022,11,29,10,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,8,827,0.0,0.0,1398.0,2022,11,29,11,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,8,770,0.0,0.0,1448.0,2022,11,29,12,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,17,506,0.0,0.0,1424.0,2022,11,29,13,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,69,353,0.0,0.0,1348.0,2022,11,29,14,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,243,335,0.0,0.0,1317.0,2022,11,29,15,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,507,339,0.0,0.0,1299.0,2022,11,29,16,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,737,301,0.0,0.0,1226.0,2022,11,29,17,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,911,275,0.0,0.0,1267.0,2022,11,29,18,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,919,280,22.0,2.0,1264.0,2022,11,29,19,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,901,282,22.0,2.0,1250.0,2022,11,29,20,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,888,289,22.0,2.0,1242.0,2022,11,29,21,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,892,289,22.0,2.0,1291.0,2022,11,29,22,2097.95,9250.919669,1508.729,23.0,1689.0
704.0,902,293,22.0,2.0,1178.0,2022,11,29,23,2097.95,9250.919669,1508.729,23.0,1689.0
1796.0,932,327,22.0,2.0,1261.0,2022,11,30,0,2097.95,9250.919669,1508.729,23.0,1689.0
2791.0,946,329,22.0,2.0,1313.0,2022,11,30,1,2097.95,9250.919669,1508.729,23.0,1689.0
3513.0,971,334,23.0,2.0,1321.0,2022,11,30,2,2097.95,9250.919669,1508.729,23.0,1689.0
3950.0,989,345,22.0,3.0,1333.0,2022,11,30,3,2097.95,9250.919669,1508.729,23.0,1689.0
3977.0,1014,330,22.0,2.0,1350.0,2022,11,30,4,2097.95,9250.919669,1508.729,23.0,1689.0
3519.0,1042,357,22.0,2.0,1376.0,2022,11,30,5,2097.95,9250.919669,1508.729,23.0,1689.0
2702.0,1064,390,22.0,2.0,1394.0,2022,11,30,6,2097.95,9250.919669,1508.729,23.0,1689.0
1664.0,1052,509,23.0,2.0,1424.0,2022,11,30,7,2097.95,9250.919669,1508.729,23.0,1689.0
598.0,1032,695,23.0,2.0,1406.0,2022,11,30,8,2097.95,9250.919669,1508.729,23.0,1689.0
45.0,1009,760,23.0,2.0,1342.0,2022,11,30,9,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,972,740,23.0,2.0,1315.0,2022,11,30,10,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,947,669,23.0,2.0,1299.0,2022,11,30,11,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,916,600,23.0,2.0,1289.0,2022,11,30,12,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,873,523,23.0,2.0,1240.0,2022,11,30,13,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,793,487,23.0,2.0,1175.0,2022,11,30,14,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,802,466,22.0,2.0,1172.0,2022,11,30,15,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,800,449,21.0,2.0,1079.0,2022,11,30,16,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,799,435,21.0,2.0,1030.0,2022,11,30,17,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,785,424,21.0,2.0,1030.0,2022,11,30,18,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,730,415,22.0,2.0,1023.0,2022,11,30,19,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,712,417,22.0,2.0,1009.0,2022,11,30,20,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,699,424,22.0,2.0,1001.0,2022,11,30,21,2097.95,9250.919669,1508.729,23.0,1689.0
0.0,703,424,22.0,2.0,1050.0,2022,11,30,22,2097.95,9250.919669,1508.729,23.0,1689.0
704.0,714,428,22.0,2.0,937.0,2022,11,30,23,2097.95,9250.919669,1508.729,23.0,1689.0
1600.0,1079,366,22.0,2.0,804.0,2022,12,1,0,2097.98,9723.746514,1581.055,23.0,1770.0
2769.0,1076,356,22.0,2.0,805.0,2022,12,1,1,2097.98,9723.746514,1581.055,23.0,1770.0
3509.0,1047,384,23.0,2.0,783.0,2022,12,1,2,2097.98,9723.746514,1581.055,23.0,1770.0
3965.0,1048,404,22.0,3.0,820.0,2022,12,1,3,2097.98,9723.746514,1581.055,23.0,1770.0
3858.0,986,413,22.0,2.0,826.0,2022,12,1,4,2097.98,9723.746514,1581.055,23.0,1770.0
3466.0,1016,421,22.0,2.0,828.0,2022,12,1,5,2097.98,9723.746514,1581.055,23.0,1770.0
2761.0,991,438,22.0,2.0,1016.0,2022,12,1,6,2097.98,9723.746514,1581.055,23.0,1770.0
1910.0,1066,430,23.0,2.0,1251.0,2022,12,1,7,2097.98,9723.746514,1581.055,23.0,1770.0
770.0,1088,520,23.0,2.0,1212.0,2022,12,1,8,2097.98,9723.746514,1581.055,23.0,1770.0
90.0,1059,590,23.0,2.0,1199.0,2022,12,1,9,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1119,636,23.0,2.0,1118.0,2022,12,1,10,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1111,617,23.0,2.0,1083.0,2022,12,1,11,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1023,570,23.0,2.0,1071.0,2022,12,1,12,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,951,559,23.0,2.0,826.0,2022,12,1,13,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,903,515,23.0,2.0,668.0,2022,12,1,14,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,860,486,22.0,2.0,670.0,2022,12,1,15,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,833,484,21.0,2.0,622.0,2022,12,1,16,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,890,454,21.0,2.0,608.0,2022,12,1,17,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,949,434,21.0,2.0,597.0,2022,12,1,18,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,949,416,22.0,2.0,594.0,2022,12,1,19,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,967,413,22.0,2.0,590.0,2022,12,1,20,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,967,434,22.0,2.0,582.0,2022,12,1,21,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,948,471,22.0,2.0,599.0,2022,12,1,22,2097.98,9723.746514,1581.055,23.0,1770.0
368.0,902,464,22.0,2.0,574.0,2022,12,1,23,2097.98,9723.746514,1581.055,23.0,1770.0
1600.0,890,501,22.0,2.0,564.0,2022,12,2,0,2097.98,9723.746514,1581.055,23.0,1770.0
2769.0,888,491,22.0,2.0,564.0,2022,12,2,1,2097.98,9723.746514,1581.055,23.0,1770.0
3509.0,859,519,23.0,2.0,542.0,2022,12,2,2,2097.98,9723.746514,1581.055,23.0,1770.0
3965.0,860,540,22.0,3.0,580.0,2022,12,2,3,2097.98,9723.746514,1581.055,23.0,1770.0
3858.0,798,548,22.0,2.0,585.0,2022,12,2,4,2097.98,9723.746514,1581.055,23.0,1770.0
3466.0,828,556,22.0,2.0,587.0,2022,12,2,5,2097.98,9723.746514,1581.055,23.0,1770.0
2761.0,803,573,22.0,2.0,775.0,2022,12,2,6,2097.98,9723.746514,1581.055,23.0,1770.0
1910.0,877,565,23.0,2.0,1011.0,2022,12,2,7,2097.98,9723.746514,1581.055,23.0,1770.0
770.0,900,656,23.0,2.0,971.0,2022,12,2,8,2097.98,9723.746514,1581.055,23.0,1770.0
90.0,871,725,23.0,2.0,959.0,2022,12,2,9,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,930,772,23.0,2.0,877.0,2022,12,2,10,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,930,773,23.0,2.0,876.0,2022,12,2,11,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,830,567,0.0,0.0,875.0,2022,12,2,12,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,755,445,0.0,0.0,849.0,2022,12,2,13,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,782,429,0.0,0.0,741.0,2022,12,2,14,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,665,431,0.0,0.0,781.0,2022,12,2,15,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,570,333,0.0,0.0,729.0,2022,12,2,16,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,521,302,0.0,0.0,670.0,2022,12,2,17,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,645,263,0.0,0.0,689.0,2022,12,2,18,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,825,231,0.0,0.0,648.0,2022,12,2,19,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,889,211,0.0,0.0,665.0,2022,12,2,20,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,906,224,0.0,0.0,656.0,2022,12,2,21,2097.98,9723.746514,1581.055,23.0,1770.0
57.0,909,263,22.0,2.0,666.0,2022,12,2,22,2097.98,9723.746514,1581.055,23.0,1770.0
291.0,872,281,22.0,2.0,614.0,2022,12,2,23,2097.98,9723.746514,1581.055,23.0,1770.0
1280.0,878,355,22.0,2.0,588.0,2022,12,3,0,2097.98,9723.746514,1581.055,23.0,1770.0
1901.0,1014,415,22.0,2.0,540.0,2022,12,3,1,2097.98,9723.746514,1581.055,23.0,1770.0
2209.0,982,449,23.0,2.0,545.0,2022,12,3,2,2097.98,9723.746514,1581.055,23.0,1770.0
3091.0,1026,456,22.0,3.0,499.0,2022,12,3,3,2097.98,9723.746514,1581.055,23.0,1770.0
2652.0,1002,508,22.0,2.0,526.0,2022,12,3,4,2097.98,9723.746514,1581.055,23.0,1770.0
1879.0,1011,559,22.0,2.0,485.0,2022,12,3,5,2097.98,9723.746514,1581.055,23.0,1770.0
1002.0,1015,596,22.0,2.0,458.0,2022,12,3,6,2097.98,9723.746514,1581.055,23.0,1770.0
568.0,931,597,23.0,2.0,716.0,2022,12,3,7,2097.98,9723.746514,1581.055,23.0,1770.0
598.0,933,630,23.0,2.0,706.0,2022,12,3,8,2097.98,9723.746514,1581.055,23.0,1770.0
469.0,929,615,0.0,0.0,703.0,2022,12,3,9,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,924,596,0.0,0.0,685.0,2022,12,3,10,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,919,577,0.0,0.0,666.0,2022,12,3,11,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,920,568,0.0,0.0,658.0,2022,12,3,12,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,909,512,0.0,0.0,640.0,2022,12,3,13,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,857,430,0.0,0.0,686.0,2022,12,3,14,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,812,422,0.0,0.0,655.0,2022,12,3,15,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,746,344,0.0,0.0,637.0,2022,12,3,16,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,635,385,0.0,0.0,658.0,2022,12,3,17,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,636,333,0.0,0.0,669.0,2022,12,3,18,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,722,254,0.0,0.0,638.0,2022,12,3,19,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,829,267,0.0,0.0,666.0,2022,12,3,20,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,900,320,0.0,0.0,652.0,2022,12,3,21,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,905,325,22.0,2.0,658.0,2022,12,3,22,2097.98,9723.746514,1581.055,23.0,1770.0
291.0,906,329,22.0,2.0,648.0,2022,12,3,23,2097.98,9723.746514,1581.055,23.0,1770.0
1492.0,964,346,22.0,2.0,746.0,2022,12,4,0,2097.98,9723.746514,1581.055,23.0,1770.0
2247.0,1102,373,22.0,2.0,743.0,2022,12,4,1,2097.98,9723.746514,1581.055,23.0,1770.0
2689.0,1070,373,23.0,2.0,793.0,2022,12,4,2,2097.98,9723.746514,1581.055,23.0,1770.0
3705.0,1115,346,22.0,3.0,791.0,2022,12,4,3,2097.98,9723.746514,1581.055,23.0,1770.0
3400.0,1092,365,22.0,2.0,863.0,2022,12,4,4,2097.98,9723.746514,1581.055,23.0,1770.0
2761.0,1102,382,22.0,2.0,866.0,2022,12,4,5,2097.98,9723.746514,1581.055,23.0,1770.0
2018.0,1106,385,22.0,2.0,883.0,2022,12,4,6,2097.98,9723.746514,1581.055,23.0,1770.0
1719.0,1023,352,23.0,2.0,1186.0,2022,12,4,7,2097.98,9723.746514,1581.055,23.0,1770.0
441.0,1145,516,23.0,2.0,748.0,2022,12,4,8,2097.98,9723.746514,1581.055,23.0,1770.0
44.0,1143,540,23.0,2.0,862.0,2022,12,4,9,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1163,587,23.0,2.0,861.0,2022,12,4,10,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1154,551,23.0,2.0,859.0,2022,12,4,11,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1145,531,23.0,2.0,755.0,2022,12,4,12,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1147,471,23.0,2.0,732.0,2022,12,4,13,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1139,405,23.0,2.0,744.0,2022,12,4,14,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1133,369,22.0,2.0,759.0,2022,12,4,15,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1086,357,21.0,2.0,728.0,2022,12,4,16,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1068,360,21.0,2.0,734.0,2022,12,4,17,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1063,311,21.0,2.0,750.0,2022,12,4,18,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1059,256,22.0,2.0,777.0,2022,12,4,19,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1067,238,22.0,2.0,784.0,2022,12,4,20,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1065,238,22.0,2.0,789.0,2022,12,4,21,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,960,258,22.0,2.0,831.0,2022,12,4,22,2097.98,9723.746514,1581.055,23.0,1770.0
291.0,962,263,22.0,2.0,821.0,2022,12,4,23,2097.98,9723.746514,1581.055,23.0,1770.0
1600.0,1012,267,22.0,2.0,907.0,2022,12,5,0,2097.98,9723.746514,1581.055,23.0,1770.0
2769.0,1020,249,22.0,2.0,925.0,2022,12,5,1,2097.98,9723.746514,1581.055,23.0,1770.0
3509.0,1001,269,23.0,2.0,920.0,2022,12,5,2,2097.98,9723.746514,1581.055,23.0,1770.0
3965.0,1012,281,22.0,3.0,975.0,2022,12,5,3,2097.98,9723.746514,1581.055,23.0,1770.0
3858.0,961,280,22.0,2.0,997.0,2022,12,5,4,2097.98,9723.746514,1581.055,23.0,1770.0
3466.0,1001,280,22.0,2.0,1017.0,2022,12,5,5,2097.98,9723.746514,1581.055,23.0,1770.0
2761.0,986,289,22.0,2.0,1222.0,2022,12,5,6,2097.98,9723.746514,1581.055,23.0,1770.0
1910.0,1071,272,23.0,2.0,1475.0,2022,12,5,7,2097.98,9723.746514,1581.055,23.0,1770.0
770.0,1103,354,23.0,2.0,1452.0,2022,12,5,8,2097.98,9723.746514,1581.055,23.0,1770.0
90.0,1084,416,23.0,2.0,1457.0,2022,12,5,9,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1154,454,23.0,2.0,1393.0,2022,12,5,10,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1156,426,23.0,2.0,1376.0,2022,12,5,11,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1079,370,23.0,2.0,1381.0,2022,12,5,12,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1017,351,23.0,2.0,1152.0,2022,12,5,13,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,979,299,23.0,2.0,1012.0,2022,12,5,14,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,946,262,22.0,2.0,1031.0,2022,12,5,15,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,930,251,21.0,2.0,1001.0,2022,12,5,16,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,930,250,21.0,2.0,1002.0,2022,12,5,17,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,932,245,0.0,0.0,1015.0,2022,12,5,18,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,920,193,0.0,0.0,1043.0,2022,12,5,19,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,914,178,0.0,0.0,1102.0,2022,12,5,20,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,930,177,0.0,0.0,1141.0,2022,12,5,21,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,928,220,22.0,2.0,1156.0,2022,12,5,22,2097.98,9723.746514,1581.055,23.0,1770.0
360.0,886,234,22.0,2.0,1121.0,2022,12,5,23,2097.98,9723.746514,1581.055,23.0,1770.0
1584.0,879,291,22.0,2.0,1101.0,2022,12,6,0,2097.98,9723.746514,1581.055,23.0,1770.0
2745.0,881,301,22.0,2.0,1092.0,2022,12,6,1,2097.98,9723.746514,1581.055,23.0,1770.0
3476.0,856,350,23.0,2.0,1060.0,2022,12,6,2,2097.98,9723.746514,1581.055,23.0,1770.0
3924.0,861,391,22.0,3.0,1088.0,2022,12,6,3,2097.98,9723.746514,1581.055,23.0,1770.0
3809.0,804,420,22.0,2.0,1084.0,2022,12,6,4,2097.98,9723.746514,1581.055,23.0,1770.0
3409.0,838,448,22.0,2.0,1076.0,2022,12,6,5,2097.98,9723.746514,1581.055,23.0,1770.0
2696.0,817,486,22.0,2.0,1255.0,2022,12,6,6,2097.98,9723.746514,1581.055,23.0,1770.0
1837.0,896,498,23.0,2.0,1480.0,2022,12,6,7,2097.98,9723.746514,1581.055,23.0,1770.0
688.0,923,609,23.0,2.0,1431.0,2022,12,6,8,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,898,699,23.0,2.0,1409.0,2022,12,6,9,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,899,720,23.0,2.0,1420.0,2022,12,6,10,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,843,663,0.0,0.0,1464.0,2022,12,6,11,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,746,470,0.0,0.0,1408.0,2022,12,6,12,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,653,467,0.0,0.0,1276.0,2022,12,6,13,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,593,437,0.0,0.0,1160.0,2022,12,6,14,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,555,420,0.0,0.0,1181.0,2022,12,6,15,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,531,342,0.0,0.0,1157.0,2022,12,6,16,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,624,295,0.0,0.0,1089.0,2022,12,6,17,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,669,286,0.0,0.0,1088.0,2022,12,6,18,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,665,273,0.0,0.0,1096.0,2022,12,6,19,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,682,252,0.0,0.0,1126.0,2022,12,6,20,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,677,276,0.0,0.0,1068.0,2022,12,6,21,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,585,284,0.0,0.0,1069.0,2022,12,6,22,2097.98,9723.746514,1581.055,23.0,1770.0
314.0,562,309,0.0,0.0,1066.0,2022,12,6,23,2097.98,9723.746514,1581.055,23.0,1770.0
1269.0,643,356,0.0,0.0,1004.0,2022,12,7,0,2097.98,9723.746514,1581.055,23.0,1770.0
2359.0,674,321,0.0,0.0,1107.0,2022,12,7,1,2097.98,9723.746514,1581.055,23.0,1770.0
3435.0,683,303,0.0,0.0,1142.0,2022,12,7,2,2097.98,9723.746514,1581.055,23.0,1770.0
4050.0,885,272,0.0,0.0,1182.0,2022,12,7,3,2097.98,9723.746514,1581.055,23.0,1770.0
3793.0,905,268,22.0,2.0,1178.0,2022,12,7,4,2097.98,9723.746514,1581.055,23.0,1770.0
3427.0,944,271,22.0,2.0,1189.0,2022,12,7,5,2097.98,9723.746514,1581.055,23.0,1770.0
2748.0,928,283,22.0,2.0,1385.0,2022,12,7,6,2097.98,9723.746514,1581.055,23.0,1770.0
1923.0,1011,269,23.0,2.0,1628.0,2022,12,7,7,2097.98,9723.746514,1581.055,23.0,1770.0
808.0,1042,355,23.0,2.0,1596.0,2022,12,7,8,2097.98,9723.746514,1581.055,23.0,1770.0
154.0,1021,419,23.0,2.0,1592.0,2022,12,7,9,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1089,461,23.0,2.0,1518.0,2022,12,7,10,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1090,436,23.0,2.0,1492.0,2022,12,7,11,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,1011,384,23.0,2.0,1488.0,2022,12,7,12,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,948,368,23.0,2.0,1250.0,2022,12,7,13,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,908,318,23.0,2.0,1100.0,2022,12,7,14,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,874,285,22.0,2.0,1110.0,2022,12,7,15,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,856,277,21.0,2.0,1071.0,2022,12,7,16,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,921,242,21.0,2.0,1065.0,2022,12,7,17,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,923,240,21.0,2.0,1059.0,2022,12,7,18,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,892,240,0.0,0.0,1093.0,2022,12,7,19,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,925,184,0.0,0.0,1079.0,2022,12,7,20,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,923,184,0.0,0.0,1101.0,2022,12,7,21,2097.98,9723.746514,1581.055,23.0,1770.0
860.0,913,196,0.0,0.0,1128.0,2022,12,7,22,2097.98,9723.746514,1581.055,23.0,1770.0
1289.0,904,207,0.0,0.0,1156.0,2022,12,7,23,2097.98,9723.746514,1581.055,23.0,1770.0
1577.0,899,216,0.0,0.0,1173.0,2022,12,8,0,2097.98,9723.746514,1581.055,23.0,1770.0
2692.0,860,232,0.0,0.0,1242.0,2022,12,8,1,2097.98,9723.746514,1581.055,23.0,1770.0
2523.0,871,257,23.0,2.0,1282.0,2022,12,8,2,2097.98,9723.746514,1581.055,23.0,1770.0
2958.0,875,290,22.0,3.0,1260.0,2022,12,8,3,2097.98,9723.746514,1581.055,23.0,1770.0
2832.0,817,310,22.0,2.0,1205.0,2022,12,8,4,2097.98,9723.746514,1581.055,23.0,1770.0
2419.0,850,330,22.0,2.0,1148.0,2022,12,8,5,2097.98,9723.746514,1581.055,23.0,1770.0
1695.0,828,360,22.0,2.0,1276.0,2022,12,8,6,2097.98,9723.746514,1581.055,23.0,1770.0
823.0,906,364,23.0,2.0,1452.0,2022,12,8,7,2097.98,9723.746514,1581.055,23.0,1770.0
681.0,910,376,23.0,2.0,1467.0,2022,12,8,8,2097.98,9723.746514,1581.055,23.0,1770.0
96.0,878,436,0.0,0.0,1486.0,2022,12,8,9,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,843,576,0.0,0.0,1481.0,2022,12,8,10,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,873,578,0.0,0.0,1529.0,2022,12,8,11,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,879,504,0.0,0.0,1522.0,2022,12,8,12,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,890,439,23.0,2.0,1443.0,2022,12,8,13,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,890,371,23.0,2.0,1277.0,2022,12,8,14,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,897,318,22.0,2.0,1270.0,2022,12,8,15,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,919,291,21.0,2.0,1214.0,2022,12,8,16,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,922,274,21.0,2.0,1189.0,2022,12,8,17,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,929,231,0.0,0.0,1114.0,2022,12,8,18,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,911,220,0.0,0.0,1117.0,2022,12,8,19,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,920,219,0.0,0.0,1113.0,2022,12,8,20,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,924,219,0.0,0.0,1089.0,2022,12,8,21,2097.98,9723.746514,1581.055,23.0,1770.0
0.0,908,242,0.0,0.0,1097.0,2022,12,8,22,2097.98,9723.746514,1581.055,23.0,1770.0
331.0,913,253,0.0,0.0,1118.0,2022,12,8,23,2097.98,9723.746514,1581.055,23.0,1770.0
1362.0,924,295,0.0,0.0,1132.0,2022,12,9,0,2097.98,9723.746514,1581.055,23.0,1770.0
