,solar_lf,wind_lf,hydro_lf,cogen_lf
265,0.2562119292611385,0.18436845104183153,0.10537152718941385,0.43670212765957445
266,0.38166908635235386,0.16083205303649134,0.10489688067054262,0.4372340425531915
267,0.4705245392634066,0.16011882885451134,0.10347294111392892,0.39361702127659576
268,0.502551030421049,0.15655270794461132,0.09255607117989055,0.34414893617021275
269,0.4801565666792389,0.18686473567876155,0.07926596865149602,0.3659574468085106
270,0.42172226702318977,0.23714704050835198,0.08353778732133711,0.4329787234042553
271,0.3140843606512641,0.27637437051725233,0.08923354554779192,0.4595744680851064
272,0.16888154735759256,0.34983646126119294,0.13812213699152898,0.4702127659574468
273,0.027371011239990046,0.3822881615412832,0.18558678887865235,0.44893617021276594
274,0.0028896082247496825,0.3334323050756528,0.21121770089769895,0.4377659574468085
275,0.0,0.25497764505785214,0.19413042621833454,0.44893617021276594
276,0.0,0.20576517650123172,0.1765685050200989,0.43936170212765957
277,0.0,0.18686473567876155,0.1656516350860605,0.4430851063829787
278,0.0,0.15262997494372127,0.15046294648218106,0.43617021276595747
279,0.0,0.1661812344013414,0.09920112244408782,0.449468085106383
280,0.0,0.17331347622114143,0.08923354554779192,0.43563829787234043
281,0.0,0.17331347622114143,0.10204900155731522,0.33351063829787236
282,0.0,0.17723620922203148,0.10157435503844399,0.34202127659574466
283,0.0,0.19720648631747165,0.09065748510440562,0.3446808510638298
284,0.0,0.2293015745065719,0.08875889902892069,0.3372340425531915
285,0.0,0.26710245615151224,0.09065748510440562,0.3276595744680851
286,0.00016053379026387124,0.28029710351814235,0.07357021042504121,0.32127659574468087
287,0.019504855517060358,0.2753045342442823,0.07594344301939737,0.325
288,0.12786516394517344,0.2967012597036825,0.08211384776472341,0.32553191489361705
289,0.28952269074089176,0.2991975443406125,0.08306314080246588,0.3170212765957447
290,0.4144179795661836,0.3095392949793226,0.08496172687795081,0.30957446808510636
291,0.48842405687782825,0.4322138542798836,0.08068990820810971,0.3047872340425532
292,0.5230190886796925,0.5235065495733243,0.07546879650052614,0.3271276595744681
293,0.5080091792900205,0.5645169400371747,0.07404485694391244,0.32393617021276594
294,0.43400310197837594,0.600178149136175,0.08116455472698095,0.3345744680851064
295,0.3269270638723738,0.6147992448667652,0.08638566643456451,0.36861702127659574
296,0.17971757820040385,0.600178149136175,0.11391516452909606,0.3792553191489362
297,0.04358492405664104,0.5534619652164846,0.20647123570898662,0.349468085106383
298,0.006100284030027108,0.4892717888382841,0.2591569993036935,0.34627659574468084
299,0.0,0.3812183252683132,0.2714978087943456,0.36117021276595745
300,0.0,0.3081128466153626,0.21643881260528253,0.36329787234042554
301,0.0,0.2642495594235922,0.19887689140704687,0.36329787234042554
302,0.0,0.22644867777865188,0.18985860754849343,0.3569148936170213
303,0.0,0.19578003795351162,0.18131497020881124,0.3574468085106383
304,0.0,0.16297172558243136,0.15473476515202214,0.36861702127659574
305,0.0,0.13515598248521113,0.14381789521798377,0.3648936170212766
306,0.0,0.13479937039422113,0.15141223951992352,0.3680851063829787
307,0.0,0.14728079357887122,0.12103486231216457,0.3707446808510638
308,0.0,0.17188702785718143,0.10679546674602756,0.3579787234042553
309,0.0,0.1915006928616316,0.10394758763280015,0.3659574468085106
310,8.026689513193562e-05,0.19328375331658162,0.10537152718941385,0.3702127659574468
311,0.01942458862192842,0.15940560467253134,0.10489688067054262,0.3659574468085106
312,0.12096221096382698,0.1323030857572911,0.10394758763280015,0.3707446808510638
313,0.27948932884939987,0.13551259457620113,0.09967576896295906,0.37659574468085105
314,0.4051070197308791,0.13658243084917113,0.09303071769876178,0.33404255319148934
315,0.47798936051067664,0.11589892957175096,0.08780960599117821,0.35106382978723405
316,0.508731581346208,0.11875182629967099,0.08638566643456451,0.3398936170212766
317,0.4964507463910218,0.1091232998429409,0.08591101991569328,0.35319148936170214
318,0.435126838510223,0.10092122175017085,0.08496172687795081,0.3303191489361702
319,0.31488702960258347,0.11625554166274096,0.09113213162327685,0.3670212765957447
320,0.17128955421155062,0.11625554166274096,0.12103486231216457,0.3728723404255319
321,0.046153464700862984,0.1333729220302611,0.18606143539752357,0.35319148936170214
322,0.0024882737490900045,0.13872210339511115,0.19745295185043318,0.3595744680851064
323,0.0,0.12802374066541106,0.20884446830334277,0.36223404255319147
324,0.0,0.11304603284383094,0.20267406355801673,0.37872340425531914
325,0.0,0.10448734266007087,0.1836882028031674,0.3696808510638298
326,0.0,0.10413073056908087,0.15900658382186325,0.37127659574468086
327,0.0,0.11090636029789093,0.14381789521798377,0.35638297872340424
328,0.0,0.13016341321135108,0.09018283858553439,0.3707446808510638
329,0.0,0.1437146726689712,0.08638566643456451,0.376063829787234
330,0.0,0.15655270794461132,0.09018283858553439,0.35638297872340424
331,0.0,0.1697473553112414,0.07974061517036725,0.35319148936170214
332,0.0,0.19613665004450165,0.08021526168923848,0.3526595744680851
333,0.0,0.26710245615151224,0.07831667561375354,0.38882978723404255
334,8.026689513193562e-05,0.3220207181639727,0.07736738257601107,0.4867021276595745
335,0.01886272035600487,0.3812183252683132,0.07404485694391244,0.5037234042553191
336,0.13147717422611055,0.49854370320402414,0.09920112244408782,0.4952127659574468
337,0.29241229896564147,0.599108312863205,0.10442223415167139,0.5111702127659574
338,0.3925051171951652,0.6611588166954655,0.11249122497248236,0.5287234042553192
339,0.44740767346540916,0.6811290937909057,0.10774475978377003,0.49840425531914895
340,0.4832869755893844,0.6782761970629857,0.08733495947230697,0.42925531914893617
341,0.4677954648289208,0.6789894212449656,0.07119697783068504,0.44840425531914896
342,0.40590968868219846,0.6839819905188257,0.08875889902892069,0.5255319148936171
343,0.29546244098065505,0.6857650509737757,0.12625597401974814,0.5462765957446809
344,0.15652044550727445,0.6832687663368457,0.18036567717106877,0.5595744680851064
345,0.04583239712033524,0.6829121542458557,0.22355851038835103,0.548936170212766
346,0.004816013707916137,0.6786328091539756,0.22972891513367705,0.5276595744680851
347,0.0,0.6697175068792256,0.2544105341149812,0.5473404255319149
348,0.0,0.6665079980603156,0.23542467336013187,0.5425531914893617
349,0.0,0.6672212222422955,0.19555436577494825,0.5297872340425532
350,0.0,0.6650815496963556,0.1922318401428496,0.5223404255319148
351,0.0,0.6415451516910153,0.11344051801022483,0.5372340425531915
352,0.0,0.6162256932307252,0.08638566643456451,0.4723404255319149
353,0.0,0.610163287683895,0.0749941499816549,0.38776595744680853
354,0.0,0.6212182625045852,0.05980546137777543,0.37340425531914895
355,0.0,0.6155124690487451,0.05553364270793433,0.36329787234042554
356,0.0,0.590193010588455,0.0550589961890631,0.3840425531914894
357,0.0,0.596612028226275,0.054584349670191865,0.40638297872340423
358,0.00024080068539580687,0.6048141063190451,0.05316041011357816,0.5063829787234042
359,0.014929642494540025,0.611589736047855,0.05221111707583569,0.5351063829787234
360,0.10105602097110696,0.6287071164153752,0.06312798700987407,0.5095744680851064
361,0.24633910115991042,0.6458244967828954,0.08923354554779192,0.5085106382978724
362,0.3721975927267855,0.6540265748756654,0.09018283858553439,0.5340425531914894
363,0.45728050156663724,0.6665079980603156,0.06977303827407134,0.5015957446808511
364,0.4910728644171821,0.6686476706062556,0.06407728004761654,0.425
365,0.4792736308327876,0.6693608947882356,0.0621786939721316,0.42819148936170215
366,0.4150601147272391,0.6700741189702156,0.07119697783068504,0.502127659574468
367,0.30292726222792504,0.6690042826972455,0.09208142466101932,0.5531914893617021
368,0.1554769758705593,0.6632984892414056,0.1385967835104002,0.5452127659574468
369,0.04430732611282846,0.6522435144207155,0.19602901229381947,0.5436170212765957
370,0.002969875119881618,0.6333430735982453,0.2021994170391455,0.5462765957446809
371,0.0,0.598038476590235,0.1936557796994633,0.5425531914893617
372,0.0,0.5712925697659847,0.14856436040669613,0.5457446808510639
373,0.0,0.5427636024867846,0.15378547211427968,0.5436170212765957
374,0.0,0.48356599538244405,0.15331082559540846,0.5441489361702128
375,0.0,0.4329270784618636,0.11201657845361113,0.5452127659574468
376,0.0,0.3830013857232632,0.08163920124585218,0.4664893617021277
377,0.0,0.3487666249882229,0.08163920124585218,0.3930851063829787
378,0.0,0.3316492446207028,0.07262091738729874,0.3792553191489362
379,0.0,0.31988104561803266,0.06550121960423023,0.38085106382978723
380,0.0,0.30775623452437256,0.0607547544155179,0.4031914893617021
381,0.0,0.3006239927045725,0.06122940093438913,0.4186170212765957
382,0.00016053379026387124,0.2981277080676425,0.0621786939721316,0.5154255319148936
383,0.0175784500338939,0.29456158715774244,0.06882374523632886,0.5526595744680851
384,0.12473475503502796,0.2902822420658624,0.08021526168923848,0.5372340425531915
385,0.2883989542090447,0.2884991816109124,0.08638566643456451,0.5382978723404256
386,0.4099230334387952,0.29420497506675247,0.08875889902892069,0.5404255319148936
387,0.47004293789261503,0.3041901136144725,0.09825182940634536,0.4978723404255319
388,0.49259793542468894,0.33913809853149285,0.0749941499816549,0.45053191489361705
389,0.48111976942082213,0.41473986182137346,0.0764180895382686,0.425
