hour,IDNSM,IDNJW,IDNNU,IDNKA,IDNSL,IDNPP,MYSPE,MYSSK,MYSSH,PHLLU,PHLVI,SGPXX,BRNXX,THANO,THASO,VNMNO,VNMCE,VNMSO,KHMXX,LAOXX
1147,9.563407577,4.697216785,20.81192977,13.47453686,30.59758028,7.156823352,3.154599323,8.619499324,867.9994878,19.33862579,9.563407577,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324
1148,9.945817938,4.885043598,21.64413289,14.01334089,31.82108055,7.443002037,3.280741753,8.964165786,902.7080365,20.11191615,9.945817938,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786
1149,10.01190075,4.917501202,21.78794259,14.10644946,32.03250876,7.492455436,3.302539924,9.023726225,908.7058826,20.24554538,10.01190075,9.023726225,9.023726225,9.023726225,9.023726225,9.023726225,9.023726225,9.023726225,9.023726225,9.023726225
1150,10.89252052,5.350031335,23.70435122,15.34721469,34.85000178,8.151471594,3.593022422,9.817428829,988.6331995,22.02628891,10.89252052,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829
1151,12.23071051,6.00730422,26.61652618,17.23268179,39.13146477,9.152912691,4.034439689,11.02353948,1110.090768,24.73230716,12.23071051,11.02353948,11.02353948,11.02353948,11.02353948,11.02353948,11.02353948,11.02353948,11.02353948,11.02353948
1152,12.32107979,6.051690502,26.81318821,17.36000923,39.42059616,9.220540989,4.06424903,11.10498931,1118.292916,24.91504723,12.32107979,11.10498931,11.10498931,11.10498931,11.10498931,11.10498931,11.10498931,11.10498931,11.10498931,11.10498931
1153,13.14526789,6.456503341,28.60678999,18.52126402,42.05753926,9.837326229,4.336116897,11.84783005,1193.098349,26.58167757,13.14526789,11.84783005,11.84783005,11.84783005,11.84783005,11.84783005,11.84783005,11.84783005,11.84783005,11.84783005
1154,14.12538129,6.937901322,30.73971709,19.9022126,45.19335649,10.57079894,4.659418506,12.73120626,1282.055964,28.56361194,14.12538129,12.73120626,12.73120626,12.73120626,12.73120626,12.73120626,12.73120626,12.73120626,12.73120626,12.73120626
1155,14.72545001,7.232634436,32.0455893,20.74769034,47.11324236,11.01986334,4.857358036,13.27204821,1336.519746,29.77703974,14.72545001,13.27204821,13.27204821,13.27204821,13.27204821,13.27204821,13.27204821,13.27204821,13.27204821,13.27204821
1156,14.58803273,7.165139795,31.74654121,20.55407376,46.67358356,10.91702643,4.812029375,13.14819402,1324.0474,29.49916165,14.58803273,13.14819402,13.14819402,13.14819402,13.14819402,13.14819402,13.14819402,13.14819402,13.14819402,13.14819402
1157,14.55832172,7.15054677,31.68188398,20.5122119,46.57852488,10.89479205,4.802228859,13.12141548,1321.350753,29.4390816,14.55832172,13.12141548,13.12141548,13.12141548,13.12141548,13.12141548,13.12141548,13.12141548,13.12141548,13.12141548
1158,14.53724823,7.140196193,31.63602374,20.48252001,46.51110142,10.8790216,4.795277525,13.10242194,1319.438068,29.39646787,14.53724823,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194
1159,14.51906803,7.131266707,31.59645992,20.45690469,46.45293492,10.86541636,4.78928058,13.08603613,1317.787987,29.35970482,14.51906803,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613
1160,14.51906803,7.131266707,31.59645992,20.45690469,46.45293492,10.86541636,4.78928058,13.08603613,1317.787987,29.35970482,14.51906803,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613
1161,14.47541893,7.10982777,31.50147056,20.3954045,46.31328209,10.83275134,4.774882425,13.0466952,1313.826282,29.27143988,14.47541893,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952
1162,14.47541893,7.10982777,31.50147056,20.3954045,46.31328209,10.83275134,4.774882425,13.0466952,1313.826282,29.27143988,14.47541893,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952
1163,14.33958856,7.043112567,31.20587591,20.20402384,45.87870053,10.73110201,4.730077225,12.92427128,1301.497968,28.99677077,14.33958856,12.92427128,12.92427128,12.92427128,12.92427128,12.92427128,12.92427128,12.92427128,12.92427128,12.92427128
1164,15.77523186,7.748251164,34.3301292,22.22679955,50.47195987,11.80547277,5.203640581,14.2182166,1431.800649,31.89985404,15.77523186,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166
1165,15.77523186,7.748251164,34.3301292,22.22679955,50.47195987,11.80547277,5.203640581,14.2182166,1431.800649,31.89985404,15.77523186,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166
1166,15.47810874,7.602314511,33.68352855,21.80816253,49.5213313,11.58311922,5.105631123,13.95041953,1404.83299,31.29902711,15.47810874,13.95041953,13.95041953,13.95041953,13.95041953,13.95041953,13.95041953,13.95041953,13.95041953,13.95041953
1167,13.74276706,6.749974375,29.90707031,19.36312133,43.96920396,10.28446769,4.533208828,12.38635606,1247.328912,27.78990933,13.74276706,12.38635606,12.38635606,12.38635606,12.38635606,12.38635606,12.38635606,12.38635606,12.38635606,12.38635606
1168,12.62047156,6.198741439,27.4647259,17.7818427,40.37848316,9.444592301,4.163006828,11.37483112,1145.466484,25.5204617,12.62047156,11.37483112,11.37483112,11.37483112,11.37483112,11.37483112,11.37483112,11.37483112,11.37483112,11.37483112
1169,10.85776009,5.332958209,23.62870543,15.29823835,34.73878776,8.125458457,3.581556298,9.786099256,985.4782537,21.95599818,10.85776009,9.786099256,9.786099256,9.786099256,9.786099256,9.786099256,9.786099256,9.786099256,9.786099256,9.786099256
1170,9.690306049,4.759544949,21.08808679,13.65333277,31.00358475,7.251788451,3.196458235,8.733872919,879.5171198,19.59523329,9.690306049,8.733872919,8.733872919,8.733872919,8.733872919,8.733872919,8.733872919,8.733872919,8.733872919,8.733872919
1171,9.484882251,4.658647846,20.64104261,13.36389717,30.34634296,7.098058536,3.128696847,8.548724448,860.8723271,19.17983596,9.484882251,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448
1172,9.867292612,4.846474659,21.47324573,13.9027012,31.56984322,7.384237221,3.254839276,8.893390909,895.5808758,19.95312632,9.867292612,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909
1173,9.920335983,4.872527738,21.58867894,13.97743762,31.73955248,7.42393249,3.272336239,8.9411989,900.3952287,20.06038787,9.920335983,8.9411989,8.9411989,8.9411989,8.9411989,8.9411989,8.9411989,8.9411989,8.9411989,8.9411989
1174,10.82693433,5.317817656,23.56162227,15.25480583,34.64016249,8.102389846,3.571388068,9.758315997,982.6804282,21.89366393,10.82693433,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997
1175,12.23071051,6.00730422,26.61652618,17.23268179,39.13146477,9.152912691,4.034439689,11.02353948,1110.090768,24.73230716,12.23071051,11.02353948,11.02353948,11.02353948,11.02353948,11.02353948,11.02353948,11.02353948,11.02353948,11.02353948
1176,12.26364183,6.02347895,26.68819146,17.27908096,39.23682666,9.177557005,4.045302461,11.05322047,1113.079699,24.79889916,12.26364183,11.05322047,11.05322047,11.05322047,11.05322047,11.05322047,11.05322047,11.05322047,11.05322047,11.05322047
1177,13.06833682,6.418717445,28.43937225,18.41287059,41.81140265,9.779754481,4.310740303,11.77849208,1186.115887,26.42611155,13.06833682,11.77849208,11.77849208,11.77849208,11.77849208,11.77849208,11.77849208,11.77849208,11.77849208,11.77849208
1178,14.15325584,6.951592346,30.80037782,19.94148697,45.28253956,10.591659,4.668613248,12.7563296,1284.585931,28.61997843,14.15325584,12.7563296,12.7563296,12.7563296,12.7563296,12.7563296,12.7563296,12.7563296,12.7563296,12.7563296
1179,14.54954558,7.146236233,31.66278531,20.4998466,46.55044612,10.88822439,4.799333949,13.11350555,1320.554208,29.42133495,14.54954558,13.11350555,13.11350555,13.11350555,13.11350555,13.11350555,13.11350555,13.11350555,13.11350555,13.11350555
1180,14.38519807,7.065514385,31.30513151,20.26828617,46.02462555,10.76523411,4.745122041,12.96537913,1305.637604,29.08899993,14.38519807,12.96537913,12.96537913,12.96537913,12.96537913,12.96537913,12.96537913,12.96537913,12.96537913,12.96537913
1181,14.4396359,7.092252376,31.42359936,20.34498735,46.19879631,10.80597293,4.763078983,13.01444395,1310.578522,29.19908129,14.4396359,13.01444395,13.01444395,13.01444395,13.01444395,13.01444395,13.01444395,13.01444395,13.01444395,13.01444395
1182,14.53724823,7.140196193,31.63602374,20.48252001,46.51110142,10.8790216,4.795277525,13.10242194,1319.438068,29.39646787,14.53724823,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194
1183,14.51906803,7.131266707,31.59645992,20.45690469,46.45293492,10.86541636,4.78928058,13.08603613,1317.787987,29.35970482,14.51906803,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613
1184,14.51906803,7.131266707,31.59645992,20.45690469,46.45293492,10.86541636,4.78928058,13.08603613,1317.787987,29.35970482,14.51906803,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613
1185,14.27258426,7.01020236,31.06006086,20.10961691,45.66432408,10.68095901,4.707975091,12.86388031,1295.416485,28.86127816,14.27258426,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031
1186,14.27258426,7.01020236,31.06006086,20.10961691,45.66432408,10.68095901,4.707975091,12.86388031,1295.416485,28.86127816,14.27258426,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031
1187,14.33958856,7.043112567,31.20587591,20.20402384,45.87870053,10.73110201,4.730077225,12.92427128,1301.497968,28.99677077,14.33958856,12.92427128,12.92427128,12.92427128,12.92427128,12.92427128,12.92427128,12.92427128,12.92427128,12.92427128
1188,15.77523186,7.748251164,34.3301292,22.22679955,50.47195987,11.80547277,5.203640581,14.2182166,1431.800649,31.89985404,15.77523186,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166,14.2182166
1189,15.42090482,7.574217912,33.55904113,21.72756402,49.33831059,11.54031038,5.086761756,13.89886164,1399.641015,31.18335231,15.42090482,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164
1190,15.18147817,7.456619779,33.0379998,21.3902195,48.5722786,11.36113426,5.007784138,13.6830664,1377.910036,30.69919618,15.18147817,13.6830664,13.6830664,13.6830664,13.6830664,13.6830664,13.6830664,13.6830664,13.6830664,13.6830664
1191,13.7165577,6.73710124,29.85003339,19.32619318,43.8853486,10.26485378,4.524563371,12.36273356,1244.950083,27.73691013,13.7165577,12.36273356,12.36273356,12.36273356,12.36273356,12.36273356,12.36273356,12.36273356,12.36273356,12.36273356
1192,12.59426057,6.185867502,27.40768543,17.74491225,40.29462258,9.424977177,4.154360833,11.35120715,1143.087507,25.4674592,12.59426057,11.35120715,11.35120715,11.35120715,11.35120715,11.35120715,11.35120715,11.35120715,11.35120715,11.35120715
1193,10.85776009,5.332958209,23.62870543,15.29823835,34.73878776,8.125458457,3.581556298,9.786099256,985.4782537,21.95599818,10.85776009,9.786099256,9.786099256,9.786099256,9.786099256,9.786099256,9.786099256,9.786099256,9.786099256,9.786099256
1194,9.78693573,4.807006124,21.29837273,13.78948091,31.31274594,7.324101751,3.22833264,8.820965251,888.2874784,19.79063281,9.78693573,8.820965251,8.820965251,8.820965251,8.820965251,8.820965251,8.820965251,8.820965251,8.820965251,8.820965251
1195,9.563407577,4.697216785,20.81192977,13.47453686,30.59758028,7.156823352,3.154599323,8.619499324,867.9994878,19.33862579,9.563407577,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324,8.619499324
1196,9.945817938,4.885043598,21.64413289,14.01334089,31.82108055,7.443002037,3.280741753,8.964165786,902.7080365,20.11191615,9.945817938,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786,8.964165786
1197,9.954462786,4.88928965,21.66294584,14.0255212,31.84873925,7.449471451,3.283593355,8.971957387,903.4926651,20.12939731,9.954462786,8.971957387,8.971957387,8.971957387,8.971957387,8.971957387,8.971957387,8.971957387,8.971957387,8.971957387
1198,10.89252052,5.350031335,23.70435122,15.34721469,34.85000178,8.151471594,3.593022422,9.817428829,988.6331995,22.02628891,10.89252052,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829,9.817428829
1199,12.28814847,6.035515772,26.74152293,17.31361005,39.31523428,9.195896676,4.053386258,11.07530832,1115.303985,24.84845523,12.28814847,11.07530832,11.07530832,11.07530832,11.07530832,11.07530832,11.07530832,11.07530832,11.07530832,11.07530832
1200,12.35379501,6.06775909,26.88438321,17.40610392,39.52526664,9.245023583,4.075040518,11.13447554,1121.262233,24.98120224,12.35379501,11.13447554,11.13447554,11.13447554,11.13447554,11.13447554,11.13447554,11.13447554,11.13447554,11.13447554
1201,13.1173917,6.442811516,28.54612571,18.48198736,41.96835097,9.816464946,4.326921617,11.82270524,1190.568235,26.52530779,13.1173917,11.82270524,11.82270524,11.82270524,11.82270524,11.82270524,11.82270524,11.82270524,11.82270524,11.82270524
1202,14.12538129,6.937901322,30.73971709,19.9022126,45.19335649,10.57079894,4.659418506,12.73120626,1282.055964,28.56361194,14.12538129,12.73120626,12.73120626,12.73120626,12.73120626,12.73120626,12.73120626,12.73120626,12.73120626,12.73120626
1203,14.58455718,7.163432723,31.73897769,20.54917682,46.66246373,10.91442549,4.810882924,13.1450615,1323.73195,29.49213357,14.58455718,13.1450615,13.1450615,13.1450615,13.1450615,13.1450615,13.1450615,13.1450615,13.1450615,13.1450615
1204,14.44713827,7.095937281,31.43992605,20.35555794,46.22279971,10.81158736,4.765553724,13.02120583,1311.259456,29.21425219,14.44713827,13.02120583,13.02120583,13.02120583,13.02120583,13.02120583,13.02120583,13.02120583,13.02120583,13.02120583
1205,14.4396359,7.092252376,31.42359936,20.34498735,46.19879631,10.80597293,4.763078983,13.01444395,1310.578522,29.19908129,14.4396359,13.01444395,13.01444395,13.01444395,13.01444395,13.01444395,13.01444395,13.01444395,13.01444395,13.01444395
1206,14.53724823,7.140196193,31.63602374,20.48252001,46.51110142,10.8790216,4.795277525,13.10242194,1319.438068,29.39646787,14.53724823,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194,13.10242194
1207,14.51906803,7.131266707,31.59645992,20.45690469,46.45293492,10.86541636,4.78928058,13.08603613,1317.787987,29.35970482,14.51906803,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613
1208,14.51906803,7.131266707,31.59645992,20.45690469,46.45293492,10.86541636,4.78928058,13.08603613,1317.787987,29.35970482,14.51906803,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613,13.08603613
1209,14.47541893,7.10982777,31.50147056,20.3954045,46.31328209,10.83275134,4.774882425,13.0466952,1313.826282,29.27143988,14.47541893,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952,13.0466952
1210,14.27258426,7.01020236,31.06006086,20.10961691,45.66432408,10.68095901,4.707975091,12.86388031,1295.416485,28.86127816,14.27258426,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031,12.86388031
1211,14.23692518,6.992687847,30.98245941,20.0593744,45.55023487,10.65427336,4.696212536,12.83174078,1292.179975,28.78917022,14.23692518,12.83174078,12.83174078,12.83174078,12.83174078,12.83174078,12.83174078,12.83174078,12.83174078,12.83174078
1212,15.42090482,7.574217912,33.55904113,21.72756402,49.33831059,11.54031038,5.086761756,13.89886164,1399.641015,31.18335231,15.42090482,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164
1213,15.42090482,7.574217912,33.55904113,21.72756402,49.33831059,11.54031038,5.086761756,13.89886164,1399.641015,31.18335231,15.42090482,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164,13.89886164
1214,15.18147817,7.456619779,33.0379998,21.3902195,48.5722786,11.36113426,5.007784138,13.6830664,1377.910036,30.69919618,15.18147817,13.6830664,13.6830664,13.6830664,13.6830664,13.6830664,13.6830664,13.6830664,13.6830664,13.6830664
1215,13.74276706,6.749974375,29.90707031,19.36312133,43.96920396,10.28446769,4.533208828,12.38635606,1247.328912,27.78990933,13.74276706,12.38635606,12.38635606,12.38635606,12.38635606,12.38635606,12.38635606,12.38635606,12.38635606,12.38635606
1216,12.62047156,6.198741439,27.4647259,17.7818427,40.37848316,9.444592301,4.163006828,11.37483112,1145.466484,25.5204617,12.62047156,11.37483112,11.37483112,11.37483112,11.37483112,11.37483112,11.37483112,11.37483112,11.37483112,11.37483112
1217,10.88879869,5.348203302,23.69625176,15.34197075,34.838094,8.148686347,3.591794735,9.814074346,988.2953969,22.01876283,10.88879869,9.814074346,9.814074346,9.814074346,9.814074346,9.814074346,9.814074346,9.814074346,9.814074346,9.814074346
1218,9.747744013,4.787756501,21.21308354,13.73426103,31.18735426,7.294772436,3.215404804,8.785641756,884.7303373,19.71138136,9.747744013,8.785641756,8.785641756,8.785641756,8.785641756,8.785641756,8.785641756,8.785641756,8.785641756,8.785641756
1219,9.484882251,4.658647846,20.64104261,13.36389717,30.34634296,7.098058536,3.128696847,8.548724448,860.8723271,19.17983596,9.484882251,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448
