date,JPN01,JPN02,JPN03,JPN04,JPN05,JPN06,JPN07,JPN08,JPN09
16/01/2023 07:00,4698,10775,36500,15890,3549,16481,7113,3250,10463
16/01/2023 08:00,4985,11892,41450,18296,3932,18909,7824,3740,11322
16/01/2023 09:00,5135,12374,44140,19459,4198,20254,8026,3930,11708
16/01/2023 10:00,5001,12243,44440,19343,4187,20306,7800,3810,11135
16/01/2023 11:00,4775,12180,44260,18994,4201,20004,7741,3740,11001
16/01/2023 12:00,4462,11657,42630,17725,4006,18925,7300,3520,10615
16/01/2023 13:00,4524,12035,43140,18320,4107,19386,7580,3620,10635
16/01/2023 14:00,4592,12003,42860,18123,4124,19152,7687,3620,10768
16/01/2023 15:00,4779,12015,42800,17947,4130,19136,7821,3630,10929
16/01/2023 16:00,4817,12436,43790,18461,4200,19706,7950,3750,11409
16/01/2023 17:00,4883,12715,44420,18888,4186,20272,8032,3810,11854
16/01/2023 18:00,4853,12575,43820,18761,4164,20322,8168,3840,12187
16/01/2023 19:00,4681,12159,42560,18103,4021,19735,7876,3720,11875
16/01/2023 20:00,4589,11707,41180,17664,3875,19088,7746,3590,11429
16/01/2023 21:00,4499,11119,39130,17165,3724,18385,7462,3380,10909
16/01/2023 22:00,4299,10404,36710,16274,3659,17423,7023,3160,10244
16/01/2023 23:00,4385,10259,34260,15824,3628,16447,6770,3070,9669
17/01/2023 00:00,4349,9923,31530,14953,3549,15459,6657,2980,9079
17/01/2023 01:00,4517,10130,30290,14700,3628,14963,6611,3060,9036
17/01/2023 02:00,4629,10372,29910,14860,3825,15278,7008,3270,9536
17/01/2023 03:00,4751,10532,29810,15041,3920,15471,7361,3460,10025
17/01/2023 04:00,4806,10649,30380,15022,3901,15413,7489,3510,10317
17/01/2023 05:00,4789,11020,32400,15535,3872,15665,7740,3540,10580
17/01/2023 06:00,4849,11523,37000,17024,3943,17240,8230,3650,11205
17/01/2023 07:00,4796,11682,40980,18540,4022,19123,8547,3780,11797
17/01/2023 08:00,4969,12635,44840,20655,4307,21103,9226,4110,12223
17/01/2023 09:00,5016,12890,46360,21280,4450,21672,8934,3970,11965
17/01/2023 10:00,4909,12709,45610,20605,4367,20958,8415,3830,11549
17/01/2023 11:00,4748,12533,44730,19988,4208,20483,8200,3800,11614
17/01/2023 12:00,4469,12061,42580,18503,3856,19308,7569,3710,11002
17/01/2023 13:00,4549,12311,42220,18986,3956,19612,7988,3720,11354
17/01/2023 14:00,4556,12186,41600,18781,3881,19397,7996,3660,11278
17/01/2023 15:00,4689,12056,41780,18500,3852,19315,8094,3730,11375
17/01/2023 16:00,4742,12327,43120,18856,3969,19854,8307,3810,11797
17/01/2023 17:00,4809,12605,44830,19480,4076,20524,8485,3910,12159
17/01/2023 18:00,4757,12511,44620,19365,4105,20533,8649,3950,12472
17/01/2023 19:00,4634,12109,43530,18654,3970,19862,8323,3810,12150
17/01/2023 20:00,4492,11757,42110,18232,3874,19186,8120,3680,11674
17/01/2023 21:00,4384,11213,39920,17422,3767,18447,7714,3470,11128
17/01/2023 22:00,4157,10530,37330,16524,3710,17431,7214,3210,10431
17/01/2023 23:00,4227,10366,34510,15898,3710,16488,6898,3090,9836
18/01/2023 00:00,4165,10009,31440,14976,3621,15469,6709,2960,9220
18/01/2023 01:00,4330,10164,29910,14721,3706,15027,6765,3000,9107
18/01/2023 02:00,4489,10455,29370,14731,3880,15240,7054,3180,9564
18/01/2023 03:00,4657,10687,29070,14829,3985,15453,7371,3330,10066
18/01/2023 04:00,4691,10880,29440,14809,3900,15311,7442,3390,10299
18/01/2023 05:00,4653,11285,31350,15237,3852,15577,7407,3390,10638
18/01/2023 06:00,4720,11799,35620,16639,3929,16931,7767,3470,11084
18/01/2023 07:00,4725,11942,39600,18047,4001,18728,8134,3600,11804
18/01/2023 08:00,5031,12872,43370,20146,4324,21009,8840,4020,12415
18/01/2023 09:00,4995,13126,44300,20758,4523,21760,8868,3970,12702
18/01/2023 10:00,4781,12673,42700,20132,4464,21013,8377,3880,12299
18/01/2023 11:00,4614,12570,41530,19537,4402,20644,8227,3780,12038
18/01/2023 12:00,4482,11907,39920,17961,4143,19648,7928,3600,11727
18/01/2023 13:00,4561,12070,40160,18343,4182,20291,8148,3750,12069
18/01/2023 14:00,4549,12013,39270,18395,4152,19899,7967,3700,11710
18/01/2023 15:00,4772,12076,38730,18335,4116,19779,8125,3720,11581
18/01/2023 16:00,4877,12469,39880,18810,4168,20236,8359,3810,11996
18/01/2023 17:00,4910,12653,41510,19293,4194,20576,8496,3860,12509
18/01/2023 18:00,4835,12523,41560,19185,4164,20507,8677,3930,13013
18/01/2023 19:00,4688,12061,40660,18573,4027,19963,8378,3810,12701
18/01/2023 20:00,4563,11675,39490,18084,3926,19349,8165,3690,12254
18/01/2023 21:00,4441,11132,37460,17572,3840,18603,7821,3470,11802
18/01/2023 22:00,4220,10434,35030,16653,3732,17602,7366,3220,11036
18/01/2023 23:00,4292,10300,32450,16100,3725,16696,7094,3100,10387
19/01/2023 00:00,4253,9993,29800,15191,3629,15730,6907,3020,9770
19/01/2023 01:00,4420,10197,28680,14919,3728,15341,7032,3070,9645
19/01/2023 02:00,4630,10541,28490,14974,3881,15594,7316,3290,10095
19/01/2023 03:00,4764,10752,28660,15049,3999,15706,7488,3460,10472
19/01/2023 04:00,4819,10917,29290,15055,3999,15725,7538,3510,10649
19/01/2023 05:00,4807,11342,31360,15608,3988,16026,7543,3560,10948
19/01/2023 06:00,4864,11953,35700,17079,4116,17662,7990,3670,11505
19/01/2023 07:00,4778,12005,39510,18590,4129,19418,8499,3820,12214
19/01/2023 08:00,4870,12762,42400,20624,4345,20995,9106,4150,12891
19/01/2023 09:00,4743,13022,43530,20846,4427,21572,8997,4090,13106
19/01/2023 10:00,4646,12625,42680,19958,4278,20997,8591,3880,12706
19/01/2023 11:00,4561,12291,41600,19245,4154,20639,8519,3850,12248
19/01/2023 12:00,4281,11562,40240,17794,3928,19324,8153,3640,11756
19/01/2023 13:00,4376,11600,40930,18387,4048,19623,8380,3760,11953
19/01/2023 14:00,4431,11398,40940,18313,4078,19344,8372,3720,11860
19/01/2023 15:00,4590,11287,41010,18178,4062,19283,8500,3750,11865
19/01/2023 16:00,4753,11752,42370,18568,4133,19678,8556,3880,12199
19/01/2023 17:00,4839,12203,43520,19115,4130,20374,8747,3940,12542
19/01/2023 18:00,4772,12131,43220,19095,4117,20552,8815,4040,13049
19/01/2023 19:00,4612,11812,41950,18569,3953,20065,8528,3920,12731
19/01/2023 20:00,4467,11347,40550,18070,3812,19427,8222,3790,12272
19/01/2023 21:00,4363,10810,38540,17453,3684,18838,7882,3590,11722
19/01/2023 22:00,4188,10168,35840,16616,3618,17788,7385,3300,10934
19/01/2023 23:00,4293,10046,33160,16084,3567,16915,7116,3190,10267
20/01/2023 00:00,4203,9723,30310,15239,3501,15901,6883,3090,9555
20/01/2023 01:00,4343,9907,29000,15073,3591,15429,6954,3120,9465
20/01/2023 02:00,4522,10189,28580,15106,3763,15714,7204,3280,9878
20/01/2023 03:00,4627,10396,28520,15147,3884,15858,7438,3440,10325
20/01/2023 04:00,4712,10581,29030,15194,3845,15769,7483,3480,10490
20/01/2023 05:00,4724,10915,31020,15569,3798,16077,7608,3520,10786
20/01/2023 06:00,4709,11394,35150,17201,3878,17640,8074,3640,11443
20/01/2023 07:00,4611,11494,38850,18828,3906,19582,8485,3780,12067
20/01/2023 08:00,4690,12325,41590,20795,4166,21384,8947,4180,12596
20/01/2023 09:00,4583,12479,42020,21063,4290,21894,8710,4140,12428
20/01/2023 10:00,4229,12140,40670,20031,4166,21097,8209,3860,11994
20/01/2023 11:00,3868,11865,39430,19181,4148,20692,8046,3770,11760
20/01/2023 12:00,3581,11218,37100,17702,3973,19487,7736,3590,11376
20/01/2023 13:00,3800,11357,37280,18189,4038,19935,8054,3700,11615
20/01/2023 14:00,4026,11322,36770,18170,4067,19682,8003,3670,11420
20/01/2023 15:00,4372,11400,36760,17903,4034,19652,7976,3750,11285
20/01/2023 16:00,4553,11770,38040,18381,4055,20084,8274,3820,11653
20/01/2023 17:00,4619,11835,39600,18718,4039,20368,8353,3870,12166
20/01/2023 18:00,4516,11706,39760,18591,4031,20309,8459,3940,12705
20/01/2023 19:00,4423,11408,38860,18032,3911,19778,8194,3840,12456
20/01/2023 20:00,4392,11087,37670,17686,3787,19197,7987,3710,12100
20/01/2023 21:00,4383,10699,36050,17059,3717,18549,7682,3530,11563
20/01/2023 22:00,4204,10258,34310,16377,3737,17721,7395,3290,10952
20/01/2023 23:00,4222,10218,32220,15919,3747,16917,7178,3190,10433
21/01/2023 00:00,4188,9956,29870,15104,3633,15959,6968,3080,9777
21/01/2023 01:00,4334,10142,28690,14777,3665,15535,6951,3160,9751
21/01/2023 02:00,4419,10408,28420,14871,3819,15698,7253,3380,10178
21/01/2023 03:00,4540,10564,28380,14737,3909,15788,7556,3510,10564
21/01/2023 04:00,4554,10586,28550,14482,3827,15502,7578,3530,10700
21/01/2023 05:00,4494,10626,29390,14351,3691,15188,7384,3460,10668
21/01/2023 06:00,4408,10716,31670,14782,3600,15778,7393,3410,10822
21/01/2023 07:00,4316,10704,34210,15684,3618,17013,7770,3540,11400
21/01/2023 08:00,4524,11305,36070,16691,3878,18552,8190,3790,11707
21/01/2023 09:00,4591,11559,36710,16756,3971,19060,7754,3590,10914
21/01/2023 10:00,4482,11301,36060,16179,3874,18594,7226,3400,10288
21/01/2023 11:00,4321,11050,35490,15668,3725,18276,7040,3360,10004
21/01/2023 12:00,4158,10803,34550,15167,3526,17620,6737,3230,9701
21/01/2023 13:00,4078,10836,34180,14951,3480,17546,6675,3170,9431
21/01/2023 14:00,4140,10769,33610,14512,3377,17382,6521,3080,9251
21/01/2023 15:00,4332,10819,33870,14704,3356,17370,6650,3090,9231
21/01/2023 16:00,4376,11078,35680,15259,3454,17827,6991,3280,9847
21/01/2023 17:00,4562,11829,38270,16412,3631,18876,7350,3520,10790
21/01/2023 18:00,4545,11776,39100,16725,3723,19365,7718,3700,11572
21/01/2023 19:00,4448,11501,38860,16552,3682,19220,7683,3660,11559
21/01/2023 20:00,4349,11113,38240,16342,3626,18917,7579,3590,11384
21/01/2023 21:00,4258,10662,36860,15831,3509,18304,7354,3440,10999
21/01/2023 22:00,4104,10082,34940,14881,3451,17323,6915,3230,10610
21/01/2023 23:00,4225,10065,33140,14581,3476,16731,6801,3210,10235
22/01/2023 00:00,4242,9843,30850,13981,3425,15944,6765,3200,9778
22/01/2023 01:00,4397,9998,29660,13703,3487,15394,6830,3270,9761
22/01/2023 02:00,4551,10236,29130,13576,3593,15455,6978,3450,10092
22/01/2023 03:00,4643,10363,28710,13571,3656,15464,7215,3530,10385
22/01/2023 04:00,4724,10400,28510,13402,3570,15109,7287,3490,10368
22/01/2023 05:00,4647,10390,29030,13279,3403,14840,7125,3380,10121
22/01/2023 06:00,4500,10330,30900,13785,3257,15318,7123,3260,10026
22/01/2023 07:00,4312,10260,33550,14469,3243,16373,7401,3360,10425
22/01/2023 08:00,4266,10509,36120,15169,3370,17480,7556,3490,10663
22/01/2023 09:00,4211,10764,36760,15036,3500,17621,7275,3350,10580
22/01/2023 10:00,4161,10432,36150,14371,3419,17262,7058,3220,10443
22/01/2023 11:00,4078,10326,35160,13700,3246,17039,6686,3100,10396
22/01/2023 12:00,3965,10249,34310,13554,3134,16602,6701,3170,10380
22/01/2023 13:00,3913,9972,33120,13191,3032,16168,6568,3140,10268
22/01/2023 14:00,3891,9867,32450,12918,2957,15831,6414,3110,10199
22/01/2023 15:00,4079,9973,32540,13087,2970,15935,6604,3110,10470
22/01/2023 16:00,4149,10494,34250,13748,3085,16510,6899,3250,10927
22/01/2023 17:00,4408,11338,37720,15378,3358,17981,7463,3510,11745
22/01/2023 18:00,4447,11472,38960,15842,3485,18618,7800,3650,12100
22/01/2023 19:00,4398,11308,38640,15715,3461,18592,7626,3600,11928
22/01/2023 20:00,4349,11034,37750,15428,3379,18273,7576,3500,11567
22/01/2023 21:00,4323,10599,36150,14789,3237,17479,7278,3310,11011
22/01/2023 22:00,4170,9935,33630,13897,3144,16282,6713,3050,10243
22/01/2023 23:00,4263,9936,31600,13348,3160,15401,6511,2970,9641
23/01/2023 00:00,4156,9660,29250,12651,3141,14426,6389,2910,9139
23/01/2023 01:00,4293,9895,28200,12540,3250,14035,6491,2970,9132
23/01/2023 02:00,4452,10182,27850,12731,3463,14274,6827,3180,9503
23/01/2023 03:00,4588,10421,27690,12869,3559,14540,7125,3350,9867
23/01/2023 04:00,4675,10650,28160,13025,3571,14515,7185,3410,10046
23/01/2023 05:00,4658,11144,30310,13721,3552,14927,7323,3480,10273
23/01/2023 06:00,4777,11814,35040,15462,3650,16675,7907,3640,10914
23/01/2023 07:00,4706,12099,40020,17521,3786,19029,8443,3850,11783
23/01/2023 08:00,4848,13164,45310,20140,4170,21716,9323,4340,12385
23/01/2023 09:00,4903,13659,48030,21262,4383,23256,9569,4520,12181
23/01/2023 10:00,4743,13424,47820,20915,4171,23016,9308,4390,11877
23/01/2023 11:00,4667,13170,46720,20300,4042,22592,9069,4330,11731
23/01/2023 12:00,4534,12508,44490,18884,3814,21466,8506,4150,11229
23/01/2023 13:00,4681,12805,45090,19648,3901,21829,8657,4310,11245
23/01/2023 14:00,4720,12732,44510,19428,3882,21493,8604,4280,11188
23/01/2023 15:00,4777,12640,44340,19300,3845,21404,8457,4230,11240
23/01/2023 16:00,4879,12869,45440,19703,3940,21537,8491,4240,11614
23/01/2023 17:00,4978,13063,46160,19846,3970,21590,8580,4250,11988
23/01/2023 18:00,4899,12955,45510,19501,3969,21320,8730,4270,12447
23/01/2023 19:00,4722,12476,44130,18799,3801,20622,8420,4120,12123
23/01/2023 20:00,4678,11984,42710,18207,3680,19796,8194,3950,11687
23/01/2023 21:00,4596,11374,40500,17547,3557,19112,7857,3700,11118
23/01/2023 22:00,4413,10607,37850,16605,3506,17955,7280,3440,10494
23/01/2023 23:00,4474,10445,35000,15955,3447,16942,6939,3330,9931
24/01/2023 00:00,4417,10096,31980,15020,3360,15715,6756,3190,9328
24/01/2023 01:00,4521,10294,30510,14654,3471,15358,6770,3210,9234
24/01/2023 02:00,4619,10571,30030,14723,3679,15506,7090,3380,9666
24/01/2023 03:00,4716,10736,29830,14793,3825,15585,7346,3510,10112
24/01/2023 04:00,4768,10911,30170,14813,3824,15476,7479,3560,10313
24/01/2023 05:00,4759,11322,32160,15375,3790,15799,7571,3570,10577
24/01/2023 06:00,4873,11840,36530,16694,3861,17323,8069,3730,11148
24/01/2023 07:00,4858,11979,40890,18216,3874,19032,8486,3860,11999
24/01/2023 08:00,5091,12961,45050,20276,4256,20950,9329,4310,13056
24/01/2023 09:00,5190,13458,47390,21104,4617,22185,9651,4490,13464
24/01/2023 10:00,5054,13358,45350,20619,4742,22033,9557,4420,13391
24/01/2023 11:00,4932,13407,43470,20045,4718,22034,9366,4470,13490
24/01/2023 12:00,4765,13067,41480,18958,4690,21236,9024,4280,13550
24/01/2023 13:00,4902,13633,40570,20188,4821,21886,9279,4470,14158
24/01/2023 14:00,4943,13689,40510,20363,4993,21829,9390,4610,14248
24/01/2023 15:00,5019,13801,40360,20278,4998,21741,9646,4740,14474
24/01/2023 16:00,5012,13970,42250,20855,4943,22691,10003,4850,14943
24/01/2023 17:00,5146,14402,45320,21428,4883,23558,10169,4870,15301
24/01/2023 18:00,5106,14269,46140,21547,4857,23668,10299,5000,15568
24/01/2023 19:00,4949,13972,45900,21264,4739,23227,10015,4900,15259
24/01/2023 20:00,4876,13516,45670,20804,4611,22616,9706,4730,14759
24/01/2023 21:00,4802,12968,44450,20160,4455,21845,9245,4460,14071
24/01/2023 22:00,4546,12217,42210,19241,4355,20645,8604,4110,13186
24/01/2023 23:00,4664,12106,39620,18617,4396,19721,8394,4050,12588
25/01/2023 00:00,4637,11801,36650,17639,4303,18400,8171,3950,11987
25/01/2023 01:00,4760,11990,35040,17155,4394,17737,8095,3960,11809
25/01/2023 02:00,4963,12299,34190,17008,4568,17656,8278,4040,11999
25/01/2023 03:00,5107,12432,33710,16888,4608,17564,8350,4040,12165
25/01/2023 04:00,5159,12589,34190,16810,4591,17406,8345,4010,12264
25/01/2023 05:00,5177,13132,36600,17526,4618,17780,8573,4050,12438
25/01/2023 06:00,5222,13739,42070,19393,4658,19669,9121,4330,13205
25/01/2023 07:00,5200,13743,46490,21183,4723,21662,9672,4580,14205
25/01/2023 08:00,5525,14692,49960,23793,5063,24049,10278,5040,15470
25/01/2023 09:00,5691,15235,51370,24644,5357,25399,10280,5050,15740
25/01/2023 10:00,5691,15146,50550,23905,5419,25242,9929,4860,15183
25/01/2023 11:00,5618,15048,49550,23425,5301,24918,9735,4770,14379
25/01/2023 12:00,5365,14601,47440,22140,5168,23684,9160,4490,13370
25/01/2023 13:00,5430,14880,47490,22714,5130,23624,9328,4490,12936
25/01/2023 14:00,5416,14678,46480,22557,5082,23271,9254,4390,12493
25/01/2023 15:00,5387,14868,46420,22261,4954,23038,9320,4360,12515
25/01/2023 16:00,5214,14820,48650,22464,4986,23324,9639,4540,13252
25/01/2023 17:00,5302,14994,51030,22752,5010,23737,9884,4710,14187
25/01/2023 18:00,5228,14831,51350,22598,4935,23669,10078,4850,15061
25/01/2023 19:00,5054,14481,50500,21948,4785,23076,9860,4730,14880
25/01/2023 20:00,4982,13975,49200,21335,4651,22399,9620,4570,14567
25/01/2023 21:00,4894,13298,46900,20457,4490,21443,9195,4330,13940
25/01/2023 22:00,4704,12418,43870,19123,4373,20109,8549,3980,13027
25/01/2023 23:00,4758,12270,40710,18520,4399,19115,8270,3910,12436
26/01/2023 00:00,4736,11907,37280,17542,4293,18125,8087,3840,11794
26/01/2023 01:00,4909,12074,35380,17109,4374,17487,8075,3860,11620
26/01/2023 02:00,5057,12210,34440,17051,4492,17452,8294,3940,11793
26/01/2023 03:00,5177,12329,34100,16830,4521,17369,8458,3970,11969
26/01/2023 04:00,5183,12459,34450,16772,4493,17237,8408,3940,11970
26/01/2023 05:00,5156,12947,37040,17366,4571,17678,8497,3970,12229
26/01/2023 06:00,5143,13449,42700,19228,4708,19716,9155,4250,13127
26/01/2023 07:00,5046,13411,46920,20958,4693,21755,9563,4480,14056
26/01/2023 08:00,5323,14315,49240,23174,4945,23983,10111,4860,14759
26/01/2023 09:00,5317,14626,49750,23866,5220,25248,10000,4770,14910
26/01/2023 10:00,5136,14306,47860,23011,5217,24807,9734,4610,14474
26/01/2023 11:00,5071,14074,46130,22203,5150,24186,9222,4490,14226
26/01/2023 12:00,4825,13351,43650,20553,4957,22900,8833,4150,13549
26/01/2023 13:00,4819,13717,43180,21026,5028,23085,8991,4270,13475
26/01/2023 14:00,4825,13465,42510,20801,5030,22806,9160,4180,13144
26/01/2023 15:00,4913,13812,42290,20692,4945,22529,8967,4050,13028
26/01/2023 16:00,4980,13990,44080,21128,5024,22874,9252,4200,13346
26/01/2023 17:00,5079,14352,45970,21719,4995,23285,9496,4360,13803
26/01/2023 18:00,5017,14155,46270,21572,4919,23395,9702,4480,14276
26/01/2023 19:00,4850,13701,45460,20881,4764,22751,9423,4360,14009
26/01/2023 20:00,4743,13285,44370,20329,4586,22023,9080,4210,13520
26/01/2023 21:00,4602,12653,42420,19577,4374,21248,8702,3950,12799
26/01/2023 22:00,4333,11797,39640,18414,4256,19889,8055,3650,11967
26/01/2023 23:00,4428,11632,36900,17722,4260,18877,7780,3560,11314
27/01/2023 00:00,4444,11357,33850,16712,4161,17519,7544,3490,10712
27/01/2023 01:00,4623,11521,32270,16273,4241,16892,7563,3530,10500
27/01/2023 02:00,4792,11775,31470,16132,4410,16754,7715,3640,10783
27/01/2023 03:00,4904,11984,31100,15957,4473,16648,7924,3690,11004
27/01/2023 04:00,4993,12095,31330,15737,4435,16446,7956,3660,11055
27/01/2023 05:00,4959,12480,33450,16227,4456,16793,8131,3640,11264
27/01/2023 06:00,4963,12992,38380,17975,4523,18577,8626,3850,11943
27/01/2023 07:00,4881,12911,43060,19536,4522,20674,9046,4100,12765
27/01/2023 08:00,5081,13725,47360,21839,4766,23446,9822,4610,13597
27/01/2023 09:00,5097,14040,48390,23044,5023,25283,10139,4810,14268
27/01/2023 10:00,4960,13643,47430,23109,5015,25540,10038,4810,14112
27/01/2023 11:00,4779,13362,47010,23222,4905,25585,9795,4750,13992
27/01/2023 12:00,4477,12795,45360,22258,4708,24628,8967,4530,13206
27/01/2023 13:00,4538,13038,46200,23103,4783,24895,9106,4540,13254
27/01/2023 14:00,4465,13087,46070,22903,4858,24165,9042,4380,13173
27/01/2023 15:00,4616,13279,45950,22362,4861,23386,9102,4350,13153
27/01/2023 16:00,4772,13550,47080,22346,4902,23316,9399,4430,13648
27/01/2023 17:00,4911,13846,47490,22102,4930,23303,9552,4500,14242
27/01/2023 18:00,4864,13571,46800,21750,4878,23140,9667,4600,14659
27/01/2023 19:00,4735,13114,45160,20915,4755,22472,9494,4470,14309
27/01/2023 20:00,4624,12656,43640,20276,4596,21749,9204,4330,13845
27/01/2023 21:00,4516,12157,41770,19441,4431,20943,8765,4100,13188
27/01/2023 22:00,4313,11611,39700,18476,4295,19798,8141,3820,12390
27/01/2023 23:00,4411,11444,37280,18014,4303,18873,7874,3760,11872
28/01/2023 00:00,4397,11076,34490,16996,4193,17913,7708,3670,11226
28/01/2023 01:00,4535,11297,32880,16364,4245,17309,7668,3690,10991
28/01/2023 02:00,4675,11588,31940,16194,4344,17144,7838,3790,11214
28/01/2023 03:00,4795,11655,31450,15978,4345,16829,7962,3800,11336
28/01/2023 04:00,4840,11678,31380,15594,4257,16396,7868,3720,11253
28/01/2023 05:00,4720,11696,32210,15512,4143,16219,7799,3610,11143
28/01/2023 06:00,4639,11778,34900,16019,4092,16976,7908,3610,11342
28/01/2023 07:00,4368,11784,37900,17040,4041,18402,8338,3790,12170
28/01/2023 08:00,4407,12231,40110,17841,4235,20616,8788,4100,12954
28/01/2023 09:00,4348,12418,40430,17841,4450,21579,8598,4030,12792
28/01/2023 10:00,4258,12152,39240,16986,4475,21177,8230,3900,12744
28/01/2023 11:00,4137,11940,38010,16454,4383,20681,8127,3800,12600
28/01/2023 12:00,4023,11640,36560,15656,4265,19889,7776,3660,12214
28/01/2023 13:00,3973,11553,35760,15352,4114,19550,7676,3680,11873
28/01/2023 14:00,3999,11358,35240,15402,3984,19159,7579,3640,11650
28/01/2023 15:00,4169,11619,35500,15520,3891,19090,7639,3690,11819
28/01/2023 16:00,4295,11866,37280,16219,3893,19500,8016,3860,12268
28/01/2023 17:00,4550,12677,40220,17433,4067,20484,8491,4110,13046
28/01/2023 18:00,4547,12716,41350,17809,4168,20923,8803,4280,13743
