,TWN-PumpedHydro
6586,4825.268817204302
6587,3897.97311827957
6588,2954.2365591397847
6589,2035.6505376344085
6590,1180.6774193548388
6591,457.1881720430108
6592,0.0
6593,16.822580645161224
6594,493.26881720430106
6595,1195.97311827957
6596,1950.010752688172
6597,2702.005376344086
6598,3417.1505376344085
6599,4083.2150537634407
6600,1624.7365591397843
6601,2012.8548387096769
6602,2649.0161290322576
6603,3547.827956989247
6604,5077.559139784946
6605,6114.715053763441
6606,6599.435483870968
6607,6692.553763440861
6608,6365.822580645161
6609,5720.908602150537
6610,4825.268817204302
6611,3897.97311827957
6612,2954.2365591397847
6613,2035.6505376344085
6614,1180.6774193548388
6615,457.1881720430108
6616,0.0
6617,16.822580645161224
6618,493.26881720430106
6619,1195.97311827957
6620,1950.010752688172
6621,2702.005376344086
6622,3417.1505376344085
6623,4083.2150537634407
6624,1624.7365591397843
6625,2012.8548387096769
6626,2649.0161290322576
6627,3547.827956989247
6628,5077.559139784946
6629,6114.715053763441
6630,6599.435483870968
6631,6692.553763440861
6632,6365.822580645161
6633,5720.908602150537
6634,4825.268817204302
6635,3897.97311827957
6636,2954.2365591397847
6637,2035.6505376344085
6638,1180.6774193548388
6639,457.1881720430108
6640,0.0
6641,16.822580645161224
6642,493.26881720430106
6643,1195.97311827957
6644,1950.010752688172
6645,2702.005376344086
6646,3417.1505376344085
6647,4083.2150537634407
6648,1624.7365591397843
6649,2012.8548387096769
6650,2649.0161290322576
6651,3547.827956989247
6652,5077.559139784946
6653,6114.715053763441
6654,6599.435483870968
6655,6692.553763440861
6656,6365.822580645161
6657,5720.908602150537
6658,4825.268817204302
6659,3897.97311827957
6660,2954.2365591397847
6661,2035.6505376344085
6662,1180.6774193548388
6663,457.1881720430108
6664,0.0
6665,16.822580645161224
6666,493.26881720430106
6667,1195.97311827957
6668,1950.010752688172
6669,2702.005376344086
6670,3417.1505376344085
6671,4083.2150537634407
6672,1624.7365591397843
6673,2012.8548387096769
6674,2649.0161290322576
6675,3547.827956989247
6676,5077.559139784946
6677,6114.715053763441
6678,6599.435483870968
6679,6692.553763440861
6680,6365.822580645161
6681,5720.908602150537
6682,4825.268817204302
6683,3897.97311827957
6684,2954.2365591397847
6685,2035.6505376344085
6686,1180.6774193548388
6687,457.1881720430108
6688,0.0
6689,16.822580645161224
6690,493.26881720430106
6691,1195.97311827957
6692,1950.010752688172
6693,2702.005376344086
6694,3417.1505376344085
6695,4083.2150537634407
6696,1624.7365591397843
6697,2012.8548387096769
6698,2649.0161290322576
6699,3547.827956989247
6700,5077.559139784946
6701,6114.715053763441
6702,6599.435483870968
6703,6692.553763440861
6704,6365.822580645161
6705,5720.908602150537
6706,4825.268817204302
6707,3897.97311827957
6708,2954.2365591397847
6709,2035.6505376344085
6710,1180.6774193548388
6711,457.1881720430108
6712,0.0
6713,16.822580645161224
6714,493.26881720430106
6715,1195.97311827957
6716,1950.010752688172
6717,2702.005376344086
6718,3417.1505376344085
6719,4083.2150537634407
6720,1624.7365591397843
6721,2012.8548387096769
6722,2649.0161290322576
6723,3547.827956989247
6724,5077.559139784946
6725,6114.715053763441
6726,6599.435483870968
6727,6692.553763440861
6728,6365.822580645161
6729,5720.908602150537
6730,4825.268817204302
6731,3897.97311827957
6732,2954.2365591397847
6733,2035.6505376344085
6734,1180.6774193548388
6735,457.1881720430108
6736,0.0
6737,16.822580645161224
6738,493.26881720430106
6739,1195.97311827957
6740,1950.010752688172
6741,2702.005376344086
6742,3417.1505376344085
6743,4083.2150537634407
6744,1624.7365591397843
6745,2012.8548387096769
6746,2649.0161290322576
6747,3547.827956989247
6748,5077.559139784946
6749,6114.715053763441
6750,6599.435483870968
6751,6692.553763440861
6752,6365.822580645161
6753,5720.908602150537
6754,4825.268817204302
6755,3897.97311827957
6756,2954.2365591397847
6757,2035.6505376344085
6758,1180.6774193548388
6759,457.1881720430108
6760,0.0
6761,16.822580645161224
6762,493.26881720430106
6763,1195.97311827957
6764,1950.010752688172
6765,2702.005376344086
6766,3417.1505376344085
6767,4083.2150537634407
6768,1624.7365591397843
6769,2012.8548387096769
6770,2649.0161290322576
6771,3547.827956989247
6772,5077.559139784946
6773,6114.715053763441
6774,6599.435483870968
6775,6692.553763440861
6776,6365.822580645161
6777,5720.908602150537
6778,4825.268817204302
6779,3897.97311827957
6780,2954.2365591397847
6781,2035.6505376344085
6782,1180.6774193548388
6783,457.1881720430108
6784,0.0
6785,16.822580645161224
6786,493.26881720430106
6787,1195.97311827957
6788,1950.010752688172
6789,2702.005376344086
6790,3417.1505376344085
6791,4083.2150537634407
6792,1624.7365591397843
6793,2012.8548387096769
6794,2649.0161290322576
6795,3547.827956989247
6796,5077.559139784946
6797,6114.715053763441
6798,6599.435483870968
6799,6692.553763440861
6800,6365.822580645161
6801,5720.908602150537
6802,4825.268817204302
6803,3897.97311827957
6804,2954.2365591397847
6805,2035.6505376344085
6806,1180.6774193548388
6807,457.1881720430108
6808,0.0
6809,16.822580645161224
6810,493.26881720430106
6811,1195.97311827957
6812,1950.010752688172
6813,2702.005376344086
6814,3417.1505376344085
6815,4083.2150537634407
6816,1624.7365591397843
6817,2012.8548387096769
6818,2649.0161290322576
6819,3547.827956989247
6820,5077.559139784946
6821,6114.715053763441
6822,6599.435483870968
6823,6692.553763440861
6824,6365.822580645161
6825,5720.908602150537
6826,4825.268817204302
6827,3897.97311827957
6828,2954.2365591397847
6829,2035.6505376344085
6830,1180.6774193548388
6831,457.1881720430108
6832,0.0
6833,16.822580645161224
6834,493.26881720430106
6835,1195.97311827957
6836,1950.010752688172
6837,2702.005376344086
6838,3417.1505376344085
6839,4083.2150537634407
6840,1624.7365591397843
6841,2012.8548387096769
6842,2649.0161290322576
6843,3547.827956989247
6844,5077.559139784946
6845,6114.715053763441
6846,6599.435483870968
6847,6692.553763440861
6848,6365.822580645161
6849,5720.908602150537
6850,4825.268817204302
6851,3897.97311827957
6852,2954.2365591397847
6853,2035.6505376344085
6854,1180.6774193548388
6855,457.1881720430108
6856,0.0
6857,16.822580645161224
6858,493.26881720430106
6859,1195.97311827957
6860,1950.010752688172
6861,2702.005376344086
6862,3417.1505376344085
6863,4083.2150537634407
6864,1624.7365591397843
6865,2012.8548387096769
6866,2649.0161290322576
6867,3547.827956989247
6868,5077.559139784946
6869,6114.715053763441
6870,6599.435483870968
6871,6692.553763440861
6872,6365.822580645161
6873,5720.908602150537
6874,4825.268817204302
6875,3897.97311827957
6876,2954.2365591397847
6877,2035.6505376344085
6878,1180.6774193548388
6879,457.1881720430108
6880,0.0
6881,16.822580645161224
6882,493.26881720430106
6883,1195.97311827957
6884,1950.010752688172
6885,2702.005376344086
6886,3417.1505376344085
6887,4083.2150537634407
6888,1624.7365591397843
6889,2012.8548387096769
6890,2649.0161290322576
6891,3547.827956989247
6892,5077.559139784946
6893,6114.715053763441
6894,6599.435483870968
6895,6692.553763440861
6896,6365.822580645161
6897,5720.908602150537
6898,4825.268817204302
6899,3897.97311827957
6900,2954.2365591397847
6901,2035.6505376344085
6902,1180.6774193548388
6903,457.1881720430108
6904,0.0
6905,16.822580645161224
6906,493.26881720430106
6907,1195.97311827957
6908,1950.010752688172
6909,2702.005376344086
6910,3417.1505376344085
6911,4083.2150537634407
6912,1624.7365591397843
6913,2012.8548387096769
6914,2649.0161290322576
6915,3547.827956989247
6916,5077.559139784946
6917,6114.715053763441
6918,6599.435483870968
6919,6692.553763440861
6920,6365.822580645161
6921,5720.908602150537
6922,4825.268817204302
6923,3897.97311827957
6924,2954.2365591397847
6925,2035.6505376344085
6926,1180.6774193548388
6927,457.1881720430108
6928,0.0
6929,16.822580645161224
6930,493.26881720430106
6931,1195.97311827957
6932,1950.010752688172
6933,2702.005376344086
6934,3417.1505376344085
6935,4083.2150537634407
6936,1624.7365591397843
6937,2012.8548387096769
6938,2649.0161290322576
6939,3547.827956989247
6940,5077.559139784946
6941,6114.715053763441
6942,6599.435483870968
6943,6692.553763440861
6944,6365.822580645161
6945,5720.908602150537
6946,4825.268817204302
6947,3897.97311827957
6948,2954.2365591397847
6949,2035.6505376344085
6950,1180.6774193548388
6951,457.1881720430108
6952,0.0
6953,16.822580645161224
6954,493.26881720430106
6955,1195.97311827957
6956,1950.010752688172
6957,2702.005376344086
6958,3417.1505376344085
6959,4083.2150537634407
6960,1624.7365591397843
6961,2012.8548387096769
6962,2649.0161290322576
6963,3547.827956989247
6964,5077.559139784946
6965,6114.715053763441
6966,6599.435483870968
6967,6692.553763440861
6968,6365.822580645161
6969,5720.908602150537
6970,4825.268817204302
6971,3897.97311827957
6972,2954.2365591397847
6973,2035.6505376344085
6974,1180.6774193548388
6975,457.1881720430108
6976,0.0
6977,16.822580645161224
6978,493.26881720430106
6979,1195.97311827957
6980,1950.010752688172
6981,2702.005376344086
6982,3417.1505376344085
6983,4083.2150537634407
6984,1624.7365591397843
6985,2012.8548387096769
6986,2649.0161290322576
6987,3547.827956989247
6988,5077.559139784946
6989,6114.715053763441
6990,6599.435483870968
6991,6692.553763440861
6992,6365.822580645161
6993,5720.908602150537
6994,4825.268817204302
6995,3897.97311827957
6996,2954.2365591397847
6997,2035.6505376344085
6998,1180.6774193548388
6999,457.1881720430108
7000,0.0
7001,16.822580645161224
7002,493.26881720430106
7003,1195.97311827957
7004,1950.010752688172
7005,2702.005376344086
7006,3417.1505376344085
7007,4083.2150537634407
7008,1624.7365591397843
7009,2012.8548387096769
7010,2649.0161290322576
7011,3547.827956989247
7012,5077.559139784946
7013,6114.715053763441
7014,6599.435483870968
7015,6692.553763440861
7016,6365.822580645161
7017,5720.908602150537
7018,4825.268817204302
7019,3897.97311827957
7020,2954.2365591397847
7021,2035.6505376344085
7022,1180.6774193548388
7023,457.1881720430108
7024,0.0
7025,16.822580645161224
7026,493.26881720430106
7027,1195.97311827957
7028,1950.010752688172
7029,2702.005376344086
7030,3417.1505376344085
7031,4083.2150537634407
7032,1624.7365591397843
7033,2012.8548387096769
7034,2649.0161290322576
7035,3547.827956989247
7036,5077.559139784946
7037,6114.715053763441
7038,6599.435483870968
7039,6692.553763440861
7040,6365.822580645161
7041,5720.908602150537
7042,4825.268817204302
7043,3897.97311827957
7044,2954.2365591397847
7045,2035.6505376344085
7046,1180.6774193548388
7047,457.1881720430108
7048,0.0
7049,16.822580645161224
7050,493.26881720430106
7051,1195.97311827957
7052,1950.010752688172
7053,2702.005376344086
7054,3417.1505376344085
7055,4083.2150537634407
7056,1624.7365591397843
7057,2012.8548387096769
7058,2649.0161290322576
7059,3547.827956989247
7060,5077.559139784946
7061,6114.715053763441
7062,6599.435483870968
7063,6692.553763440861
7064,6365.822580645161
7065,5720.908602150537
7066,4825.268817204302
7067,3897.97311827957
7068,2954.2365591397847
7069,2035.6505376344085
7070,1180.6774193548388
7071,457.1881720430108
7072,0.0
7073,16.822580645161224
7074,493.26881720430106
7075,1195.97311827957
7076,1950.010752688172
7077,2702.005376344086
7078,3417.1505376344085
7079,4083.2150537634407
7080,1624.7365591397843
7081,2012.8548387096769
7082,2649.0161290322576
7083,3547.827956989247
7084,5077.559139784946
7085,6114.715053763441
7086,6599.435483870968
7087,6692.553763440861
7088,6365.822580645161
7089,5720.908602150537
7090,4825.268817204302
7091,3897.97311827957
7092,2954.2365591397847
7093,2035.6505376344085
7094,1180.6774193548388
7095,457.1881720430108
7096,0.0
7097,16.822580645161224
7098,493.26881720430106
7099,1195.97311827957
7100,1950.010752688172
7101,2702.005376344086
7102,3417.1505376344085
7103,4083.2150537634407
7104,1624.7365591397843
7105,2012.8548387096769
7106,2649.0161290322576
7107,3547.827956989247
7108,5077.559139784946
7109,6114.715053763441
7110,6599.435483870968
7111,6692.553763440861
7112,6365.822580645161
7113,5720.908602150537
7114,4825.268817204302
7115,3897.97311827957
7116,2954.2365591397847
7117,2035.6505376344085
7118,1180.6774193548388
7119,457.1881720430108
7120,0.0
7121,16.822580645161224
7122,493.26881720430106
7123,1195.97311827957
7124,1950.010752688172
7125,2702.005376344086
7126,3417.1505376344085
7127,4083.2150537634407
7128,1624.7365591397843
7129,2012.8548387096769
7130,2649.0161290322576
7131,3547.827956989247
7132,5077.559139784946
7133,6114.715053763441
7134,6599.435483870968
7135,6692.553763440861
7136,6365.822580645161
7137,5720.908602150537
7138,4825.268817204302
7139,3897.97311827957
7140,2954.2365591397847
7141,2035.6505376344085
7142,1180.6774193548388
7143,457.1881720430108
7144,0.0
7145,16.822580645161224
7146,493.26881720430106
7147,1195.97311827957
7148,1950.010752688172
7149,2702.005376344086
7150,3417.1505376344085
7151,4083.2150537634407
7152,1624.7365591397843
7153,2012.8548387096769
7154,2649.0161290322576
7155,3547.827956989247
7156,5077.559139784946
7157,6114.715053763441
7158,6599.435483870968
7159,6692.553763440861
7160,6365.822580645161
7161,5720.908602150537
7162,4825.268817204302
7163,3897.97311827957
7164,2954.2365591397847
7165,2035.6505376344085
7166,1180.6774193548388
7167,457.1881720430108
7168,0.0
7169,16.822580645161224
7170,493.26881720430106
7171,1195.97311827957
7172,1950.010752688172
7173,2702.005376344086
7174,3417.1505376344085
7175,4083.2150537634407
7176,1624.7365591397843
7177,2012.8548387096769
7178,2649.0161290322576
7179,3547.827956989247
7180,5077.559139784946
7181,6114.715053763441
7182,6599.435483870968
7183,6692.553763440861
7184,6365.822580645161
7185,5720.908602150537
7186,4825.268817204302
7187,3897.97311827957
7188,2954.2365591397847
7189,2035.6505376344085
7190,1180.6774193548388
7191,457.1881720430108
7192,0.0
7193,16.822580645161224
7194,493.26881720430106
7195,1195.97311827957
7196,1950.010752688172
7197,2702.005376344086
7198,3417.1505376344085
7199,4083.2150537634407
7200,1624.7365591397843
7201,2012.8548387096769
7202,2649.0161290322576
7203,3547.827956989247
7204,5077.559139784946
7205,6114.715053763441
7206,6599.435483870968
7207,6692.553763440861
7208,6365.822580645161
7209,5720.908602150537
7210,4825.268817204302
7211,3897.97311827957
7212,2954.2365591397847
7213,2035.6505376344085
7214,1180.6774193548388
7215,457.1881720430108
7216,0.0
7217,16.822580645161224
7218,493.26881720430106
7219,1195.97311827957
7220,1950.010752688172
7221,2702.005376344086
7222,3417.1505376344085
7223,4083.2150537634407
7224,1624.7365591397843
7225,2012.8548387096769
7226,2649.0161290322576
7227,3547.827956989247
7228,5077.559139784946
7229,6114.715053763441
7230,6599.435483870968
7231,6692.553763440861
7232,6365.822580645161
7233,5720.908602150537
7234,4825.268817204302
7235,3897.97311827957
7236,2954.2365591397847
7237,2035.6505376344085
7238,1180.6774193548388
7239,457.1881720430108
7240,0.0
7241,16.822580645161224
7242,493.26881720430106
7243,1195.97311827957
7244,1950.010752688172
7245,2702.005376344086
7246,3417.1505376344085
7247,4083.2150537634407
7248,1624.7365591397843
7249,2012.8548387096769
7250,2649.0161290322576
7251,3547.827956989247
7252,5077.559139784946
7253,6114.715053763441
7254,6599.435483870968
7255,6692.553763440861
7256,6365.822580645161
7257,5720.908602150537
7258,4825.268817204302
7259,3897.97311827957
7260,2954.2365591397847
7261,2035.6505376344085
7262,1180.6774193548388
7263,457.1881720430108
7264,0.0
7265,16.822580645161224
7266,493.26881720430106
7267,1195.97311827957
7268,1950.010752688172
7269,2702.005376344086
7270,3417.1505376344085
7271,4083.2150537634407
7272,1624.7365591397843
7273,2012.8548387096769
7274,2649.0161290322576
7275,3547.827956989247
7276,5077.559139784946
7277,6114.715053763441
7278,6599.435483870968
7279,6692.553763440861
7280,6365.822580645161
7281,5720.908602150537
7282,4825.268817204302
7283,3897.97311827957
7284,2954.2365591397847
7285,2035.6505376344085
7286,1180.6774193548388
7287,457.1881720430108
7288,0.0
7289,16.822580645161224
7290,493.26881720430106
7291,1195.97311827957
7292,1950.010752688172
7293,2702.005376344086
7294,3417.1505376344085
7295,4083.2150537634407
7296,1624.7365591397843
7297,2012.8548387096769
7298,2649.0161290322576
7299,3547.827956989247
7300,5077.559139784946
7301,6114.715053763441
7302,6599.435483870968
7303,6692.553763440861
7304,6365.822580645161
7305,5720.908602150537
7306,4825.268817204302
7307,3897.97311827957
7308,2954.2365591397847
7309,2035.6505376344085
7310,1180.6774193548388
7311,457.1881720430108
7312,0.0
7313,16.822580645161224
7314,493.26881720430106
7315,1195.97311827957
7316,1950.010752688172
7317,2702.005376344086
7318,3417.1505376344085
7319,4083.2150537634407
7320,1624.7365591397843
7321,2012.8548387096769
7322,2649.0161290322576
7323,3547.827956989247
7324,5077.559139784946
7325,6114.715053763441
7326,6599.435483870968
7327,6692.553763440861
7328,6365.822580645161
7329,5720.908602150537
7330,4825.268817204302
7331,3897.97311827957
7332,2954.2365591397847
7333,2035.6505376344085
7334,1180.6774193548388
7335,457.1881720430108
7336,0.0
7337,16.822580645161224
7338,493.26881720430106
7339,1195.97311827957
7340,1950.010752688172
7341,2702.005376344086
7342,3417.1505376344085
7343,4083.2150537634407
7344,1624.7365591397843
7345,2012.8548387096769
7346,2649.0161290322576
7347,3547.827956989247
7348,5077.559139784946
7349,6114.715053763441
7350,6599.435483870968
7351,6692.553763440861
7352,6365.822580645161
7353,5720.908602150537
7354,4825.268817204302
7355,3897.97311827957
7356,2954.2365591397847
7357,2035.6505376344085
7358,1180.6774193548388
7359,457.1881720430108
7360,0.0
7361,16.822580645161224
7362,493.26881720430106
7363,1195.97311827957
7364,1950.010752688172
7365,2702.005376344086
7366,3417.1505376344085
7367,4083.2150537634407
7368,1624.7365591397843
7369,2012.8548387096769
7370,2649.0161290322576
7371,3547.827956989247
7372,5077.559139784946
7373,6114.715053763441
7374,6599.435483870968
7375,6692.553763440861
7376,6365.822580645161
7377,5720.908602150537
7378,4825.268817204302
7379,3897.97311827957
7380,2954.2365591397847
7381,2035.6505376344085
7382,1180.6774193548388
7383,457.1881720430108
7384,0.0
7385,16.822580645161224
7386,493.26881720430106
7387,1195.97311827957
7388,1950.010752688172
7389,2702.005376344086
7390,3417.1505376344085
7391,4083.2150537634407
7392,1624.7365591397843
7393,2012.8548387096769
7394,2649.0161290322576
7395,3547.827956989247
7396,5077.559139784946
7397,6114.715053763441
7398,6599.435483870968
7399,6692.553763440861
7400,6365.822580645161
7401,5720.908602150537
7402,4825.268817204302
7403,3897.97311827957
7404,2954.2365591397847
7405,2035.6505376344085
7406,1180.6774193548388
7407,457.1881720430108
7408,0.0
7409,16.822580645161224
7410,493.26881720430106
7411,1195.97311827957
7412,1950.010752688172
7413,2702.005376344086
7414,3417.1505376344085
7415,4083.2150537634407
7416,1624.7365591397843
7417,2012.8548387096769
7418,2649.0161290322576
7419,3547.827956989247
7420,5077.559139784946
7421,6114.715053763441
7422,6599.435483870968
7423,6692.553763440861
7424,6365.822580645161
7425,5720.908602150537
7426,4825.268817204302
7427,3897.97311827957
7428,2954.2365591397847
7429,2035.6505376344085
7430,1180.6774193548388
7431,457.1881720430108
7432,0.0
7433,16.822580645161224
7434,493.26881720430106
7435,1195.97311827957
7436,1950.010752688172
7437,2702.005376344086
7438,3417.1505376344085
7439,4083.2150537634407
7440,1624.7365591397843
7441,2012.8548387096769
7442,2649.0161290322576
7443,3547.827956989247
7444,5077.559139784946
7445,6114.715053763441
7446,6599.435483870968
7447,6692.553763440861
7448,6365.822580645161
7449,5720.908602150537
7450,4825.268817204302
7451,3897.97311827957
7452,2954.2365591397847
7453,2035.6505376344085
7454,1180.6774193548388
7455,457.1881720430108
7456,0.0
7457,16.822580645161224
7458,493.26881720430106
7459,1195.97311827957
7460,1950.010752688172
7461,2702.005376344086
7462,3417.1505376344085
7463,4083.2150537634407
7464,1624.7365591397843
7465,2012.8548387096769
7466,2649.0161290322576
7467,3547.827956989247
7468,5077.559139784946
7469,6114.715053763441
7470,6599.435483870968
7471,6692.553763440861
7472,6365.822580645161
7473,5720.908602150537
7474,4825.268817204302
7475,3897.97311827957
7476,2954.2365591397847
7477,2035.6505376344085
7478,1180.6774193548388
7479,457.1881720430108
7480,0.0
7481,16.822580645161224
7482,493.26881720430106
7483,1195.97311827957
7484,1950.010752688172
7485,2702.005376344086
7486,3417.1505376344085
7487,4083.2150537634407
7488,1624.7365591397843
7489,2012.8548387096769
7490,2649.0161290322576
7491,3547.827956989247
7492,5077.559139784946
7493,6114.715053763441
7494,6599.435483870968
7495,6692.553763440861
7496,6365.822580645161
7497,5720.908602150537
7498,4825.268817204302
7499,3897.97311827957
7500,2954.2365591397847
7501,2035.6505376344085
7502,1180.6774193548388
7503,457.1881720430108
7504,0.0
7505,16.822580645161224
7506,493.26881720430106
7507,1195.97311827957
7508,1950.010752688172
7509,2702.005376344086
7510,3417.1505376344085
7511,4083.2150537634407
7512,1624.7365591397843
7513,2012.8548387096769
7514,2649.0161290322576
7515,3547.827956989247
7516,5077.559139784946
7517,6114.715053763441
7518,6599.435483870968
7519,6692.553763440861
7520,6365.822580645161
7521,5720.908602150537
7522,4825.268817204302
7523,3897.97311827957
7524,2954.2365591397847
7525,2035.6505376344085
7526,1180.6774193548388
7527,457.1881720430108
7528,0.0
7529,16.822580645161224
7530,493.26881720430106
7531,1195.97311827957
7532,1950.010752688172
7533,2702.005376344086
7534,3417.1505376344085
7535,4083.2150537634407
7536,1624.7365591397843
7537,2012.8548387096769
7538,2649.0161290322576
7539,3547.827956989247
7540,5077.559139784946
7541,6114.715053763441
7542,6599.435483870968
7543,6692.553763440861
7544,6365.822580645161
7545,5720.908602150537
7546,4825.268817204302
7547,3897.97311827957
7548,2954.2365591397847
7549,2035.6505376344085
7550,1180.6774193548388
7551,457.1881720430108
7552,0.0
7553,16.822580645161224
7554,493.26881720430106
7555,1195.97311827957
7556,1950.010752688172
7557,2702.005376344086
7558,3417.1505376344085
7559,4083.2150537634407
7560,1624.7365591397843
7561,2012.8548387096769
7562,2649.0161290322576
7563,3547.827956989247
7564,5077.559139784946
7565,6114.715053763441
7566,6599.435483870968
7567,6692.553763440861
7568,6365.822580645161
7569,5720.908602150537
7570,4825.268817204302
7571,3897.97311827957
7572,2954.2365591397847
7573,2035.6505376344085
7574,1180.6774193548388
7575,457.1881720430108
7576,0.0
7577,16.822580645161224
7578,493.26881720430106
7579,1195.97311827957
7580,1950.010752688172
7581,2702.005376344086
7582,3417.1505376344085
7583,4083.2150537634407
7584,1624.7365591397843
7585,2012.8548387096769
7586,2649.0161290322576
7587,3547.827956989247
7588,5077.559139784946
7589,6114.715053763441
7590,6599.435483870968
7591,6692.553763440861
7592,6365.822580645161
7593,5720.908602150537
7594,4825.268817204302
7595,3897.97311827957
7596,2954.2365591397847
7597,2035.6505376344085
7598,1180.6774193548388
7599,457.1881720430108
7600,0.0
7601,16.822580645161224
7602,493.26881720430106
7603,1195.97311827957
7604,1950.010752688172
7605,2702.005376344086
7606,3417.1505376344085
7607,4083.2150537634407
7608,1624.7365591397843
7609,2012.8548387096769
7610,2649.0161290322576
7611,3547.827956989247
7612,5077.559139784946
7613,6114.715053763441
7614,6599.435483870968
7615,6692.553763440861
7616,6365.822580645161
7617,5720.908602150537
7618,4825.268817204302
7619,3897.97311827957
7620,2954.2365591397847
7621,2035.6505376344085
7622,1180.6774193548388
7623,457.1881720430108
7624,0.0
7625,16.822580645161224
7626,493.26881720430106
7627,1195.97311827957
7628,1950.010752688172
7629,2702.005376344086
7630,3417.1505376344085
7631,4083.2150537634407
7632,1624.7365591397843
7633,2012.8548387096769
7634,2649.0161290322576
7635,3547.827956989247
7636,5077.559139784946
7637,6114.715053763441
7638,6599.435483870968
7639,6692.553763440861
7640,6365.822580645161
7641,5720.908602150537
7642,4825.268817204302
7643,3897.97311827957
7644,2954.2365591397847
7645,2035.6505376344085
7646,1180.6774193548388
7647,457.1881720430108
7648,0.0
7649,16.822580645161224
7650,493.26881720430106
7651,1195.97311827957
7652,1950.010752688172
7653,2702.005376344086
7654,3417.1505376344085
7655,4083.2150537634407
7656,1624.7365591397843
7657,2012.8548387096769
7658,2649.0161290322576
7659,3547.827956989247
7660,5077.559139784946
7661,6114.715053763441
7662,6599.435483870968
7663,6692.553763440861
7664,6365.822580645161
7665,5720.908602150537
7666,4825.268817204302
7667,3897.97311827957
7668,2954.2365591397847
7669,2035.6505376344085
7670,1180.6774193548388
7671,457.1881720430108
7672,0.0
7673,16.822580645161224
7674,493.26881720430106
7675,1195.97311827957
7676,1950.010752688172
7677,2702.005376344086
7678,3417.1505376344085
7679,4083.2150537634407
7680,1624.7365591397843
7681,2012.8548387096769
7682,2649.0161290322576
7683,3547.827956989247
7684,5077.559139784946
7685,6114.715053763441
7686,6599.435483870968
7687,6692.553763440861
7688,6365.822580645161
7689,5720.908602150537
7690,4825.268817204302
7691,3897.97311827957
7692,2954.2365591397847
7693,2035.6505376344085
7694,1180.6774193548388
7695,457.1881720430108
7696,0.0
7697,16.822580645161224
7698,493.26881720430106
7699,1195.97311827957
7700,1950.010752688172
7701,2702.005376344086
7702,3417.1505376344085
7703,4083.2150537634407
7704,1624.7365591397843
7705,2012.8548387096769
7706,2649.0161290322576
7707,3547.827956989247
7708,5077.559139784946
7709,6114.715053763441
7710,6599.435483870968
7711,6692.553763440861
7712,6365.822580645161
7713,5720.908602150537
7714,4825.268817204302
7715,3897.97311827957
7716,2954.2365591397847
7717,2035.6505376344085
7718,1180.6774193548388
7719,457.1881720430108
7720,0.0
7721,16.822580645161224
7722,493.26881720430106
7723,1195.97311827957
7724,1950.010752688172
7725,2702.005376344086
7726,3417.1505376344085
7727,4083.2150537634407
7728,1624.7365591397843
7729,2012.8548387096769
7730,2649.0161290322576
7731,3547.827956989247
7732,5077.559139784946
7733,6114.715053763441
7734,6599.435483870968
7735,6692.553763440861
7736,6365.822580645161
7737,5720.908602150537
7738,4825.268817204302
7739,3897.97311827957
7740,2954.2365591397847
7741,2035.6505376344085
7742,1180.6774193548388
7743,457.1881720430108
7744,0.0
7745,16.822580645161224
7746,493.26881720430106
7747,1195.97311827957
7748,1950.010752688172
7749,2702.005376344086
7750,3417.1505376344085
7751,4083.2150537634407
7752,1624.7365591397843
7753,2012.8548387096769
7754,2649.0161290322576
7755,3547.827956989247
7756,5077.559139784946
7757,6114.715053763441
7758,6599.435483870968
7759,6692.553763440861
7760,6365.822580645161
7761,5720.908602150537
7762,4825.268817204302
7763,3897.97311827957
7764,2954.2365591397847
7765,2035.6505376344085
7766,1180.6774193548388
7767,457.1881720430108
7768,0.0
7769,16.822580645161224
7770,493.26881720430106
7771,1195.97311827957
7772,1950.010752688172
7773,2702.005376344086
7774,3417.1505376344085
7775,4083.2150537634407
7776,1624.7365591397843
7777,2012.8548387096769
7778,2649.0161290322576
7779,3547.827956989247
7780,5077.559139784946
7781,6114.715053763441
7782,6599.435483870968
7783,6692.553763440861
7784,6365.822580645161
7785,5720.908602150537
7786,4825.268817204302
7787,3897.97311827957
7788,2954.2365591397847
7789,2035.6505376344085
7790,1180.6774193548388
7791,457.1881720430108
7792,0.0
7793,16.822580645161224
7794,493.26881720430106
7795,1195.97311827957
7796,1950.010752688172
7797,2702.005376344086
7798,3417.1505376344085
7799,4083.2150537634407
7800,1624.7365591397843
7801,2012.8548387096769
7802,2649.0161290322576
7803,3547.827956989247
7804,5077.559139784946
7805,6114.715053763441
7806,6599.435483870968
7807,6692.553763440861
7808,6365.822580645161
7809,5720.908602150537
7810,4825.268817204302
7811,3897.97311827957
7812,2954.2365591397847
7813,2035.6505376344085
7814,1180.6774193548388
7815,457.1881720430108
7816,0.0
7817,16.822580645161224
7818,493.26881720430106
7819,1195.97311827957
7820,1950.010752688172
7821,2702.005376344086
7822,3417.1505376344085
7823,4083.2150537634407
7824,1624.7365591397843
7825,2012.8548387096769
7826,2649.0161290322576
7827,3547.827956989247
7828,5077.559139784946
7829,6114.715053763441
7830,6599.435483870968
7831,6692.553763440861
7832,6365.822580645161
7833,5720.908602150537
7834,4825.268817204302
7835,3897.97311827957
7836,2954.2365591397847
7837,2035.6505376344085
