timestep,TWN-Solar-2030_endo,TWN-OnshoreWind-2030_endo,TWN-OffshoreWind-2030_endo,TWN-Solar-2030_exo,TWN-OnshoreWind-2030_exo,TWN-OffshoreWind-2030_exo,TWN-Hydro-2030_exo,TWN-CoGen_coal-2030_exo,TWN-CoGen_biogas_waste-2030_exo,TWN-Solar-2024active_exo,TWN-OnshoreWind-2024active_exo,TWN-OffshoreWind-2024active_exo,TWN-Hydro-2024active_exo,TWN-CoGen_coal-2024active_exo,TWN-CoGen_biogas_waste-2024active_exo
09/01/2030 10:00,0.4,0.358,0.507,0.4,0.358,0.507,0.07,0.275,0.275,0.4,0.358,0.507,0.07,0.275,0.275
09/01/2030 11:00,0.456,0.472,0.672,0.456,0.472,0.672,0.07,0.283,0.283,0.456,0.472,0.672,0.07,0.283,0.283
09/01/2030 12:00,0.459,0.518,0.562,0.459,0.518,0.562,0.067,0.322,0.322,0.459,0.518,0.562,0.067,0.322,0.322
09/01/2030 13:00,0.441,0.52,0.633,0.441,0.52,0.633,0.07,0.388,0.388,0.441,0.52,0.633,0.07,0.388,0.388
09/01/2030 14:00,0.387,0.522,0.704,0.387,0.522,0.704,0.076,0.376,0.376,0.387,0.522,0.704,0.076,0.376,0.376
09/01/2030 15:00,0.246,0.569,0.704,0.246,0.569,0.704,0.085,0.373,0.373,0.246,0.569,0.704,0.085,0.373,0.373
09/01/2030 16:00,0.113,0.551,0.72,0.113,0.551,0.72,0.096,0.296,0.296,0.113,0.551,0.72,0.096,0.296,0.296
09/01/2030 17:00,0.023,0.631,0.743,0.023,0.631,0.743,0.17,0.278,0.278,0.023,0.631,0.743,0.17,0.278,0.278
09/01/2030 18:00,0,0.603,0.74,0,0.603,0.74,0.207,0.429,0.429,0,0.603,0.74,0.207,0.429,0.429
09/01/2030 19:00,0,0.535,0.698,0,0.535,0.698,0.204,0.305,0.305,0,0.535,0.698,0.204,0.305,0.305
09/01/2030 20:00,0,0.559,0.656,0,0.559,0.656,0.201,0.274,0.274,0,0.559,0.656,0.201,0.274,0.274
09/01/2030 21:00,0,0.564,0.691,0,0.564,0.691,0.183,0.352,0.352,0,0.564,0.691,0.183,0.352,0.352
09/01/2030 22:00,0,0.418,0.691,0,0.418,0.691,0.13,0.323,0.323,0,0.418,0.691,0.13,0.323,0.323
09/01/2030 23:00,0,0.478,0.614,0,0.478,0.614,0.118,0.31,0.31,0,0.478,0.614,0.118,0.31,0.31
10/01/2030 00:00,0,0.522,0.665,0,0.522,0.665,0.103,0.419,0.419,0,0.522,0.665,0.103,0.419,0.419
10/01/2030 01:00,0,0.528,0.701,0,0.528,0.701,0.075,0.364,0.364,0,0.528,0.701,0.075,0.364,0.364
10/01/2030 02:00,0,0.496,0.656,0,0.496,0.656,0.073,0.328,0.328,0,0.496,0.656,0.073,0.328,0.328
10/01/2030 03:00,0,0.478,0.667,0,0.478,0.667,0.077,0.356,0.356,0,0.478,0.667,0.077,0.356,0.356
10/01/2030 04:00,0,0.459,0.678,0,0.459,0.678,0.076,0.354,0.354,0,0.459,0.678,0.076,0.354,0.354
10/01/2030 05:00,0,0.397,0.662,0,0.397,0.662,0.075,0.338,0.338,0,0.397,0.662,0.075,0.338,0.338
10/01/2030 06:00,0.001,0.305,0.659,0.001,0.305,0.659,0.084,0.319,0.319,0.001,0.305,0.659,0.084,0.319,0.319
10/01/2030 07:00,0.015,0.319,0.62,0.015,0.319,0.62,0.071,0.361,0.361,0.015,0.319,0.62,0.071,0.361,0.361
10/01/2030 08:00,0.144,0.333,0.596,0.144,0.333,0.596,0.068,0.392,0.392,0.144,0.333,0.596,0.068,0.392,0.392
10/01/2030 09:00,0.27,0.347,0.572,0.27,0.347,0.572,0.068,0.422,0.422,0.27,0.347,0.572,0.068,0.422,0.422
10/01/2030 10:00,0.364,0.421,0.688,0.364,0.421,0.688,0.067,0.422,0.422,0.364,0.421,0.688,0.067,0.422,0.422
10/01/2030 11:00,0.435,0.422,0.724,0.435,0.422,0.724,0.073,0.493,0.493,0.435,0.422,0.724,0.073,0.493,0.493
10/01/2030 12:00,0.461,0.472,0.701,0.461,0.472,0.701,0.072,0.515,0.515,0.461,0.472,0.701,0.072,0.515,0.515
10/01/2030 13:00,0.442,0.502,0.716,0.442,0.502,0.716,0.079,0.482,0.482,0.442,0.502,0.716,0.079,0.482,0.482
10/01/2030 14:00,0.369,0.533,0.73,0.369,0.533,0.73,0.1,0.516,0.516,0.369,0.533,0.73,0.1,0.516,0.516
10/01/2030 15:00,0.258,0.524,0.73,0.258,0.524,0.73,0.114,0.558,0.558,0.258,0.524,0.73,0.114,0.558,0.558
10/01/2030 16:00,0.111,0.504,0.688,0.111,0.504,0.688,0.175,0.548,0.548,0.111,0.504,0.688,0.175,0.548,0.548
10/01/2030 17:00,0.023,0.469,0.584,0.023,0.469,0.584,0.266,0.446,0.446,0.023,0.469,0.584,0.266,0.446,0.446
10/01/2030 18:00,0.001,0.415,0.539,0.001,0.415,0.539,0.341,0.504,0.504,0.001,0.415,0.539,0.341,0.504,0.504
10/01/2030 19:00,0,0.349,0.533,0,0.349,0.533,0.324,0.424,0.424,0,0.349,0.533,0.324,0.424,0.424
10/01/2030 20:00,0,0.406,0.596,0,0.406,0.596,0.253,0.437,0.437,0,0.406,0.596,0.253,0.437,0.437
10/01/2030 21:00,0,0.462,0.659,0,0.462,0.659,0.198,0.469,0.469,0,0.462,0.659,0.198,0.469,0.469
10/01/2030 22:00,0.00E+00,0.375,0.526,0,0.375,0.526,0.164,0.37,0.37,0,0.375,0.526,0.164,0.37,0.37
10/01/2030 23:00,0,0.318,0.52,0,0.318,0.52,0.117,0.335,0.335,0,0.318,0.52,0.117,0.335,0.335
11/01/2030 00:00,0,0.233,0.471,0,0.233,0.471,0.123,0.293,0.293,0,0.233,0.471,0.123,0.293,0.293
11/01/2030 01:00,0,0.195,0.413,0,0.195,0.413,0.106,0.326,0.326,0,0.195,0.413,0.106,0.326,0.326
11/01/2030 02:00,0,0.355,0.633,0,0.355,0.633,0.078,0.313,0.313,0,0.355,0.633,0.078,0.313,0.313
11/01/2030 03:00,0,0.515,0.72,0,0.515,0.72,0.074,0.3,0.3,0,0.515,0.72,0.074,0.3,0.3
11/01/2030 04:00,0,0.651,0.756,0,0.651,0.756,0.071,0.296,0.296,0,0.651,0.756,0.071,0.296,0.296
11/01/2030 05:00,0,0.656,0.753,0,0.656,0.753,0.069,0.305,0.305,0,0.656,0.753,0.069,0.305,0.305
11/01/2030 06:00,0,0.675,0.775,0,0.675,0.775,0.073,0.342,0.342,0,0.675,0.775,0.073,0.342,0.342
11/01/2030 07:00,0.019,0.709,0.031,0.019,0.709,0.031,0.068,0.413,0.413,0.019,0.709,0.031,0.068,0.413,0.413
11/01/2030 08:00,0.073,0.715,0.772,0.073,0.715,0.772,0.064,0.449,0.449,0.073,0.715,0.772,0.064,0.449,0.449
11/01/2030 09:00,0.149,0.711,0.772,0.149,0.711,0.772,0.068,0.451,0.451,0.149,0.711,0.772,0.068,0.451,0.451
11/01/2030 10:00,0.271,0.698,0.775,0.271,0.698,0.775,0.081,0.468,0.468,0.271,0.698,0.775,0.081,0.468,0.468
11/01/2030 11:00,0.325,0.632,0.772,0.325,0.632,0.772,0.083,0.517,0.517,0.325,0.632,0.772,0.083,0.517,0.517
11/01/2030 12:00,0.354,0.625,0.775,0.354,0.625,0.775,0.097,0.565,0.565,0.354,0.625,0.775,0.097,0.565,0.565
11/01/2030 13:00,0.347,0.624,0.788,0.347,0.624,0.788,0.082,0.427,0.427,0.347,0.624,0.788,0.082,0.427,0.427
11/01/2030 14:00,0.32,0.634,0.788,0.32,0.634,0.788,0.083,0.486,0.486,0.32,0.634,0.788,0.083,0.486,0.486
11/01/2030 15:00,0.217,0.644,0.788,0.217,0.644,0.788,0.099,0.474,0.474,0.217,0.644,0.788,0.099,0.474,0.474
11/01/2030 16:00,0.166,0.706,0.792,0.166,0.706,0.792,0.122,0.475,0.475,0.166,0.706,0.792,0.122,0.475,0.475
11/01/2030 17:00,0.015,0.71,0.792,0.015,0.71,0.792,0.245,0.489,0.489,0.015,0.71,0.792,0.245,0.489,0.489
11/01/2030 18:00,0,0.697,0.788,0,0.697,0.788,0.281,0.426,0.426,0,0.697,0.788,0.281,0.426,0.426
11/01/2030 19:00,0,0.7,0.788,0,0.7,0.788,0.263,0.45,0.45,0,0.7,0.788,0.263,0.45,0.45
11/01/2030 20:00,0,0.709,0.792,0,0.709,0.792,0.267,0.398,0.398,0,0.709,0.792,0.267,0.398,0.398
11/01/2030 21:00,0,0.702,0.772,0,0.702,0.772,0.23,0.457,0.457,0,0.702,0.772,0.23,0.457,0.457
11/01/2030 22:00,0.00E+00,0.615,0.772,0,0.615,0.772,0.154,0.422,0.422,0,0.615,0.772,0.154,0.422,0.422
11/01/2030 23:00,0,0.518,0.772,0,0.518,0.772,0.111,0.364,0.364,0,0.518,0.772,0.111,0.364,0.364
12/01/2030 00:00,0,0.407,0.756,0,0.407,0.756,0.116,0.31,0.31,0,0.407,0.756,0.116,0.31,0.31
12/01/2030 01:00,0,0.408,0.743,0,0.408,0.743,0.099,0.341,0.341,0,0.408,0.743,0.099,0.341,0.341
12/01/2030 02:00,0,0.35,0.646,0,0.35,0.646,0.085,0.285,0.285,0,0.35,0.646,0.085,0.285,0.285
12/01/2030 03:00,0,0.366,0.669,0,0.366,0.669,0.072,0.33,0.33,0,0.366,0.669,0.072,0.33,0.33
12/01/2030 04:00,0,0.295,0.641,0,0.295,0.641,0.076,0.302,0.302,0,0.295,0.641,0.076,0.302,0.302
12/01/2030 05:00,0,0.223,0.614,0,0.223,0.614,0.08,0.251,0.251,0,0.223,0.614,0.08,0.251,0.251
12/01/2030 06:00,0,0.174,0.61,0,0.174,0.61,0.074,0.304,0.304,0,0.174,0.61,0.074,0.304,0.304
12/01/2030 07:00,0.005,0.168,0.575,0.005,0.168,0.575,0.086,0.362,0.362,0.005,0.168,0.575,0.086,0.362,0.362
12/01/2030 08:00,0.032,0.163,0.539,0.032,0.163,0.539,0.099,0.431,0.431,0.032,0.163,0.539,0.099,0.431,0.431
12/01/2030 09:00,0.088,0.171,0.562,0.088,0.171,0.562,0.094,0.428,0.428,0.088,0.171,0.562,0.094,0.428,0.428
12/01/2030 10:00,0.15,0.178,0.474,0.15,0.178,0.474,0.088,0.473,0.473,0.15,0.178,0.474,0.088,0.473,0.473
12/01/2030 11:00,0.156,0.182,0.419,0.156,0.182,0.419,0.08,0.558,0.558,0.156,0.182,0.419,0.08,0.558,0.558
12/01/2030 12:00,0.184,0.172,0.355,0.184,0.172,0.355,0.082,0.532,0.532,0.184,0.172,0.355,0.082,0.532,0.532
12/01/2030 13:00,0.206,0.253,0.471,0.206,0.253,0.471,0.079,0.508,0.508,0.206,0.253,0.471,0.079,0.508,0.508
12/01/2030 14:00,0.198,0.19,0.439,0.198,0.19,0.439,0.077,0.453,0.453,0.198,0.19,0.439,0.077,0.453,0.453
12/01/2030 15:00,0.185,0.162,0.296,0.185,0.162,0.296,0.081,0.528,0.528,0.185,0.162,0.296,0.081,0.528,0.528
12/01/2030 16:00,0.1,0.18,0.3,0.1,0.18,0.3,0.175,0.585,0.585,0.1,0.18,0.3,0.175,0.585,0.585
12/01/2030 17:00,0.022,0.198,0.303,0.022,0.198,0.303,0.23,0.551,0.551,0.022,0.198,0.303,0.23,0.551,0.551
12/01/2030 18:00,0,0.162,0.322,0,0.162,0.322,0.238,0.525,0.525,0,0.162,0.322,0.238,0.525,0.525
12/01/2030 19:00,0,0.092,0.293,0,0.092,0.293,0.219,0.532,0.532,0,0.092,0.293,0.219,0.532,0.532
12/01/2030 20:00,0,0.091,0.261,0,0.091,0.261,0.205,0.554,0.554,0,0.091,0.261,0.205,0.554,0.554
12/01/2030 21:00,0,0.089,0.203,0,0.089,0.203,0.177,0.546,0.546,0,0.089,0.203,0.177,0.546,0.546
12/01/2030 22:00,0,0.084,0.235,0,0.084,0.235,0.114,0.361,0.361,0,0.084,0.235,0.114,0.361,0.361
12/01/2030 23:00,0,0.059,0.199,0,0.059,0.199,0.098,0.336,0.336,0,0.059,0.199,0.098,0.336,0.336
13/01/2030 00:00,0,0.061,0.138,0,0.061,0.138,0.078,0.382,0.382,0,0.061,0.138,0.078,0.382,0.382
13/01/2030 01:00,0,0.062,0.131,0,0.062,0.131,0.066,0.359,0.359,0,0.062,0.131,0.066,0.359,0.359
13/01/2030 02:00,0,0.072,0.17,0,0.072,0.17,0.064,0.348,0.348,0,0.072,0.17,0.064,0.348,0.348
13/01/2030 03:00,0,0.068,0.167,0,0.068,0.167,0.07,0.387,0.387,0,0.068,0.167,0.07,0.387,0.387
13/01/2030 04:00,0,0.105,0.161,0,0.105,0.161,0.064,0.343,0.343,0,0.105,0.161,0.064,0.343,0.343
13/01/2030 05:00,0,0.086,0.173,0,0.086,0.173,0.068,0.351,0.351,0,0.086,0.173,0.068,0.351,0.351
13/01/2030 06:00,0,0.085,0.173,0,0.085,0.173,0.07,0.339,0.339,0,0.085,0.173,0.07,0.339,0.339
13/01/2030 07:00,0.017,0.103,0.031,0.017,0.103,0.031,0.065,0.378,0.378,0.017,0.103,0.031,0.065,0.378,0.378
13/01/2030 08:00,0.112,0.183,0.149,0.112,0.183,0.149,0.073,0.388,0.388,0.112,0.183,0.149,0.073,0.388,0.388
13/01/2030 09:00,0.264,0.262,0.267,0.264,0.262,0.267,0.083,0.425,0.425,0.264,0.262,0.267,0.083,0.425,0.425
13/01/2030 10:00,0.385,0.342,0.385,0.385,0.342,0.385,0.102,0.421,0.421,0.385,0.342,0.385,0.102,0.421,0.421
13/01/2030 11:00,0.435,0.422,0.504,0.435,0.422,0.504,0.098,0.421,0.421,0.435,0.422,0.504,0.098,0.421,0.421
13/01/2030 12:00,0.471,0.502,0.583,0.471,0.502,0.583,0.086,0.471,0.471,0.471,0.502,0.583,0.086,0.471,0.471
13/01/2030 13:00,0.454,0.583,0.663,0.454,0.583,0.663,0.084,0.529,0.529,0.454,0.583,0.663,0.084,0.529,0.529
13/01/2030 14:00,0.364,0.664,0.743,0.364,0.664,0.743,0.09,0.55,0.55,0.364,0.664,0.743,0.09,0.55,0.55
13/01/2030 15:00,0.252,0.684,0.753,0.252,0.684,0.753,0.096,0.541,0.541,0.252,0.684,0.753,0.096,0.541,0.541
13/01/2030 16:00,0.114,0.69,0.753,0.114,0.69,0.753,0.177,0.62,0.62,0.114,0.69,0.753,0.177,0.62,0.62
13/01/2030 17:00,0.029,0.689,0.753,0.029,0.689,0.753,0.239,0.509,0.509,0.029,0.689,0.753,0.239,0.509,0.509
13/01/2030 18:00,0,0.663,0.753,0,0.663,0.753,0.294,0.507,0.507,0,0.663,0.753,0.294,0.507,0.507
13/01/2030 19:00,0,0.607,0.759,0,0.607,0.759,0.254,0.522,0.522,0,0.607,0.759,0.254,0.522,0.522
13/01/2030 20:00,0,0.555,0.672,0,0.555,0.672,0.279,0.589,0.589,0,0.555,0.672,0.279,0.589,0.589
13/01/2030 21:00,0,0.487,0.675,0,0.487,0.675,0.21,0.552,0.552,0,0.487,0.675,0.21,0.552,0.552
13/01/2030 22:00,0.00E+00,0.495,0.714,0,0.495,0.714,0.1,0.494,0.494,0,0.495,0.714,0.1,0.494,0.494
13/01/2030 23:00,0,0.551,0.753,0,0.551,0.753,0.086,0.431,0.431,0,0.551,0.753,0.086,0.431,0.431
14/01/2030 00:00,0,0.659,0.737,0,0.659,0.737,0.074,0.522,0.522,0,0.659,0.737,0.074,0.522,0.522
14/01/2030 01:00,0,0.679,0.714,0,0.679,0.714,0.068,0.51,0.51,0,0.679,0.714,0.068,0.51,0.51
14/01/2030 02:00,0,0.662,0.753,0,0.662,0.753,0.068,0.528,0.528,0,0.662,0.753,0.068,0.528,0.528
14/01/2030 03:00,0,0.601,0.753,0,0.601,0.753,0.068,0.5,0.5,0,0.601,0.753,0.068,0.5,0.5
14/01/2030 04:00,0,0.616,0.737,0,0.616,0.737,0.061,0.535,0.535,0,0.616,0.737,0.061,0.535,0.535
14/01/2030 05:00,0,0.573,0.733,0,0.573,0.733,0.065,0.543,0.543,0,0.573,0.733,0.065,0.543,0.543
14/01/2030 06:00,0,0.611,0.717,0,0.611,0.717,0.068,0.525,0.525,0,0.611,0.717,0.068,0.525,0.525
14/01/2030 07:00,0.036,0.56,0.743,0.036,0.56,0.743,0.079,0.616,0.616,0.036,0.56,0.743,0.079,0.616,0.616
14/01/2030 08:00,0.157,0.508,0.717,0.157,0.508,0.717,0.086,0.748,0.748,0.157,0.508,0.717,0.086,0.748,0.748
14/01/2030 09:00,0.312,0.382,0.714,0.312,0.382,0.714,0.1,0.744,0.744,0.312,0.382,0.714,0.1,0.744,0.744
14/01/2030 10:00,0.426,0.457,0.691,0.426,0.457,0.691,0.102,0.796,0.796,0.426,0.457,0.691,0.102,0.796,0.796
14/01/2030 11:00,0.495,0.468,0.604,0.495,0.468,0.604,0.106,0.835,0.835,0.495,0.468,0.604,0.106,0.835,0.835
14/01/2030 12:00,0.516,0.478,0.717,0.516,0.478,0.717,0.117,0.872,0.872,0.516,0.478,0.717,0.117,0.872,0.872
14/01/2030 13:00,0.486,0.53,0.717,0.486,0.53,0.717,0.11,0.843,0.843,0.486,0.53,0.717,0.11,0.843,0.843
14/01/2030 14:00,0.409,0.547,0.72,0.409,0.547,0.72,0.117,0.9,0.9,0.409,0.547,0.72,0.117,0.9,0.9
14/01/2030 15:00,0.282,0.405,0.614,0.282,0.405,0.614,0.123,0.973,0.973,0.282,0.405,0.614,0.123,0.973,0.973
14/01/2030 16:00,0.128,0.337,0.575,0.128,0.337,0.575,0.159,0.948,0.948,0.128,0.337,0.575,0.159,0.948,0.948
14/01/2030 17:00,0.021,0.358,0.639,0.021,0.358,0.639,0.215,0.764,0.764,0.021,0.358,0.639,0.215,0.764,0.764
14/01/2030 18:00,0,0.363,0.627,0,0.363,0.627,0.25,0.812,0.812,0,0.363,0.627,0.25,0.812,0.812
14/01/2030 19:00,0,0.207,0.394,0,0.207,0.394,0.29,0.848,0.848,0,0.207,0.394,0.29,0.848,0.848
14/01/2030 20:00,0,0.062,0.303,0,0.062,0.303,0.248,0.745,0.745,0,0.062,0.303,0.248,0.745,0.745
14/01/2030 21:00,0,0.051,0.193,0,0.051,0.193,0.193,0.747,0.747,0,0.051,0.193,0.193,0.747,0.747
14/01/2030 22:00,0.00E+00,0.029,0.164,0,0.029,0.164,0.123,0.576,0.576,0,0.029,0.164,0.123,0.576,0.576
14/01/2030 23:00,0,0.038,0.17,0,0.038,0.17,0.12,0.463,0.463,0,0.038,0.17,0.12,0.463,0.463
15/01/2030 00:00,0,0.075,0.209,0,0.075,0.209,0.108,0.439,0.439,0,0.075,0.209,0.108,0.439,0.439
15/01/2030 01:00,0,0.122,0.241,0,0.122,0.241,0.115,0.385,0.385,0,0.122,0.241,0.115,0.385,0.385
15/01/2030 02:00,0,0.068,0.203,0,0.068,0.203,0.106,0.276,0.276,0,0.068,0.203,0.106,0.276,0.276
15/01/2030 03:00,0,0.071,0.141,0,0.071,0.141,0.097,0.24,0.24,0,0.071,0.141,0.097,0.24,0.24
15/01/2030 04:00,0,0.048,0.112,0,0.048,0.112,0.085,0.272,0.272,0,0.048,0.112,0.085,0.272,0.272
15/01/2030 05:00,0,0.074,0.154,0,0.074,0.154,0.088,0.285,0.285,0,0.074,0.154,0.088,0.285,0.285
15/01/2030 06:00,0,0.074,0.161,0,0.074,0.161,0.093,0.292,0.292,0,0.074,0.161,0.093,0.292,0.292
15/01/2030 07:00,0.03,0.119,0.241,0.03,0.119,0.241,0.091,0.241,0.241,0.03,0.119,0.241,0.091,0.241,0.241
15/01/2030 08:00,0.129,0.081,0.031,0.129,0.081,0.031,0.103,0.174,0.174,0.129,0.081,0.031,0.103,0.174,0.174
15/01/2030 09:00,0.285,0.126,0.149,0.285,0.126,0.149,0.099,0.211,0.211,0.285,0.126,0.149,0.099,0.211,0.211
15/01/2030 10:00,0.414,0.171,0.267,0.414,0.171,0.267,0.125,0.229,0.229,0.414,0.171,0.267,0.125,0.229,0.229
15/01/2030 11:00,0.498,0.183,0.293,0.498,0.183,0.293,0.12,0.227,0.227,0.498,0.183,0.293,0.12,0.227,0.227
15/01/2030 12:00,0.522,0.243,0.406,0.522,0.243,0.406,0.094,0.255,0.255,0.522,0.243,0.406,0.094,0.255,0.255
15/01/2030 13:00,0.494,0.25,0.39,0.494,0.25,0.39,0.099,0.271,0.271,0.494,0.25,0.39,0.099,0.271,0.271
15/01/2030 14:00,0.415,0.31,0.562,0.415,0.31,0.562,0.104,0.316,0.316,0.415,0.31,0.562,0.104,0.316,0.316
15/01/2030 15:00,0.3,0.35,0.646,0.3,0.35,0.646,0.138,0.336,0.336,0.3,0.35,0.646,0.138,0.336,0.336
15/01/2030 16:00,0.149,0.377,0.594,0.149,0.377,0.594,0.151,0.338,0.338,0.149,0.377,0.594,0.151,0.338,0.338
15/01/2030 17:00,0.029,0.367,0.549,0.029,0.367,0.549,0.234,0.325,0.325,0.029,0.367,0.549,0.234,0.325,0.325
15/01/2030 18:00,0,0.221,0.416,0,0.221,0.416,0.303,0.31,0.31,0,0.221,0.416,0.303,0.31,0.31
15/01/2030 19:00,0,0.289,0.591,0,0.289,0.591,0.337,0.323,0.323,0,0.289,0.591,0.337,0.323,0.323
15/01/2030 20:00,0,0.298,0.575,0,0.298,0.575,0.341,0.323,0.323,0,0.298,0.575,0.341,0.323,0.323
15/01/2030 21:00,0,0.173,0.381,0,0.173,0.381,0.233,0.262,0.262,0,0.173,0.381,0.233,0.262,0.262
15/01/2030 22:00,0,0.059,0.319,0,0.059,0.319,0.116,0.278,0.278,0,0.059,0.319,0.116,0.278,0.278
15/01/2030 23:00,0,0.032,0.067,0,0.032,0.067,0.099,0.28,0.28,0,0.032,0.067,0.099,0.28,0.28
16/01/2030 00:00,0,0.024,0.063,0,0.024,0.063,0.101,0.348,0.348,0,0.024,0.063,0.101,0.348,0.348
16/01/2030 01:00,0,0.152,0.465,0,0.152,0.465,0.105,0.301,0.301,0,0.152,0.465,0.105,0.301,0.301
16/01/2030 02:00,0,0.201,0.293,0,0.201,0.293,0.104,0.281,0.281,0,0.201,0.293,0.104,0.281,0.281
16/01/2030 03:00,0,0.106,0.283,0,0.106,0.283,0.087,0.303,0.303,0,0.106,0.283,0.087,0.303,0.303
16/01/2030 04:00,0,0.048,0.17,0,0.048,0.17,0.095,0.294,0.294,0,0.048,0.17,0.095,0.294,0.294
16/01/2030 05:00,0,0.085,0.099,0,0.085,0.099,0.111,0.269,0.269,0,0.085,0.099,0.111,0.269,0.269
16/01/2030 06:00,0,0.105,0.196,0,0.105,0.196,0.096,0.333,0.333,0,0.105,0.196,0.096,0.333,0.333
16/01/2030 07:00,0.029,0.095,0.225,0.029,0.095,0.225,0.095,0.279,0.279,0.029,0.095,0.225,0.095,0.279,0.279
16/01/2030 08:00,0.125,0.105,0.238,0.125,0.105,0.238,0.095,0.272,0.272,0.125,0.105,0.238,0.095,0.272,0.272
16/01/2030 09:00,0.274,0.115,0.238,0.274,0.115,0.238,0.11,0.244,0.244,0.274,0.115,0.238,0.11,0.244,0.244
16/01/2030 10:00,0.393,0.275,0.552,0.393,0.275,0.552,0.121,0.22,0.22,0.393,0.275,0.552,0.121,0.22,0.22
16/01/2030 11:00,0.454,0.415,0.72,0.454,0.415,0.72,0.13,0.259,0.259,0.454,0.415,0.72,0.13,0.259,0.259
16/01/2030 12:00,0.482,0.51,0.769,0.482,0.51,0.769,0.111,0.326,0.326,0.482,0.51,0.769,0.111,0.326,0.326
16/01/2030 13:00,0.456,0.528,0.853,0.456,0.528,0.853,0.091,0.316,0.316,0.456,0.528,0.853,0.091,0.316,0.316
16/01/2030 14:00,0.399,0.505,0.83,0.399,0.505,0.83,0.109,0.335,0.335,0.399,0.505,0.83,0.109,0.335,0.335
16/01/2030 15:00,0.261,0.606,0.872,0.261,0.606,0.872,0.105,0.37,0.37,0.261,0.606,0.872,0.105,0.37,0.37
16/01/2030 16:00,0.111,0.663,0.882,0.111,0.663,0.882,0.119,0.338,0.338,0.111,0.663,0.882,0.119,0.338,0.338
16/01/2030 17:00,0.018,0.586,0.84,0.018,0.586,0.84,0.14,0.353,0.353,0.018,0.586,0.84,0.14,0.353,0.353
16/01/2030 18:00,0,0.635,0.872,0,0.635,0.872,0.176,0.322,0.322,0,0.635,0.872,0.176,0.322,0.322
16/01/2030 19:00,0,0.683,0.905,0,0.683,0.905,0.189,0.332,0.332,0,0.683,0.905,0.189,0.332,0.332
16/01/2030 20:00,0,0.655,0.905,0,0.655,0.905,0.189,0.293,0.293,0,0.655,0.905,0.189,0.293,0.293
16/01/2030 21:00,0,0.649,0.902,0,0.649,0.902,0.166,0.294,0.294,0,0.649,0.902,0.166,0.294,0.294
16/01/2030 22:00,0,0.679,0.898,0,0.679,0.898,0.166,0.37,0.37,0,0.679,0.898,0.166,0.37,0.37
16/01/2030 23:00,0,0.658,0.885,0,0.658,0.885,0.131,0.334,0.334,0,0.658,0.885,0.131,0.334,0.334
17/01/2030 00:00,0,0.656,0.885,0,0.656,0.885,0.097,0.365,0.365,0,0.656,0.885,0.097,0.365,0.365
17/01/2030 01:00,0,0.62,0.876,0,0.62,0.876,0.088,0.332,0.332,0,0.62,0.876,0.088,0.332,0.332
17/01/2030 02:00,0,0.613,0.876,0,0.613,0.876,0.09,0.315,0.315,0,0.613,0.876,0.09,0.315,0.315
17/01/2030 03:00,0,0.638,0.866,0,0.638,0.866,0.098,0.338,0.338,0,0.638,0.866,0.098,0.338,0.338
17/01/2030 04:00,0,0.577,0.808,0,0.577,0.808,0.095,0.388,0.388,0,0.577,0.808,0.095,0.388,0.388
17/01/2030 05:00,0,0.567,0.031,0,0.567,0.031,0.121,0.286,0.286,0,0.567,0.031,0.121,0.286,0.286
17/01/2030 06:00,0,0.584,0.882,0,0.584,0.882,0.115,0.473,0.473,0,0.584,0.882,0.115,0.473,0.473
17/01/2030 07:00,0.027,0.554,0.879,0.027,0.554,0.879,0.085,0.56,0.56,0.027,0.554,0.879,0.085,0.56,0.56
17/01/2030 08:00,0.115,0.592,0.869,0.115,0.592,0.869,0.108,0.625,0.625,0.115,0.592,0.869,0.108,0.625,0.625
17/01/2030 09:00,0.219,0.627,0.889,0.219,0.627,0.889,0.1,0.767,0.767,0.219,0.627,0.889,0.1,0.767,0.767
17/01/2030 10:00,0.291,0.668,0.902,0.291,0.668,0.902,0.098,0.805,0.805,0.291,0.668,0.902,0.098,0.805,0.805
17/01/2030 11:00,0.323,0.663,0.889,0.323,0.663,0.889,0.102,0.901,0.901,0.323,0.663,0.889,0.102,0.901,0.901
17/01/2030 12:00,0.347,0.647,0.85,0.347,0.647,0.85,0.087,0.991,0.991,0.347,0.647,0.85,0.087,0.991,0.991
17/01/2030 13:00,0.314,0.683,0.902,0.314,0.683,0.902,0.074,0.886,0.886,0.314,0.683,0.902,0.074,0.886,0.886
17/01/2030 14:00,0.221,0.709,0.885,0.221,0.709,0.885,0.095,0.916,0.916,0.221,0.709,0.885,0.095,0.916,0.916
17/01/2030 15:00,0.154,0.692,0.905,0.154,0.692,0.905,0.097,0.929,0.929,0.154,0.692,0.905,0.097,0.929,0.929
17/01/2030 16:00,0.076,0.705,0.905,0.076,0.705,0.905,0.13,1,1,0.076,0.705,0.905,0.13,1,1
17/01/2030 17:00,0.013,0.699,0.889,0.013,0.699,0.889,0.213,0.967,0.967,0.013,0.699,0.889,0.213,0.967,0.967
17/01/2030 18:00,0,0.675,0.876,0,0.675,0.876,0.241,0.845,0.845,0,0.675,0.876,0.241,0.845,0.845
17/01/2030 19:00,0,0.661,0.872,0,0.661,0.872,0.216,0.905,0.905,0,0.661,0.872,0.216,0.905,0.905
