timestep,bio-power-bagasse-INDEA-agricultural-waste-solids-exo-2023,bio-power-bagasse-INDNE-agricultural-waste-solids-exo-2023,bio-power-bagasse-INDNO-agricultural-waste-solids-exo-2023,bio-power-bagasse-INDSO-agricultural-waste-solids-exo-2023,bio-power-bagasse-INDWE-agricultural-waste-solids-exo-2023,bio-power-non-bagasse-INDEA-bioenergy-exo-2023,bio-power-non-bagasse-INDNE-bioenergy-exo-2023,bio-power-non-bagasse-INDNO-bioenergy-exo-2023,bio-power-non-bagasse-INDSO-bioenergy-exo-2023,bio-power-non-bagasse-INDWE-bioenergy-exo-2023,bio-power-waste-to-energy-INDEA-waste-exo-2023,bio-power-waste-to-energy-INDNE-waste-exo-2023,bio-power-waste-to-energy-INDNO-waste-exo-2023,bio-power-waste-to-energy-INDSO-waste-exo-2023,bio-power-waste-to-energy-INDWE-waste-exo-2023,solar-groundmounted-INDEA-solar-exo-2023,solar-groundmounted-INDNE-solar-exo-2023,solar-groundmounted-INDNO-solar-exo-2023,solar-groundmounted-INDSO-solar-exo-2023,solar-groundmounted-INDWE-solar-exo-2023,solar-hybrid-solar-INDEA-solar-exo-2023,solar-hybrid-solar-INDNO-solar-exo-2023,solar-hybrid-solar-INDSO-solar-exo-2023,solar-hybrid-solar-INDWE-solar-exo-2023,solar-roof-top-INDEA-solar-exo-2023,solar-roof-top-INDNE-solar-exo-2023,solar-roof-top-INDNO-solar-exo-2023,solar-roof-top-INDSO-solar-exo-2023,solar-roof-top-INDWE-solar-exo-2023,wind-INDEA-wind-exo-2023,wind-INDNE-wind-exo-2023,wind-INDNO-wind-exo-2023,wind-INDSO-wind-exo-2023,wind-INDWE-wind-exo-2023,circulating-fluidized-bed-INDSO-coal-exo-2023,circulating-fluidized-bed-INDWE-coal-exo-2023,coal-unspecified-INDEA-coal-exo-2023,coal-unspecified-INDSO-coal-exo-2023,coal-unspecified-INDWE-coal-exo-2023,combined-cycle-INDNE-gas-exo-2023,combined-cycle-INDNO-gas-exo-2023,combined-cycle-INDSO-gas-exo-2023,combined-cycle-INDSO-oil-exo-2023,combined-cycle-INDWE-gas-exo-2023,gas-turbine-INDNE-gas-exo-2023,gas-turbine-INDSO-gas-exo-2023,hydro-reservoir-INDEA-water-exo-2023,hydro-reservoir-INDNE-water-exo-2023,hydro-reservoir-INDNO-water-exo-2023,hydro-reservoir-INDSO-water-exo-2023,hydro-reservoir-INDWE-water-exo-2023,hydro-run-of-river-INDEA-water-exo-2023,hydro-run-of-river-INDNE-water-exo-2023,hydro-run-of-river-INDNE-water-exo-2030,hydro-run-of-river-INDNO-water-exo-2023,hydro-run-of-river-INDNO-water-exo-2030,hydro-run-of-river-INDSO-water-exo-2023,hydro-run-of-river-INDWE-water-exo-2023,hydro-unspecified-INDNO-water-exo-2023,hydro-unspecified-INDNO-water-exo-2030,hydro-unspecified-INDSO-water-exo-2023,hydro-unspecified-INDSO-water-exo-2030,internal-combustion-combined-cycle-INDNE-gas-exo-2023,internal-combustion-combined-cycle-INDSO-gas-exo-2023,internal-combustion-combined-cycle-INDSO-oil-exo-2023,pressurized-heavy-water-reactor-INDNO-uranium-exo-2023,pressurized-heavy-water-reactor-INDSO-uranium-exo-2023,pressurized-heavy-water-reactor-INDWE-uranium-exo-2023,pressurized-heavy-water-reactor-INDWE-uranium-exo-2030,pressurized-water-reactor-INDSO-uranium-exo-2023,steam-turbine-INDEA-coal-exo-2023,subcritical-INDEA-coal-exo-2023,subcritical-INDNE-coal-exo-2023,subcritical-INDNO-coal-exo-2023,subcritical-INDSO-coal-exo-2023,subcritical-INDWE-coal-exo-2023,subcritical-INDWE-waste-exo-2023,supercritical-INDEA-coal-exo-2023,supercritical-INDNO-coal-exo-2023,supercritical-INDSO-coal-exo-2023,supercritical-INDWE-coal-exo-2023,ultrasupercritical-INDWE-coal-exo-2023,subcritical-INDEA-coal-exo-2030,supercritical-INDEA-coal-exo-2030,supercritical-INDNO-coal-exo-2030,supercritical-INDSO-coal-exo-2030,supercritical-INDWE-coal-exo-2030,ultrasupercritical-INDEA-coal-exo-2030,ultrasupercritical-INDNO-coal-exo-2030,ultrasupercritical-INDWE-coal-exo-2030,pressurized-heavy-water-reactor-INDNO-uranium-exo-2030,pressurized-heavy-water-reactor-INDSO-uranium-exo-2030,solar-groundmounted-INDEA-solar-exo-2030,solar-groundmounted-INDNE-solar-exo-2030,solar-groundmounted-INDNO-solar-exo-2030,solar-groundmounted-INDSO-solar-exo-2030,solar-groundmounted-INDWE-solar-exo-2030,wind-INDEA-wind-exo-2030,wind-INDNE-wind-exo-2030,wind-INDNO-wind-exo-2030,wind-INDSO-wind-exo-2030,wind-INDWE-wind-exo-2030,hydro-reservoir-INDEA-water-exo-2030,hydro-reservoir-INDNE-water-exo-2030,hydro-reservoir-INDNO-water-exo-2030,hydro-reservoir-INDSO-water-exo-2030,hydro-reservoir-INDWE-water-exo-2030,combined-cycle-INDWE-h2-endo-2030,combined-cycle-INDWE-h2-blend-h2-2030,combined-cycle-INDWE-h2-blend-gas-2030
30/03/2030 02:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.136,0.257,0.088,0.106,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0,0,0,0,0,0.039,0.136,0.257,0.088,0.106,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 03:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.111,0.273,0.081,0.103,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0,0,0,0,0,0.037,0.111,0.273,0.081,0.103,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 04:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.092,0.284,0.077,0.089,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0,0,0,0,0,0.039,0.092,0.284,0.077,0.089,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 05:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0.039,0.085,0.27,0.084,0.075,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0,0.001,0,0,0,0.039,0.085,0.27,0.084,0.075,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 06:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.01,0.03,0.001,0.001,0,0.01,0.001,0.001,0,0.01,0.03,0.001,0.001,0,0.037,0.086,0.229,0.087,0.063,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0.01,0.03,0.001,0.001,0,0.037,0.086,0.229,0.087,0.063,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 07:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.084,0.143,0.023,0.037,0.019,0.084,0.023,0.037,0.019,0.084,0.143,0.023,0.037,0.019,0.029,0.032,0.197,0.088,0.053,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0.084,0.143,0.023,0.037,0.019,0.029,0.032,0.197,0.088,0.053,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 08:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.242,0.307,0.138,0.181,0.115,0.242,0.138,0.181,0.115,0.242,0.307,0.138,0.181,0.115,0.014,0.011,0.153,0.065,0.037,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0.242,0.307,0.138,0.181,0.115,0.014,0.011,0.153,0.065,0.037,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 09:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.414,0.462,0.328,0.366,0.281,0.414,0.328,0.366,0.281,0.414,0.462,0.328,0.366,0.281,0.022,0.031,0.053,0.062,0.028,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0.414,0.462,0.328,0.366,0.281,0.022,0.031,0.053,0.062,0.028,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 10:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.559,0.572,0.52,0.534,0.463,0.559,0.52,0.534,0.463,0.559,0.572,0.52,0.534,0.463,0.008,0.049,0.025,0.051,0.021,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0.559,0.572,0.52,0.534,0.463,0.008,0.049,0.025,0.051,0.021,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 11:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.661,0.604,0.674,0.661,0.627,0.661,0.674,0.661,0.627,0.661,0.604,0.674,0.661,0.627,0.002,0.075,0.039,0.039,0.014,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0.661,0.604,0.674,0.661,0.627,0.002,0.075,0.039,0.039,0.014,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 12:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.707,0.523,0.771,0.733,0.728,0.707,0.771,0.733,0.728,0.707,0.523,0.771,0.733,0.728,0,0.107,0.054,0.034,0.012,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0.707,0.523,0.771,0.733,0.728,0,0.107,0.054,0.034,0.012,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 13:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.693,0.416,0.804,0.743,0.761,0.693,0.804,0.743,0.761,0.693,0.416,0.804,0.743,0.761,0.001,0.149,0.071,0.033,0.019,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0.693,0.416,0.804,0.743,0.761,0.001,0.149,0.071,0.033,0.019,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 14:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.618,0.335,0.777,0.696,0.737,0.618,0.777,0.696,0.737,0.618,0.335,0.777,0.696,0.737,0.002,0.191,0.09,0.036,0.039,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0.618,0.335,0.777,0.696,0.737,0.002,0.191,0.09,0.036,0.039,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 15:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.488,0.243,0.688,0.587,0.652,0.488,0.688,0.587,0.652,0.488,0.243,0.688,0.587,0.652,0.005,0.223,0.104,0.045,0.07,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0.488,0.243,0.688,0.587,0.652,0.005,0.223,0.104,0.045,0.07,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 16:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.326,0.148,0.541,0.429,0.515,0.326,0.541,0.429,0.515,0.326,0.148,0.541,0.429,0.515,0.011,0.166,0.12,0.057,0.11,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0.326,0.148,0.541,0.429,0.515,0.011,0.166,0.12,0.057,0.11,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 17:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.168,0.065,0.356,0.254,0.344,0.168,0.356,0.254,0.344,0.168,0.065,0.356,0.254,0.344,0.018,0.143,0.132,0.083,0.156,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0.168,0.065,0.356,0.254,0.344,0.018,0.143,0.132,0.083,0.156,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 18:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.05,0.012,0.168,0.099,0.169,0.05,0.168,0.099,0.169,0.05,0.012,0.168,0.099,0.169,0.04,0.156,0.149,0.129,0.203,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0.05,0.012,0.168,0.099,0.169,0.04,0.156,0.149,0.129,0.203,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 19:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.003,0,0.038,0.014,0.039,0.003,0.038,0.014,0.039,0.003,0,0.038,0.014,0.039,0.112,0.152,0.187,0.2,0.245,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0.003,0,0.038,0.014,0.039,0.112,0.152,0.187,0.2,0.245,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 20:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0.002,0,0.002,0,0.002,0,0.002,0,0,0.002,0,0.002,0.179,0.131,0.227,0.242,0.258,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0,0,0.002,0,0.002,0.179,0.131,0.227,0.242,0.258,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 21:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0.117,0.231,0.245,0.221,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0,0,0,0,0,0.213,0.117,0.231,0.245,0.221,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 22:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.129,0.226,0.223,0.183,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0,0,0,0,0,0.208,0.129,0.226,0.223,0.183,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
30/03/2030 23:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.147,0.175,0.189,0.162,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0,0,0,0,0,0.204,0.147,0.175,0.189,0.162,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
31/03/2030 00:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0.129,0.154,0.158,0.151,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0,0,0,0,0,0.185,0.129,0.154,0.158,0.151,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
31/03/2030 01:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0.112,0.167,0.127,0.141,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0,0,0,0,0,0.142,0.112,0.167,0.127,0.141,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
31/03/2030 02:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0.094,0.183,0.092,0.131,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0,0,0,0,0,0.111,0.094,0.183,0.092,0.131,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
31/03/2030 03:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0.09,0.199,0.07,0.122,0.88,0.88,0.88,0.88,0.88,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.88,0.88,0.88,0.88,0.88,0.88,0.4,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.77,0.77,0,0,0,0,0,0.102,0.09,0.199,0.07,0.122,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
