,Bio-power-Bagasse-EA,Bio-power-Bagasse-NE,Bio-power-Bagasse-NO,Bio-power-Bagasse-SO,Bio-power-Bagasse-WE,Bio-power-Non-bagasse-EA,Bio-power-Non-bagasse-NE,Bio-power-Non-bagasse-NO,Bio-power-Non-bagasse-SO,Bio-power-Non-bagasse-WE,Bio-power-Waste-to-energy-EA,Bio-power-Waste-to-energy-NE,Bio-power-Waste-to-energy-NO,Bio-power-Waste-to-energy-SO,Bio-power-Waste-to-energy-WE,Bio-power-Waste-to-energy-off-grid-EA,Bio-power-Waste-to-energy-off-grid-NE,Bio-power-Waste-to-energy-off-grid-NO,Bio-power-Waste-to-energy-off-grid-SO,Bio-power-Waste-to-energy-off-grid-WE,Coal-EA,Coal-NE,Coal-NO,Coal-SO,Coal-WE,Hydro-EA,Hydro-NE,Hydro-NO,Hydro-SO,Hydro-WE,Nuclear-EA,Nuclear-NE,Nuclear-NO,Nuclear-SO,Nuclear-WE,Oil-Gas-EA,Oil-Gas-NE,Oil-Gas-NO,Oil-Gas-SO,Oil-Gas-WE,Small-Hydro-EA,Small-Hydro-NE,Small-Hydro-NO,Small-Hydro-SO,Small-Hydro-WE,Solar-GroundMounted-EA,Solar-GroundMounted-NE,Solar-GroundMounted-NO,Solar-GroundMounted-SO,Solar-GroundMounted-WE,Solar-Hybrid-solar-EA,Solar-Hybrid-solar-NO,Solar-Hybrid-solar-SO,Solar-Hybrid-solar-WE,Solar-Off-grid-EA,Solar-Off-grid-NE,Solar-Off-grid-NO,Solar-Off-grid-SO,Solar-Off-grid-WE,Solar-Roof-top-EA,Solar-Roof-top-NE,Solar-Roof-top-NO,Solar-Roof-top-SO,Solar-Roof-top-WE,Wind-EA,Wind-NE,Wind-NO,Wind-SO,Wind-WE
6119,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1675,0.17184,0.020233333333333336
6120,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2388,0.17214000000000002,0.020733333333333336
6121,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2852,0.15592,0.024333333333333332
6122,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.302,0.13206,0.032133333
6123,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2961,0.11804,0.045466667
6124,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.3297,0.09886,0.057833333
6125,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0.000633333,0,0,0,0,0,0,0,0,0.000633333,0,0,0,0,0.000633333,0,0,0,0.5,0.5,0.3359,0.1042,0.0657
6126,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.00565,0.0234,0.001814286,0.00084,0.000825,0.00565,0.001814286,0.00084,0.000825,0.00565,0.0234,0.001814286,0.00084,0.000825,0.00565,0.0234,0.001814286,0.00084,0.000825,0.5,0.5,0.3201,0.10735999999999998,0.068366667
6127,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.040275,0.095466667,0.039214285714285715,0.03024,0.021725,0.040275,0.039214285714285715,0.03024,0.021725,0.040275,0.095466667,0.039214285714285715,0.03024,0.021725,0.040275,0.095466667,0.039214285714285715,0.03024,0.021725,0.5,0.5,0.2905,0.11527999999999998,0.068
6128,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.10955000000000001,0.1952,0.1686,0.12586,0.099325,0.10955000000000001,0.1686,0.12586,0.099325,0.10955000000000001,0.1952,0.1686,0.12586,0.099325,0.10955000000000001,0.1952,0.1686,0.12586,0.099325,0.5,0.5,0.2054,0.09906,0.058966667
6129,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.1895,0.2951666666666667,0.33685714285714285,0.25528,0.220175,0.1895,0.33685714285714285,0.25528,0.220175,0.1895,0.2951666666666667,0.33685714285714285,0.25528,0.220175,0.1895,0.2951666666666667,0.33685714285714285,0.25528,0.220175,0.5,0.5,0.1806,0.15564,0.0405
6130,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.26395,0.39293333333333336,0.4911,0.37557999999999997,0.342625,0.26395,0.4911,0.37557999999999997,0.342625,0.26395,0.39293333333333336,0.4911,0.37557999999999997,0.342625,0.26395,0.39293333333333336,0.4911,0.37557999999999997,0.342625,0.5,0.5,0.1378,0.1727,0.035966667
6131,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.31930000000000003,0.45970000000000005,0.6115857142857143,0.4683,0.442425,0.31930000000000003,0.6115857142857143,0.4683,0.442425,0.31930000000000003,0.45970000000000005,0.6115857142857143,0.4683,0.442425,0.31930000000000003,0.45970000000000005,0.6115857142857143,0.4683,0.442425,0.5,0.5,0.0579,0.1708,0.034666666666666665
6132,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.342275,0.48419999999999996,0.6808714285714286,0.52134,0.5041,0.342275,0.6808714285714286,0.52134,0.5041,0.342275,0.48419999999999996,0.6808714285714286,0.52134,0.5041,0.342275,0.48419999999999996,0.6808714285714286,0.52134,0.5041,0.5,0.5,0.041,0.17004000000000002,0.033233333
6133,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.329825,0.46513333333333334,0.6942571428571428,0.5304,0.5165500000000001,0.329825,0.6942571428571428,0.5304,0.5165500000000001,0.329825,0.46513333333333334,0.6942571428571428,0.5304,0.5165500000000001,0.329825,0.46513333333333334,0.6942571428571428,0.5304,0.5165500000000001,0.5,0.5,0.0567,0.19424,0.033133333333333334
6134,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.288775,0.3868333333333333,0.6535428571428571,0.49428,0.4841,0.288775,0.6535428571428571,0.49428,0.4841,0.288775,0.3868333333333333,0.6535428571428571,0.49428,0.4841,0.288775,0.3868333333333333,0.6535428571428571,0.49428,0.4841,0.5,0.5,0.0834,0.22912,0.034466666666666666
6135,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.225725,0.2769333333333333,0.5596714285714286,0.41536,0.40715,0.225725,0.5596714285714286,0.41536,0.40715,0.225725,0.2769333333333333,0.5596714285714286,0.41536,0.40715,0.225725,0.2769333333333333,0.5596714285714286,0.41536,0.40715,0.5,0.5,0.104,0.24934000000000003,0.0365
6136,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.15025,0.16583333333333333,0.42605714285714286,0.30608,0.3006,0.15025,0.42605714285714286,0.30608,0.3006,0.15025,0.16583333333333333,0.42605714285714286,0.30608,0.3006,0.15025,0.16583333333333333,0.42605714285714286,0.30608,0.3006,0.5,0.5,0.0754,0.26672,0.0383
6137,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.076975,0.0693,0.2691428571428572,0.18209999999999998,0.1892,0.076975,0.2691428571428572,0.18209999999999998,0.1892,0.076975,0.0693,0.2691428571428572,0.18209999999999998,0.1892,0.076975,0.0693,0.2691428571428572,0.18209999999999998,0.1892,0.5,0.5,0.052,0.27183999999999997,0.0367
6138,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.0225,0.012533333333333334,0.1151857142857143,0.0719,0.0862,0.0225,0.1151857142857143,0.0719,0.0862,0.0225,0.012533333333333334,0.1151857142857143,0.0719,0.0862,0.0225,0.012533333333333334,0.1151857142857143,0.0719,0.0862,0.5,0.5,0.0383,0.26968000000000003,0.034833333333333334
6139,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.001525,0,0.016871428571428572,0.01164,0.020025,0.001525,0.016871428571428572,0.01164,0.020025,0.001525,0,0.016871428571428572,0.01164,0.020025,0.001525,0,0.016871428571428572,0.01164,0.020025,0.5,0.5,0.0327,0.28862,0.030800000000000004
6140,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0.0003,0,0.000675,0,0.0003,0,0.000675,0,0,0.0003,0,0.000675,0,0,0.0003,0,0.000675,0.5,0.5,0.0629,0.31722,0.030766666666666664
6141,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1171,0.3365,0.024433333333333335
6142,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2269,0.31658,0.022833333333333334
6143,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.332,0.27216000000000007,0.0228
6144,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.4052,0.22682000000000002,0.025366666666666666
6145,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.4233,0.2052,0.031
6146,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.394,0.18668,0.038066666666666665
6147,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.3314,0.18852,0.044433333
6148,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2788,0.22544,0.042199999999999994
6149,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0,0.000633333,0,0,0,0,0,0,0,0,0.000633333,0,0,0,0,0.000633333,0,0,0,0.5,0.5,0.2391,0.24678,0.041800000000000004
6150,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.0084,0.024166666666666666,0.001671429,0.00074,0.00085,0.0084,0.001671429,0.00074,0.00085,0.0084,0.024166666666666666,0.001671429,0.00074,0.00085,0.0084,0.024166666666666666,0.001671429,0.00074,0.00085,0.5,0.5,0.2166,0.24852,0.0404
6151,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.059425000000000006,0.10466666666666667,0.036,0.024,0.02135,0.059425000000000006,0.036,0.024,0.02135,0.059425000000000006,0.10466666666666667,0.036,0.024,0.02135,0.059425000000000006,0.10466666666666667,0.036,0.024,0.02135,0.5,0.5,0.2051,0.24681999999999998,0.039266666666666665
6152,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.15965,0.2215666666666667,0.17004285714285713,0.09578,0.098675,0.15965,0.17004285714285713,0.09578,0.098675,0.15965,0.2215666666666667,0.17004285714285713,0.09578,0.098675,0.15965,0.2215666666666667,0.17004285714285713,0.09578,0.098675,0.5,0.5,0.1625,0.22505999999999998,0.0271
6153,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.271425,0.3610333333333333,0.3408428571428571,0.19978,0.226025,0.271425,0.3408428571428571,0.19978,0.226025,0.271425,0.3610333333333333,0.3408428571428571,0.19978,0.226025,0.271425,0.3610333333333333,0.3408428571428571,0.19978,0.226025,0.5,0.5,0.1558,0.24123999999999998,0.0275
6154,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.374575,0.49400000000000005,0.4974857142857143,0.30385999999999996,0.36367499999999997,0.374575,0.4974857142857143,0.30385999999999996,0.36367499999999997,0.374575,0.49400000000000005,0.4974857142857143,0.30385999999999996,0.36367499999999997,0.374575,0.49400000000000005,0.4974857142857143,0.30385999999999996,0.36367499999999997,0.5,0.5,0.1006,0.31536,0.0208
6155,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.4528,0.5704333333333333,0.6179571428571428,0.38616,0.481425,0.4528,0.6179571428571428,0.38616,0.481425,0.4528,0.5704333333333333,0.6179571428571428,0.38616,0.481425,0.4528,0.5704333333333333,0.6179571428571428,0.38616,0.481425,0.5,0.5,0.0417,0.34269999999999995,0.0178
6156,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.48442500000000005,0.5822333333333334,0.6862285714285715,0.4355399999999999,0.553025,0.48442500000000005,0.6862285714285715,0.4355399999999999,0.553025,0.48442500000000005,0.5822333333333334,0.6862285714285715,0.4355399999999999,0.553025,0.48442500000000005,0.5822333333333334,0.6862285714285715,0.4355399999999999,0.553025,0.5,0.5,0.0231,0.34775999999999996,0.019600000000000003
6157,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.46395,0.5272333333333333,0.6993285714285714,0.44664000000000004,0.572975,0.46395,0.6993285714285714,0.44664000000000004,0.572975,0.46395,0.5272333333333333,0.6993285714285714,0.44664000000000004,0.572975,0.46395,0.5272333333333333,0.6993285714285714,0.44664000000000004,0.572975,0.5,0.5,0.0176,0.35346,0.027533333333333337
6158,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.4014,0.42723333333333335,0.6593428571428571,0.41594,0.546775,0.4014,0.6593428571428571,0.41594,0.546775,0.4014,0.42723333333333335,0.6593428571428571,0.41594,0.546775,0.4014,0.42723333333333335,0.6593428571428571,0.41594,0.546775,0.5,0.5,0.0131,0.35558,0.0429
6159,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.655,0.6409999999999999,0.5579999999999999,0.674,0.31095,0.3131,0.5671142857142858,0.34714,0.474475,0.31095,0.5671142857142858,0.34714,0.474475,0.31095,0.3131,0.5671142857142858,0.34714,0.474475,0.31095,0.3131,0.5671142857142858,0.34714,0.474475,0.5,0.5,0.0104,0.3522,0.063466667
