Date,INDEA,INDNE,INDNO,INDSO,INDWE
2023-01-16 07:00:00,20438.51,2238.71,54454.05,45931.75,62333.99
2023-01-16 08:00:00,21205.34,2276.35,58126.78,50250.49,67046.29
2023-01-16 09:00:00,21336.35,2206.05,63233.22,54076.41,70501.43
2023-01-16 10:00:00,21030.21,2135.55,65504.49,55586.28,71940.54
2023-01-16 11:00:00,20254.96,2039.44,65727.67,54932.42,70999.24
2023-01-16 12:00:00,19742.2,2010.65,64186.6,54351.26,69452.77
2023-01-16 13:00:00,18668.8,1987.01,61443.54,53272.95,67545.48
2023-01-16 14:00:00,18059.69,1969.61,59959.92,51715.89,67546.47
2023-01-16 15:00:00,17982.52,2011.99,58988.16,50744.17,68327.03
2023-01-16 16:00:00,18892.82,2215.63,57080.12,48733.01,68002.48
2023-01-16 17:00:00,21084.89,2773.1,55781.48,44025.69,66550.82
2023-01-16 18:00:00,21946.53,2859.91,58997.57,40617.76,65616.37
2023-01-16 19:00:00,22043.53,2796.12,60175.48,39888.52,63647.78
2023-01-16 20:00:00,21542.35,2657.82,59071.03,37983.54,58874.64
2023-01-16 21:00:00,20311.82,2421.65,56480.21,37196.76,56193.44
2023-01-16 22:00:00,18821.1,2115.89,52292.44,37091.14,55196.06
2023-01-16 23:00:00,17912.45,1846.22,47715.08,35493.84,54282.27
2023-01-17 00:00:00,17282.34,1652.32,43843.01,34588.0,53301.75
2023-01-17 01:00:00,16788.82,1569.89,41406.14,33945.13,52637.71
2023-01-17 02:00:00,16545.15,1512.43,40076.99,33771.72,52088.46
2023-01-17 03:00:00,16497.78,1477.73,39907.72,33911.94,51909.06
2023-01-17 04:00:00,16999.41,1486.57,41251.28,35018.95,52781.28
2023-01-17 05:00:00,17928.18,1647.14,45860.98,37985.23,55122.55
2023-01-17 06:00:00,19051.93,2045.49,51796.99,41991.79,59277.82
2023-01-17 07:00:00,20628.62,2458.2,56134.93,47894.87,65268.57
2023-01-17 08:00:00,21337.13,2463.08,60241.66,52302.36,69570.09
2023-01-17 09:00:00,21125.96,2324.6,63889.42,56101.88,72591.03
2023-01-17 10:00:00,19941.06,2189.93,66196.65,57456.2,73413.63
2023-01-17 11:00:00,19641.3,2124.94,65487.51,56751.28,72192.11
2023-01-17 12:00:00,19661.17,2104.4,64872.27,56166.08,70264.9
2023-01-17 13:00:00,19244.59,2082.49,62351.61,55133.61,68139.07
2023-01-17 14:00:00,18652.66,2010.32,60475.49,53632.52,68221.3
2023-01-17 15:00:00,18477.62,2044.17,58921.91,52356.19,68726.45
2023-01-17 16:00:00,18722.13,2219.72,56665.22,50517.03,68492.46
2023-01-17 17:00:00,21093.65,2748.45,54877.09,46312.95,66962.63
2023-01-17 18:00:00,22389.31,2825.18,58722.98,43435.28,66185.49
2023-01-17 19:00:00,22168.92,2753.75,60182.55,42280.47,64292.76
2023-01-17 20:00:00,21440.6,2654.64,59506.07,40103.87,59452.83
2023-01-17 21:00:00,20066.03,2417.68,57191.05,39047.0,56569.55
2023-01-17 22:00:00,18751.44,2118.97,52995.2,38736.3,55470.54
2023-01-17 23:00:00,17935.64,1883.0,48520.35,37159.55,55037.52
2023-01-18 00:00:00,17506.97,1711.86,44626.17,36379.78,54063.5
2023-01-18 01:00:00,17080.34,1605.95,42072.42,35755.19,53403.88
2023-01-18 02:00:00,16772.89,1561.04,41092.49,35484.91,52615.93
2023-01-18 03:00:00,16711.49,1537.56,41093.28,35748.7,52491.57
2023-01-18 04:00:00,16908.61,1549.04,42279.12,36933.47,53121.68
2023-01-18 05:00:00,17415.3,1702.24,47280.67,39767.79,55215.11
2023-01-18 06:00:00,18376.04,2100.84,53340.42,44593.92,59671.65
2023-01-18 07:00:00,20360.1,2497.39,57077.21,52186.2,65084.12
2023-01-18 08:00:00,21362.18,2519.26,61537.76,54905.98,69389.43
2023-01-18 09:00:00,21230.86,2344.02,65624.0,58047.71,72516.11
2023-01-18 10:00:00,20530.48,2212.37,67697.6,59154.61,73354.93
2023-01-18 11:00:00,20010.82,2107.86,67363.08,58301.57,72249.67
2023-01-18 12:00:00,19535.09,2109.74,65731.06,57669.43,70210.1
2023-01-18 13:00:00,19383.33,2075.83,63138.47,56367.36,68218.45
2023-01-18 14:00:00,19079.92,2071.13,62239.67,55102.83,68047.69
2023-01-18 15:00:00,18930.43,2118.79,60695.74,54371.67,68253.62
2023-01-18 16:00:00,19002.17,2306.92,59127.16,53172.8,67877.36
2023-01-18 17:00:00,20872.87,2870.88,54936.54,49291.56,66517.26
2023-01-18 18:00:00,22386.54,2978.6,59058.99,46048.03,65712.86
2023-01-18 19:00:00,22103.21,2900.67,59547.77,44880.34,64274.42
2023-01-18 20:00:00,21367.8,2751.5,60084.8,42235.41,59682.97
2023-01-18 21:00:00,20507.07,2529.85,58011.99,41478.05,56823.74
2023-01-18 22:00:00,18987.07,2187.52,53635.48,40618.07,55753.86
2023-01-18 23:00:00,18302.65,1886.9,49345.68,39453.4,55073.77
2023-01-19 00:00:00,17543.72,1722.39,45151.54,38318.36,53830.72
2023-01-19 01:00:00,17070.24,1606.32,42953.39,37483.75,53256.5
2023-01-19 02:00:00,16811.97,1551.67,41641.43,37073.4,52781.35
2023-01-19 03:00:00,16686.07,1529.04,41181.41,37152.13,52459.69
2023-01-19 04:00:00,16974.53,1557.79,42526.91,38329.46,53138.22
2023-01-19 05:00:00,17235.28,1689.51,47241.42,41357.32,55370.05
2023-01-19 06:00:00,18642.19,2042.02,52975.52,46296.81,59613.46
2023-01-19 07:00:00,20626.16,2406.73,55586.91,54482.34,65225.62
2023-01-19 08:00:00,21216.7,2408.71,60254.36,56922.32,69281.95
2023-01-19 09:00:00,21280.82,2311.78,63342.43,58874.39,72679.14
2023-01-19 10:00:00,20489.69,2193.89,64264.86,59364.34,73472.99
2023-01-19 11:00:00,20316.12,2096.92,64139.89,57285.92,72641.79
2023-01-19 12:00:00,20295.04,1968.24,62252.19,56534.25,70176.57
2023-01-19 13:00:00,19905.13,2023.71,59676.21,56084.34,68397.73
2023-01-19 14:00:00,18992.83,2062.82,58949.15,55352.98,68614.63
2023-01-19 15:00:00,18826.89,2079.36,57642.98,54435.11,69017.79
2023-01-19 16:00:00,18720.68,2315.65,57336.52,52697.57,68301.96
2023-01-19 17:00:00,20782.68,2926.01,54845.0,49411.2,67182.94
2023-01-19 18:00:00,22324.14,3006.48,58615.64,46389.93,66461.16
2023-01-19 19:00:00,22126.6,2956.81,59515.39,45350.63,64887.19
2023-01-19 20:00:00,21215.04,2823.98,59178.01,42373.49,59804.81
2023-01-19 21:00:00,20105.46,2585.73,57020.52,41032.94,57045.19
2023-01-19 22:00:00,19181.47,2238.43,52724.9,40937.41,56202.18
2023-01-19 23:00:00,18039.1,1941.54,48137.46,39848.45,55841.48
2023-01-20 00:00:00,17497.78,1775.98,43703.6,38532.2,54843.74
2023-01-20 01:00:00,17069.84,1687.02,40955.57,37756.28,54184.49
2023-01-20 02:00:00,16731.79,1630.7,39400.22,37319.47,53483.32
2023-01-20 03:00:00,16646.7,1599.59,38965.73,37518.8,53166.45
2023-01-20 04:00:00,16927.26,1626.15,40139.05,38701.71,53718.63
2023-01-20 05:00:00,17241.54,1769.61,44735.06,41689.6,55721.35
2023-01-20 06:00:00,18580.28,2178.49,50606.46,46907.46,60125.21
2023-01-20 07:00:00,20475.32,2575.4,54726.91,54932.99,65062.28
2023-01-20 08:00:00,20976.82,2454.13,58347.3,57048.06,69199.65
2023-01-20 09:00:00,20924.35,2283.75,61790.25,58710.46,71932.71
2023-01-20 10:00:00,20557.7,2219.43,63926.25,60828.49,73514.55
2023-01-20 11:00:00,20208.77,2153.63,63549.45,60076.81,72786.52
2023-01-20 12:00:00,20302.79,2127.62,62818.13,59708.7,70997.62
2023-01-20 13:00:00,19842.28,2018.81,59351.98,58372.02,69150.23
2023-01-20 14:00:00,19070.85,1975.18,57552.89,57068.51,68633.94
2023-01-20 15:00:00,18900.02,2045.64,57310.04,55587.09,69143.05
2023-01-20 16:00:00,19049.05,2296.54,54966.23,53882.99,68672.46
2023-01-20 17:00:00,21442.05,2882.21,53073.12,50068.69,66864.24
2023-01-20 18:00:00,22795.1,2946.32,57485.21,46657.24,65802.57
2023-01-20 19:00:00,22840.81,2910.59,57747.5,45465.99,63891.5
2023-01-20 20:00:00,22017.09,2798.66,56895.78,42933.07,59868.04
2023-01-20 21:00:00,20729.53,2555.6,55297.29,41962.52,57447.78
2023-01-20 22:00:00,19420.66,2240.9,51542.96,41522.07,55991.67
2023-01-20 23:00:00,18538.26,1948.5,47096.01,40209.63,55515.68
2023-01-21 00:00:00,17860.3,1770.21,43200.38,39305.4,54320.32
2023-01-21 01:00:00,17586.42,1649.09,40715.44,38508.3,53735.12
2023-01-21 02:00:00,17316.54,1597.75,39702.58,37993.0,52745.77
2023-01-21 03:00:00,17268.55,1568.46,39334.39,38015.49,52593.92
2023-01-21 04:00:00,17514.67,1591.5,40354.04,39419.89,53370.12
2023-01-21 05:00:00,17470.39,1723.49,44832.22,42681.08,55447.24
2023-01-21 06:00:00,18939.6,2078.35,50827.48,47060.4,59302.35
2023-01-21 07:00:00,21126.36,2433.83,54226.6,54588.65,63883.87
2023-01-21 08:00:00,21492.2,2474.03,58211.66,57323.4,68269.02
2023-01-21 09:00:00,21570.26,2273.81,60429.4,58925.22,71526.11
2023-01-21 10:00:00,20957.27,2165.25,62634.51,58483.07,72842.44
2023-01-21 11:00:00,20422.1,2092.08,61858.2,57600.32,72027.03
2023-01-21 12:00:00,20626.1,2062.68,59802.72,57403.35,70546.06
2023-01-21 13:00:00,19874.71,2045.64,56594.76,56419.2,68068.13
2023-01-21 14:00:00,19162.86,2039.06,55473.71,55923.26,68237.3
2023-01-21 15:00:00,18984.72,2100.7,54701.9,55228.4,68514.58
2023-01-21 16:00:00,18907.94,2267.65,54213.67,53232.8,67837.46
2023-01-21 17:00:00,21001.46,2819.63,51487.59,49453.17,65581.71
2023-01-21 18:00:00,22641.53,2841.5,56998.44,46168.59,64549.5
2023-01-21 19:00:00,22394.13,2760.85,57530.23,45135.84,62912.32
2023-01-21 20:00:00,21625.84,2645.39,56515.09,42712.65,58109.27
2023-01-21 21:00:00,20428.35,2544.33,54778.75,41890.47,55543.72
2023-01-21 22:00:00,18982.94,2241.81,51039.02,41770.38,54729.91
2023-01-21 23:00:00,18174.87,1935.7,47013.56,40350.18,54269.92
2023-01-22 00:00:00,17712.47,1767.73,43276.52,39029.26,53492.73
2023-01-22 01:00:00,17461.09,1681.82,41398.3,38202.87,52756.17
2023-01-22 02:00:00,17128.65,1603.36,40398.1,37830.68,51860.14
2023-01-22 03:00:00,16886.9,1568.89,40178.27,37902.86,51673.28
2023-01-22 04:00:00,16964.65,1588.86,41522.74,38711.63,52347.27
2023-01-22 05:00:00,17061.85,1704.63,45362.84,41317.66,54170.95
2023-01-22 06:00:00,18216.58,1991.24,49313.7,44420.52,57037.91
2023-01-22 07:00:00,20149.03,2294.87,52916.33,49704.9,61606.39
2023-01-22 08:00:00,20842.74,2297.58,56836.38,53621.42,65864.01
2023-01-22 09:00:00,20732.1,2139.82,60975.78,57162.32,68977.09
2023-01-22 10:00:00,20372.57,2062.7,62495.87,57971.28,70812.2
2023-01-22 11:00:00,20180.63,2058.14,61016.77,57404.04,70424.52
2023-01-22 12:00:00,20195.63,2120.79,60616.23,56654.14,68853.13
2023-01-22 13:00:00,19443.54,2101.68,58445.1,55248.24,66409.45
2023-01-22 14:00:00,18387.69,2023.49,56141.73,53173.98,65643.11
2023-01-22 15:00:00,18095.6,2042.54,53568.54,51814.06,65583.39
2023-01-22 16:00:00,18043.24,2153.75,51036.14,49604.08,64295.41
2023-01-22 17:00:00,20067.86,2712.49,48663.94,45624.04,62234.22
2023-01-22 18:00:00,21910.89,2869.13,53634.57,42621.94,61465.06
2023-01-22 19:00:00,21656.45,2806.68,55412.05,41684.23,59948.18
2023-01-22 20:00:00,20967.46,2676.27,54072.46,40044.26,55822.76
2023-01-22 21:00:00,20014.69,2485.71,51557.39,39533.45,53339.1
2023-01-22 22:00:00,18727.24,2191.1,47883.82,39167.42,52741.07
2023-01-22 23:00:00,17837.23,1889.48,44101.48,38102.79,52429.75
2023-01-23 00:00:00,17410.37,1697.18,40976.04,37104.11,51501.73
2023-01-23 01:00:00,16861.29,1604.15,38615.29,36329.05,50989.84
2023-01-23 02:00:00,16536.04,1567.95,37563.61,36070.61,50277.71
2023-01-23 03:00:00,16418.04,1542.89,37307.64,36327.89,49906.15
2023-01-23 04:00:00,16623.27,1571.8,39124.91,37727.92,50494.0
2023-01-23 05:00:00,16782.4,1725.88,43972.21,41648.21,53341.94
2023-01-23 06:00:00,18212.15,2100.23,49709.19,46814.76,57706.96
2023-01-23 07:00:00,20159.27,2540.88,54895.86,54924.88,63319.32
2023-01-23 08:00:00,20789.26,2502.93,59026.94,57302.39,67424.6
2023-01-23 09:00:00,20682.28,2363.24,61719.12,59227.61,70364.87
2023-01-23 10:00:00,20369.42,2262.09,63180.42,60209.95,71317.87
2023-01-23 11:00:00,19960.98,2169.76,62629.33,59757.27,71150.53
2023-01-23 12:00:00,19949.61,2159.48,60789.93,59341.31,69683.27
2023-01-23 13:00:00,19602.78,2142.97,57301.66,58017.32,67444.16
2023-01-23 14:00:00,18852.41,2100.61,55975.37,56366.69,66953.05
2023-01-23 15:00:00,18658.66,2126.93,54449.12,55664.21,67667.47
2023-01-23 16:00:00,18463.23,2300.3,52734.27,54183.76,67002.22
2023-01-23 17:00:00,20428.98,2802.85,50794.04,50406.98,65227.65
2023-01-23 18:00:00,22287.94,2947.99,56457.04,46604.79,64218.9
2023-01-23 19:00:00,22419.15,2881.79,57308.51,45863.2,62895.39
2023-01-23 20:00:00,21498.04,2747.58,55112.4,44149.49,58224.43
2023-01-23 21:00:00,20330.55,2520.84,52127.85,43512.47,55674.21
2023-01-23 22:00:00,18943.6,2223.03,47883.56,42936.21,54572.92
2023-01-23 23:00:00,18169.6,1921.62,44022.68,41369.44,53924.23
2023-01-24 00:00:00,18103.1,1764.33,40749.46,39981.21,53176.64
2023-01-24 01:00:00,17658.88,1682.76,38201.24,39220.74,52671.93
2023-01-24 02:00:00,17269.05,1625.98,36950.45,38936.21,52171.75
2023-01-24 03:00:00,17191.5,1608.08,36816.17,38837.52,51785.22
2023-01-24 04:00:00,17482.45,1629.27,38006.56,39890.17,52357.57
2023-01-24 05:00:00,17860.25,1728.25,43033.13,41955.22,54370.91
2023-01-24 06:00:00,19104.77,2102.6,49167.0,45619.43,58481.66
2023-01-24 07:00:00,20669.66,2510.09,53123.12,51682.43,64426.05
2023-01-24 08:00:00,21333.67,2460.78,55676.49,53267.28,68403.18
2023-01-24 09:00:00,21164.58,2312.4,59561.17,55942.36,70723.06
2023-01-24 10:00:00,20691.03,2172.6,61133.77,57375.4,72344.44
2023-01-24 11:00:00,20524.34,2104.24,60367.24,57701.31,71504.49
2023-01-24 12:00:00,20266.86,2089.83,58417.6,57558.12,69219.09
2023-01-24 13:00:00,20084.99,1991.93,55407.62,56173.86,66712.17
2023-01-24 14:00:00,19669.05,1941.45,54725.78,55038.68,66464.71
2023-01-24 15:00:00,19388.57,1987.03,53374.48,54150.45,67743.05
2023-01-24 16:00:00,19535.67,2182.16,52277.78,52287.53,67417.32
2023-01-24 17:00:00,21113.17,2786.61,51377.17,48684.24,64661.51
2023-01-24 18:00:00,22751.62,2933.56,55615.88,47154.19,64442.74
2023-01-24 19:00:00,22660.66,2879.95,56126.11,46110.94,63081.08
2023-01-24 20:00:00,21741.89,2752.43,53842.38,43694.36,58279.83
2023-01-24 21:00:00,20504.66,2554.61,51243.26,42797.85,55891.4
2023-01-24 22:00:00,19324.2,2242.44,46881.83,42026.87,54742.8
2023-01-24 23:00:00,18824.41,1939.67,43282.02,40991.39,53820.51
2023-01-25 00:00:00,18529.14,1765.4,39938.88,40911.54,53117.84
2023-01-25 01:00:00,18053.38,1672.52,37853.17,40355.01,52305.95
2023-01-25 02:00:00,17950.09,1612.74,37205.23,39852.95,51071.05
2023-01-25 03:00:00,17770.7,1592.22,36678.79,39740.38,50711.84
2023-01-25 04:00:00,17954.67,1613.06,37686.24,39887.07,51245.88
2023-01-25 05:00:00,18397.63,1731.97,42728.33,41045.54,53219.91
2023-01-25 06:00:00,19515.81,2138.35,48179.07,45051.85,57221.04
2023-01-25 07:00:00,21360.63,2551.28,52060.71,51727.26,62513.33
2023-01-25 08:00:00,21877.0,2516.9,56038.89,53283.88,66438.05
2023-01-25 09:00:00,21915.23,2323.54,59700.63,57383.33,69268.3
2023-01-25 10:00:00,21317.58,2207.62,61020.09,59662.22,70398.44
2023-01-25 11:00:00,20977.02,2117.21,61135.27,58999.91,69152.74
2023-01-25 12:00:00,20574.36,2084.72,60152.42,58723.31,67361.65
2023-01-25 13:00:00,20304.61,2057.88,57176.51,57522.62,65259.79
2023-01-25 14:00:00,19715.49,2015.66,55795.66,56924.55,65590.96
2023-01-25 15:00:00,19540.29,2061.67,53880.58,55853.54,66328.84
2023-01-25 16:00:00,19290.3,2260.74,51980.88,52623.69,65805.55
2023-01-25 17:00:00,20854.37,2812.57,51179.42,48740.6,63698.44
2023-01-25 18:00:00,22758.68,2948.07,55277.65,47218.65,62703.96
2023-01-25 19:00:00,22414.51,2806.42,55682.17,46290.04,61240.64
2023-01-25 20:00:00,21675.71,2805.84,53577.24,44348.57,56784.74
2023-01-25 21:00:00,20650.94,2567.47,50378.25,43315.21,53884.49
2023-01-25 22:00:00,19598.76,2256.1,47030.59,42934.5,52712.1
2023-01-25 23:00:00,18955.86,1977.03,43840.68,41969.28,52023.55
2023-01-26 00:00:00,18317.69,1793.95,40995.57,41698.26,51055.21
2023-01-26 01:00:00,18050.15,1692.37,39164.97,41026.59,50276.11
2023-01-26 02:00:00,17628.56,1630.47,37808.53,40594.34,49371.77
2023-01-26 03:00:00,17454.8,1604.49,37146.44,40591.43,48756.47
2023-01-26 04:00:00,17835.53,1613.4,38220.3,40603.22,49605.98
2023-01-26 05:00:00,18645.37,1770.19,42845.06,41845.52,52390.24
2023-01-26 06:00:00,19864.99,2165.15,48719.39,44117.29,56246.52
2023-01-26 07:00:00,20973.76,2521.01,53788.76,47517.96,59432.31
2023-01-26 08:00:00,21194.98,2480.62,57218.63,48967.33,60496.6
2023-01-26 09:00:00,20755.21,2296.61,59336.51,54709.21,61679.3
2023-01-26 10:00:00,20000.95,2147.13,58920.0,57447.26,62308.74
2023-01-26 11:00:00,19241.27,2028.84,57186.52,57246.8,61859.42
2023-01-26 12:00:00,18727.64,1948.53,54892.06,56805.68,60211.6
2023-01-26 13:00:00,18346.81,1882.27,51375.99,56045.53,58614.58
2023-01-26 14:00:00,17934.92,1833.78,48558.87,54570.04,58249.19
2023-01-26 15:00:00,17957.3,1862.31,45903.44,52374.47,58834.14
2023-01-26 16:00:00,17815.45,2073.4,44885.64,48189.49,58654.1
2023-01-26 17:00:00,19234.79,2632.5,44499.74,44351.19,56933.71
2023-01-26 18:00:00,21094.53,2781.73,49751.64,42770.53,56406.28
2023-01-26 19:00:00,20850.81,2726.67,51304.92,42839.66,55813.76
2023-01-26 20:00:00,20263.72,2599.16,49503.08,41231.27,51906.1
2023-01-26 21:00:00,19413.99,2357.87,46924.57,41021.87,49563.42
2023-01-26 22:00:00,18119.01,2051.37,43762.22,40664.32,48693.81
2023-01-26 23:00:00,17814.52,1806.69,40632.29,40147.84,48173.17
2023-01-27 00:00:00,17901.24,1652.54,37929.26,39905.85,47506.0
2023-01-27 01:00:00,17523.59,1571.43,36211.68,39042.21,47044.46
2023-01-27 02:00:00,17374.73,1541.32,34998.45,38676.09,46563.8
2023-01-27 03:00:00,17537.05,1515.81,34819.42,38863.09,46385.43
2023-01-27 04:00:00,17565.54,1529.78,36294.42,39026.3,47213.23
2023-01-27 05:00:00,17733.61,1678.37,41370.15,40349.17,49600.6
2023-01-27 06:00:00,18472.81,2035.18,47707.94,44003.04,54081.91
2023-01-27 07:00:00,20222.75,2371.55,52400.4,50374.36,60249.03
2023-01-27 08:00:00,20896.13,2373.99,57291.2,53170.66,65466.13
2023-01-27 09:00:00,21055.54,2251.25,60976.35,58284.22,68864.53
2023-01-27 10:00:00,20718.37,2211.08,62854.12,60037.31,69735.85
2023-01-27 11:00:00,20353.1,2167.41,62108.17,59877.03,68673.78
2023-01-27 12:00:00,19809.35,2124.41,60755.26,59824.38,66976.66
2023-01-27 13:00:00,19514.01,2016.93,56837.2,58437.84,64768.07
2023-01-27 14:00:00,19078.02,1950.98,54358.36,56591.28,64412.38
2023-01-27 15:00:00,19122.44,2015.18,52199.89,55915.01,64873.32
2023-01-27 16:00:00,18875.18,2208.09,50209.17,52839.78,64752.33
2023-01-27 17:00:00,20151.77,2744.63,48889.38,48394.11,62902.81
2023-01-27 18:00:00,22078.25,2880.74,54386.72,46527.89,62747.44
2023-01-27 19:00:00,21709.49,2809.65,57539.18,45852.5,61968.44
2023-01-27 20:00:00,21046.0,2700.79,54993.04,43920.71,57310.01
2023-01-27 21:00:00,19672.67,2457.8,51712.06,43617.06,54595.54
2023-01-27 22:00:00,18482.94,2163.88,48398.47,42937.78,53794.73
2023-01-27 23:00:00,18247.45,1897.62,44800.29,42275.64,53112.17
2023-01-28 00:00:00,17852.2,1727.61,41683.15,41945.21,52189.68
2023-01-28 01:00:00,17588.41,1645.24,39533.77,41276.63,51464.8
2023-01-28 02:00:00,17095.69,1594.77,38380.41,40824.74,50884.91
2023-01-28 03:00:00,17255.3,1553.02,38166.49,40650.28,50468.65
2023-01-28 04:00:00,17359.22,1580.98,39332.0,41126.29,51192.14
2023-01-28 05:00:00,17731.32,1717.11,43929.54,41515.97,53403.42
2023-01-28 06:00:00,18914.82,2064.42,49254.45,43860.0,57102.37
2023-01-28 07:00:00,20777.1,2420.9,52654.91,49820.67,62255.8
2023-01-28 08:00:00,21041.1,2413.3,56777.92,52586.96,66093.55
2023-01-28 09:00:00,20867.9,2250.38,60899.7,57868.08,69128.6
2023-01-28 10:00:00,20176.1,2141.65,62619.98,60816.77,70749.68
2023-01-28 11:00:00,19763.73,2100.88,61867.96,60471.59,70011.2
2023-01-28 12:00:00,19237.17,2028.36,60082.03,59657.8,68284.16
2023-01-28 13:00:00,18627.61,1981.61,56417.58,57818.45,65739.42
2023-01-28 14:00:00,18108.13,1938.32,54603.99,57014.26,65869.13
2023-01-28 15:00:00,18351.19,1963.28,53240.59,55950.27,66414.75
2023-01-28 16:00:00,18824.54,2123.43,51158.93,53194.72,65990.55
2023-01-28 17:00:00,19921.96,2681.64,49646.41,48795.82,64242.07
2023-01-28 18:00:00,21844.78,2804.6,53470.13,46256.85,63672.86
2023-01-28 19:00:00,21441.2,2736.66,55268.75,45721.19,62681.03
2023-01-28 20:00:00,20528.36,2616.38,54589.32,44024.92,57823.55
2023-01-28 21:00:00,19315.22,2399.26,51703.21,43111.11,54733.47
2023-01-28 22:00:00,17873.43,2129.58,48153.79,42642.06,53589.24
2023-01-28 23:00:00,17276.15,1910.75,44619.09,42910.71,53539.89
2023-01-29 00:00:00,16802.65,1749.68,41325.27,42254.28,52626.36
2023-01-29 01:00:00,16703.74,1666.38,39021.51,41316.78,51988.13
2023-01-29 02:00:00,16388.14,1606.27,37971.18,40702.2,51255.01
2023-01-29 03:00:00,16128.01,1579.45,37472.71,40744.51,50965.43
2023-01-29 04:00:00,16465.77,1598.46,38503.29,41155.48,51667.38
2023-01-29 05:00:00,16746.65,1673.34,42695.19,41260.63,53467.42
2023-01-29 06:00:00,17658.68,1867.15,46174.84,41595.76,55733.41
2023-01-29 07:00:00,18930.56,2155.33,48466.75,45688.18,60223.7
2023-01-29 08:00:00,19535.49,2225.86,52032.97,50172.33,64892.76
2023-01-29 09:00:00,19716.35,2186.97,54182.97,54861.25,68021.13
2023-01-29 10:00:00,19684.34,2069.36,55890.15,56659.22,68807.12
2023-01-29 11:00:00,19153.15,2040.82,56411.85,57425.18,68159.07
2023-01-29 12:00:00,18655.85,2038.67,55253.55,57796.02,66625.98
2023-01-29 13:00:00,18647.42,1980.71,52134.18,56838.78,64137.14
2023-01-29 14:00:00,17954.34,1892.48,49522.92,54847.09,63440.5
2023-01-29 15:00:00,17518.17,1856.0,47328.88,52842.3,63544.64
2023-01-29 16:00:00,17954.07,2001.8,45613.65,49842.23,63005.71
2023-01-29 17:00:00,18991.12,2537.02,44582.43,45479.72,60944.08
2023-01-29 18:00:00,21407.5,2738.39,47737.77,42448.03,60386.64
2023-01-29 19:00:00,21185.08,2694.69,50406.36,42781.18,59600.52
2023-01-29 20:00:00,20406.92,2583.44,48341.93,41526.95,55291.92
2023-01-29 21:00:00,19258.47,2380.69,45222.72,41492.63,52674.56
2023-01-29 22:00:00,18129.71,2087.42,41545.1,41382.76,52156.12
2023-01-29 23:00:00,17736.4,1819.23,37334.74,41770.04,51848.46
2023-01-30 00:00:00,17623.85,1654.33,34158.15,41321.23,50998.2
2023-01-30 01:00:00,17316.84,1573.32,31720.66,40698.81,50666.48
2023-01-30 02:00:00,17149.97,1531.77,30152.11,40252.37,49972.73
2023-01-30 03:00:00,16832.94,1504.72,29484.62,40247.83,49838.8
2023-01-30 04:00:00,17027.45,1524.2,30441.1,40675.84,50511.35
2023-01-30 05:00:00,17471.88,1672.27,33645.21,41502.3,52792.36
2023-01-30 06:00:00,18764.36,2095.02,38000.04,44029.44,56625.11
2023-01-30 07:00:00,20546.36,2449.57,42572.06,50551.82,62063.14
2023-01-30 08:00:00,20819.72,2436.18,45987.38,53653.51,65661.49
2023-01-30 09:00:00,20816.98,2250.91,49589.86,58278.66,67963.35
2023-01-30 10:00:00,20297.76,2102.94,52082.6,61187.36,68866.65
2023-01-30 11:00:00,20016.76,2025.31,52860.1,60837.74,68154.95
2023-01-30 12:00:00,19859.21,1978.22,52633.35,60352.34,66395.2
